"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EIF2AK2",2.68768708603952e-05,0.523785959790101,0.459,0.324,0.832027291225253
"TRABD2B",2.70581199803083e-05,0.743294790391659,0.326,0.179,0.837638220230405
"JUNB",2.74415945216134e-05,-0.450162106637724,0.329,0.497,0.849509441605586
"CYTOR",2.84154615048899e-05,-0.615911521837883,0.461,0.601,0.879657441806878
"STOX2",2.84858837025966e-05,-0.833058454671612,0.205,0.347,0.881837501781282
"AGO3",2.93678249227242e-05,-0.45383661582538,0.585,0.757,0.909139756132773
"TC2N",3.0912231235705e-05,-0.452072288450629,0.342,0.497,0.956949942363718
"NFKBIZ",3.15664128604495e-05,-0.437651959441754,0.459,0.636,0.977201442920937
"FEM1C",3.22461123055149e-05,-0.383265186637404,0.16,0.306,0.998242898641825
"LMO3",3.29475279854423e-05,0.591518629199499,0.413,0.266,1
"CLIC4",3.41213287581263e-05,-0.666455370217214,0.507,0.647,1
"ADK",3.57956802537782e-05,0.484794640640446,0.747,0.653,1
"LSAMP",3.65275794140843e-05,0.422183740188754,0.605,0.434,1
"MTUS1",3.68045222928058e-05,-0.411932752464784,0.276,0.457,1
"GTF2IRD2B",3.71096360202051e-05,-0.449695218036371,0.205,0.358,1
"COL5A3",3.72614181543764e-05,0.692448842029488,0.388,0.237,1
"EFCAB13",3.78288125839535e-05,-0.402748719043629,0.246,0.416,1
"DNAJB6",3.87692089494442e-05,-0.390198378117181,0.302,0.48,1
"ZNF292",4.17887662866895e-05,0.503220867012881,0.609,0.462,1
"HECA",4.19115537280112e-05,-0.371531136748294,0.16,0.301,1
"SYNE2",4.32232854118026e-05,0.531976264321032,0.625,0.486,1
"NEGR1",4.43155223465324e-05,0.426228625812331,0.95,0.925,1
"ZDHHC14",4.59123659046466e-05,-0.473151620164946,0.263,0.422,1
"SAMD8",4.66450177882734e-05,-0.474198656465118,0.34,0.52,1
"HSP90B1",4.76585699705372e-05,-0.358007501344194,0.181,0.329,1
"PLXNC1",4.78892253114072e-05,0.676741482374514,0.37,0.231,1
"ADAMTS16",4.88621155543903e-05,0.377477671612952,0.708,0.543,1
"ROR2",5.06119430814404e-05,0.642597900434456,0.477,0.324,1
"MPP7",5.09265870902536e-05,-0.519555009357654,0.205,0.358,1
"CNN3",5.15872660005773e-05,-0.310163910763137,0.158,0.301,1
"TMEM14B",5.5615946461265e-05,0.542535167264287,0.616,0.48,1
"CTNNA1",5.80497856629722e-05,-0.385183123928716,0.721,0.809,1
"AXL",5.86799492678889e-05,-0.556772772852214,0.783,0.844,1
"MANBA",5.88677292424475e-05,0.530077945826554,0.37,0.22,1
"MYL6",6.07946175672037e-05,-0.355374760814003,0.317,0.491,1
"AL139260.1",6.27338131583888e-05,0.523263073398434,0.381,0.231,1
"AC006001.2",6.40198862706508e-05,-0.553842630908439,0.422,0.561,1
"TP53BP2",6.4427859061162e-05,-0.349438406758264,0.198,0.353,1
"ANXA5",6.44589589674629e-05,-0.374952464138937,0.254,0.416,1
"PNPLA2",6.56734899486055e-05,-0.434750603475957,0.189,0.335,1
"TRA2B",6.5866114199315e-05,-0.467262879729032,0.406,0.566,1
"GNAS",6.8638672427225e-05,-0.336567876095916,0.415,0.59,1
"JMJD1C",6.97804949816298e-05,-0.31735509511035,0.911,0.936,1
"SRPX2",6.99802921566822e-05,-0.479687630177018,0.432,0.566,1
"MT-ND3",7.11161778206295e-05,0.449401555586002,0.577,0.422,1
"ZBTB16",7.26600513506115e-05,-0.487448963439658,0.468,0.63,1
"ARHGAP29",7.46489316643976e-05,0.376798795924839,0.657,0.549,1
"SLTM",7.65429268060226e-05,-0.502593171667678,0.546,0.653,1
"RUNX1T1",7.68108432462524e-05,0.424489124949669,0.783,0.659,1
"OSBPL10",7.7927438734097e-05,-0.59403788059114,0.281,0.428,1
"AC119674.1",7.8534784823093e-05,0.786295127429485,0.464,0.341,1
"PCNX2",7.95451413433278e-05,0.577434521917449,0.578,0.491,1
"RANBP2",8.68087321686772e-05,-0.548456942929231,0.256,0.41,1
"KIAA0355",8.76312046426138e-05,-0.350226654985561,0.235,0.387,1
"PICALM",8.99182164246826e-05,-0.51795614963688,0.721,0.792,1
"LATS2",9.70918351910321e-05,-0.381836356708405,0.431,0.578,1
"YWHAG",9.8219261758107e-05,-0.533271873909813,0.304,0.462,1
"SPSB1",9.89860781783529e-05,-0.499118799112894,0.68,0.798,1
"CBLB",0.000100109923158392,-0.585750869339591,0.794,0.832,1
"SYNCRIP",0.000101378758546142,-0.38342430515429,0.333,0.491,1
"SELENOS",0.00010260939170144,-0.418287269710587,0.183,0.318,1
"SLC38A2",0.000104024914015666,-0.380618032955707,0.393,0.543,1
"KIAA1671",0.00010969671849287,0.568387863076945,0.534,0.41,1
"DENND4A",0.000110512685921875,-0.343600759428948,0.484,0.636,1
"SYNE3",0.0001146724553004,0.506662641485177,0.39,0.26,1
"ZNF521",0.000117298366298046,-0.423398303217991,0.767,0.838,1
"SIPA1L2",0.000123985858237268,0.484805468476835,0.358,0.208,1
"MAGI1",0.000124072657274801,-0.58850460930586,0.466,0.636,1
"HIVEP3",0.00012408290819371,-0.438937594711099,0.279,0.434,1
"TENT5A",0.00013178294292645,0.639156948525338,0.498,0.37,1
"SCARA5",0.000140821760938209,0.409695516705849,0.778,0.688,1
"AHDC1",0.000145493461672634,0.476241472168651,0.532,0.422,1
"GASK1A",0.000145792045739303,0.567615201263302,0.448,0.306,1
"SNTB1",0.000147579157562617,0.456550127013097,0.532,0.399,1
"GFPT1",0.000151447929848315,-0.323887900671703,0.406,0.572,1
"C17orf58",0.000152213379691795,-0.424330111889621,0.299,0.451,1
"GLIS3",0.000155176741705382,0.615096022931252,0.573,0.457,1
"NCALD",0.000159449540446474,-0.485699741186354,0.235,0.382,1
"SVEP1",0.000170562300648942,-0.530663556071722,0.623,0.723,1
"EEF2K",0.000171072476471453,0.393635507147715,0.582,0.445,1
"PPM1D",0.000171246765669921,-0.449729764071152,0.235,0.382,1
"ITPR3",0.000173709234379953,0.533133442279315,0.52,0.399,1
"AC008105.3",0.00017471366718373,0.519293633858172,0.306,0.173,1
"COL6A3",0.000181067138056479,0.452235157574766,0.71,0.636,1
"USP36",0.000182211229502483,-0.338724334000619,0.311,0.468,1
"FRY",0.00018385584247522,0.504479624833038,0.317,0.179,1
"MBNL2",0.00018668944124809,-0.536647935635507,0.521,0.636,1
"NUP153",0.000187208197970051,-0.33859796078887,0.365,0.549,1
"CD63",0.000188010221040545,-0.374161820785254,0.212,0.353,1
"KDM4C",0.000190509849140994,0.358861315049943,0.573,0.445,1
"NUP98",0.000193807771629462,-0.356487815052719,0.45,0.601,1
"PLEKHG1",0.000194588296350658,-0.423686860333643,0.411,0.566,1
"PDZD2",0.000195990043959669,0.533171326530591,0.575,0.451,1
"PCOLCE2",0.000203734649097794,-0.669438318994974,0.664,0.711,1
"TAF4",0.000206237156203937,-0.376684512600992,0.187,0.324,1
"STK3",0.00020901816993691,0.376166457198833,0.852,0.827,1
"PCSK5",0.000218305490474158,-0.764254055313335,0.658,0.723,1
"SPTBN1",0.000223869072821626,-0.358508367895571,0.929,0.942,1
"SUGT1",0.000224134973652845,-0.40653416326979,0.19,0.324,1
"ADAM17",0.000229088423944041,-0.343885858605475,0.393,0.549,1
"NCOA1",0.000230720560480978,0.335323311821774,0.868,0.798,1
"STARD9",0.000230991414157257,0.339333904600025,0.79,0.723,1
"AC138150.1",0.000236260589348185,0.529557276475794,0.333,0.208,1
"RASSF3",0.000237769692758158,0.473544615560658,0.338,0.202,1
"CDC14B",0.000242924084728692,0.496628735742258,0.368,0.237,1
"CCNL2",0.000243233406449089,0.401085412389482,0.502,0.382,1
"MBD5",0.000244911372981938,0.411399110454351,0.762,0.682,1
"PLEKHA2",0.000248728007524343,0.388792356832897,0.559,0.41,1
"ITIH5",0.000253074946119488,-0.438875433861586,0.48,0.63,1
"PTEN",0.000258373062819503,-0.387091282877047,0.596,0.746,1
"HSPA9",0.000261235123386172,-0.32740434911519,0.187,0.324,1
"NCOR2",0.000272172672378435,-0.399923251759616,0.726,0.815,1
"VGLL3",0.000274938823889134,0.342319937985675,0.47,0.335,1
"USP9X",0.000274962700982357,-0.335365802553052,0.484,0.624,1
"WWTR1",0.000279366530776941,-0.506454124137897,0.482,0.613,1
"ROBO1",0.000279736473550895,0.469532597334893,0.733,0.653,1
"PXDC1",0.000281885035624463,-0.444330455008716,0.219,0.347,1
"SULF1",0.0002853200460115,0.431415890919979,0.714,0.578,1
"GNB1",0.00030109327548743,-0.419930965684002,0.698,0.786,1
"CAB39L",0.000302219627075879,-0.450528751708589,0.342,0.497,1
"CMIP",0.000303560001713033,-0.38762143198946,0.603,0.711,1
"YBX1",0.000307169286817224,-0.353390003036835,0.176,0.306,1
"BIRC2",0.000307235754707286,-0.359305859159885,0.199,0.329,1
"ZNF846",0.000309272560511941,0.47784159684491,0.386,0.26,1
"SORBS2",0.000328099605535581,0.381762382896683,0.438,0.283,1
"RALGAPA2",0.000335822948621267,-0.510927112577935,0.527,0.671,1
"ZHX2",0.000338141069444807,-0.429142001417919,0.578,0.688,1
"TXNDC15",0.000342495216193553,0.487059395970279,0.32,0.202,1
"FMNL2",0.000342983748885638,0.4145556840037,0.685,0.572,1
"POLR2A",0.000358429841231637,-0.413310932101961,0.299,0.439,1
"LUZP1",0.000374039764079724,-0.422179937232304,0.304,0.462,1
"RGMA",0.000385997213114115,-0.398194997561602,0.367,0.503,1
"ACTB",0.000387154660246473,-0.342576960380027,0.557,0.711,1
"AHCYL1",0.000388939142124745,-0.308581500711194,0.247,0.393,1
"AP2B1",0.000395903662469413,-0.304144427047956,0.326,0.486,1
"KLF12",0.000396906445914716,0.474701438402029,0.56,0.451,1
"TSPAN18",0.000402710515842512,0.451416858017751,0.45,0.312,1
"VEGFC",0.000407965076752718,0.495592753683076,0.304,0.179,1
"CDC16",0.000413852327588321,0.445663375477384,0.377,0.254,1
"GGA2",0.000426097129012226,0.401513756270212,0.338,0.208,1
"GLI2",0.000431187873008556,0.49331244149456,0.528,0.399,1
"YWHAE",0.000434592781058662,-0.330354260180503,0.585,0.74,1
"RAB5A",0.000440121910217501,-0.340893393300285,0.299,0.445,1
"ZFHX3",0.000440857901597656,-0.348432239821247,0.705,0.786,1
"FAM20A",0.000443994631265579,0.361407296780787,0.486,0.353,1
"MCC",0.000447696134976431,0.458833474854546,0.573,0.451,1
"WDR1",0.000455521613361445,-0.324428392536338,0.24,0.37,1
"EPN2",0.000456214359445661,0.427583181196686,0.534,0.439,1
"PDSS2",0.000470630035020305,0.462497034159826,0.589,0.48,1
"CDK17",0.000480821570454808,-0.537930599132811,0.379,0.503,1
"B2M",0.000495127956393026,0.388209390148044,0.605,0.48,1
"EPS8",0.000498082035081598,0.365618324739935,0.614,0.491,1
"GAB2",0.0005035419003045,-0.353724645839247,0.589,0.711,1
"TPT1-AS1",0.000512116466431283,0.495460677084786,0.571,0.48,1
"MBNL1",0.000514604819343099,-0.35085371650253,0.867,0.931,1
"GFRA1",0.000528463739590021,-0.38757758920734,0.365,0.52,1
"PLEKHM1",0.000539910842926493,-0.3289614270572,0.208,0.341,1
"MSRB3",0.000553142228495216,-0.304801890892886,0.319,0.474,1
"DENND2A",0.000557479552019165,-0.424433454909962,0.794,0.85,1
"C5orf56",0.000571195275118311,0.400105361318258,0.363,0.243,1
"TRMT11",0.000571612645679427,0.493278326916805,0.537,0.434,1
"FLCN",0.0005725878681708,0.493344388971421,0.317,0.202,1
"FBXL17",0.000573669736897362,0.414933097160224,0.706,0.618,1
"ZNF44",0.000574734451220029,0.435186049344783,0.399,0.277,1
"CUL3",0.000576257315034901,-0.364504462252643,0.502,0.613,1
"ZNF385D",0.000590161815974321,-0.469613261351886,0.354,0.491,1
"SSC5D",0.000598647417130057,-0.307514153796287,0.205,0.335,1
"TBC1D16",0.000605953176669125,0.358879031357904,0.619,0.514,1
"ITSN1",0.000611333411270088,-0.487266696286148,0.74,0.775,1
"S100PBP",0.000629685767510772,0.404585434706646,0.423,0.324,1
"MARCH3",0.000631198971805877,-0.362288870407696,0.472,0.607,1
"IPO7",0.000653653517819603,-0.338235136900002,0.221,0.353,1
"PDZRN3",0.000660137651811478,-0.324238606482244,0.466,0.63,1
"PHACTR1",0.000721497878019477,0.342810445942836,0.308,0.185,1
"PACSIN2",0.000725570596021898,-0.341740247286951,0.438,0.584,1
"TTC14",0.000735139186658524,0.410889056515445,0.338,0.214,1
"UBAP1",0.000737652723172024,-0.379541220035335,0.456,0.636,1
"CHSY1",0.000742287245819399,-0.470719510171868,0.27,0.41,1
"ALOX12-AS1",0.000749485970908534,0.471767021582496,0.315,0.197,1
"WIPF1",0.000750956142027521,0.362178975092446,0.552,0.428,1
"RBBP4",0.000760362310283218,0.356173934412118,0.32,0.191,1
"RASAL2",0.000777418749384316,-0.396743728877444,0.386,0.52,1
"ASPA",0.000778258521930657,0.433547618025308,0.434,0.318,1
"SFPQ",0.000784340494130789,-0.375795363695685,0.571,0.694,1
"TMSB4X",0.000814530862611024,0.331162955751789,0.527,0.41,1
"ATP2A2",0.000814803881996633,-0.516771920047818,0.381,0.497,1
"SBNO1",0.000821373048165143,-0.405529575475833,0.299,0.428,1
"MYH10",0.000821918307810718,-0.35321007657526,0.201,0.329,1
"VIM",0.000822011061451425,-0.380389029398238,0.472,0.607,1
"RSRP1",0.000824537751345317,0.311121200018986,0.649,0.52,1
"PAPLN",0.000839168381847861,-0.329848070618802,0.219,0.341,1
"PIP4K2A",0.000859625834851166,0.473735463333119,0.512,0.416,1
"CTNNA2",0.000861583409234138,0.96224114722635,0.308,0.197,1
"PAN3",0.000864613025285407,0.332074763490635,0.77,0.665,1
"BRI3",0.000871797449146764,0.433153946297654,0.304,0.191,1
"PHACTR4",0.000878482994287477,0.429192733959836,0.511,0.399,1
"UPF3A",0.000884901835626393,0.34103021239939,0.6,0.468,1
"SHPRH",0.00090445042084041,0.402541320908403,0.457,0.341,1
"SNX24",0.000911722140295491,0.50254221575719,0.438,0.312,1
"CSNK1D",0.000919232139929104,-0.315967437693782,0.256,0.393,1
"GBE1",0.000927417585687735,-0.685783316605522,0.528,0.653,1
"DLG2",0.000934357179036401,-0.362530716269778,0.642,0.786,1
"PDE3B",0.000939940417218813,-0.615793578309603,0.432,0.561,1
"SPACA6",0.000940949772443151,-0.393169916316444,0.345,0.474,1
"TUBB6",0.000943406139001613,-0.342785125475327,0.473,0.607,1
"SHPK",0.000947697678900108,0.4006681109815,0.375,0.254,1
"SOD2",0.000974309210649026,-0.302356461289449,0.279,0.428,1
"RPL13",0.000978143627619877,0.464357147043848,0.573,0.457,1
"ITGAV",0.00098681689656019,-0.350799972689061,0.329,0.468,1
"N4BP2L2",0.00102624997710593,0.341500653667643,0.808,0.746,1
"KPNA4",0.00102943951556059,-0.314327652595717,0.279,0.422,1
"GALNT1",0.00103419742541581,-0.449507379539457,0.333,0.451,1
"OGT",0.00104839355341696,0.348981405686518,0.681,0.607,1
"CPQ",0.00106321373882367,0.302396029814035,0.842,0.78,1
"SEC23A",0.00106867353455915,-0.305776324999204,0.333,0.462,1
"SUSD6",0.00107421717583672,-0.37282183815429,0.208,0.335,1
"MAN1A1",0.00108989099476354,-0.402288255976678,0.578,0.717,1
"MMP2",0.00109146448164933,-0.341021743864985,0.395,0.543,1
"PRKCH",0.00110447689440289,-0.558347359086522,0.311,0.439,1
"NSD1",0.00111032946678745,0.341671331874094,0.712,0.624,1
"SREBF2",0.00117924903074001,-0.429710459301534,0.345,0.486,1
"PLXDC1",0.00118486240661699,0.397096094314199,0.342,0.22,1
"CLDN11",0.00119657282074622,0.374469568986433,0.322,0.197,1
"FHOD3",0.00123718865018437,-0.438772417582588,0.751,0.827,1
"NR2F2-AS1",0.00126235132523084,-0.326599911091466,0.201,0.324,1
"ITGA5",0.00126978976283953,-0.345174907836515,0.285,0.41,1
"LAMB1",0.00129404637160122,0.477451413114691,0.319,0.214,1
"PXN",0.00131222985568514,0.345090306039323,0.587,0.491,1
"ZNF721",0.00133747080930591,0.44917246913874,0.507,0.405,1
"HOOK3",0.00138054412942255,-0.382275626560105,0.575,0.682,1
"SIRT1",0.00138449894492462,-0.392938169383675,0.281,0.405,1
"TOR1AIP1",0.00139875039736199,-0.331160865003121,0.276,0.41,1
"RPS6KA2",0.00142849245568819,-0.351704204336253,0.267,0.405,1
"ZEB1-AS1",0.00148970090683778,0.52239665444746,0.354,0.243,1
"BCL2",0.00149443862794153,-0.333332949764687,0.342,0.468,1
"EFEMP1",0.00158965424101949,0.367946288964752,0.56,0.451,1
"RYK",0.00162728840718163,0.350169791276062,0.416,0.306,1
"IQSEC1",0.00163641520159712,0.417242483477168,0.566,0.468,1
"C1RL",0.00168265984883728,0.39019336689395,0.329,0.22,1
"PPARG",0.00174230161478812,-0.344554197371852,0.466,0.613,1
"MVP",0.00174804060581001,0.408581441335834,0.383,0.266,1
"SLC7A6",0.00175017057917952,-0.322495520089841,0.214,0.335,1
"PXDN",0.0017796634204771,-0.344513777556154,0.335,0.462,1
"ETV6",0.00178342353028701,-0.355058512846372,0.448,0.566,1
"CDC42",0.00180283110245179,-0.345308365417645,0.347,0.468,1
"DDHD1",0.00182810518704838,-0.339931868487555,0.326,0.457,1
"UBE2D3",0.00184853935056144,-0.334353798405984,0.555,0.694,1
"DACT2",0.00185841636896716,-0.35534946006111,0.34,0.48,1
"PARP14",0.00190631309638102,0.376335366490682,0.379,0.266,1
"RIMKLB",0.00191933419834968,-0.400007788951688,0.331,0.462,1
"TTC17",0.0019301586333426,0.320186934875324,0.657,0.613,1
"CD44",0.0019445801628713,-0.646011873276287,0.571,0.636,1
"VAV2",0.00195180288864369,0.432256031099889,0.313,0.202,1
"NRP1",0.00205703507951771,-0.399293439999943,0.527,0.653,1
"MT-ND2",0.00207987935063573,0.412570731415268,0.466,0.358,1
"WTAP",0.00209131166047009,-0.351988880209953,0.327,0.457,1
"PPP2CA",0.00209983733086337,-0.354511995713332,0.254,0.382,1
"MEG3",0.00210064306689382,-0.374574215333598,0.945,0.954,1
"LDLRAD4",0.00213218835633917,-0.430117910732297,0.463,0.561,1
"AC004160.1",0.00214425946586107,-0.452724647163402,0.505,0.63,1
"BBS9",0.00215226603455952,0.318053962827538,0.73,0.636,1
"ATG10",0.00217726089700503,-0.318025264922049,0.308,0.439,1
"ITGA9",0.00219272349456008,-0.393228097660608,0.288,0.416,1
"TAF1D",0.00221858251736334,-0.4120324676228,0.203,0.312,1
"GIGYF2",0.00222385685313453,0.34371253441518,0.614,0.555,1
"PPFIBP1",0.00224106617287661,-0.367234090259153,0.456,0.59,1
"GLUD1",0.0022533716220011,-0.515268438321876,0.292,0.405,1
"SEC24A",0.00227931730965844,-0.326956482523002,0.294,0.416,1
"ARHGAP12",0.00231468974838044,0.347405185448324,0.596,0.474,1
"ANKRD36C",0.00234901465997473,0.393913005186175,0.397,0.295,1
"MAF",0.00235395329610856,0.384073685449822,0.313,0.208,1
"PPP2R2A",0.00243312275356447,-0.363427681373952,0.637,0.728,1
"PPP2CB",0.00244968349792861,-0.383298171022793,0.338,0.457,1
"TBC1D22A",0.00245325035260737,0.322249806835403,0.728,0.711,1
"PRKAR2A",0.0024739035778645,-0.350910632492929,0.406,0.532,1
"DIRC3",0.00249477953068444,-0.313376625287932,0.331,0.457,1
"EXOC6",0.00254779339202657,-0.314672314945454,0.238,0.364,1
"STK38",0.00257417644931015,0.364522130750764,0.605,0.497,1
"LIFR",0.00258148582829507,0.326485963353115,0.315,0.197,1
"SLC25A43",0.0026409084868961,0.503531555299555,0.416,0.324,1
"FBLN2",0.00268926642315251,0.429933438489937,0.546,0.48,1
"STXBP6",0.00274087955057714,-0.413464217408864,0.463,0.561,1
"ACLY",0.00279621218255882,-0.383588723729223,0.253,0.37,1
"ZFP36",0.00290167219768627,-0.342435282385218,0.26,0.37,1
"TTC37",0.00297497157314754,0.38431037692894,0.438,0.335,1
"TMOD2",0.00312075174629925,0.355111431927244,0.359,0.249,1
"CFLAR",0.00312075710813756,0.331000708618243,0.671,0.561,1
"ENAH",0.00315345464789519,-0.339643882350613,0.413,0.561,1
"LINC01004",0.0031812794852379,0.318804540693155,0.53,0.416,1
"ZNF559",0.00321308135171901,0.3371307078816,0.31,0.197,1
"PSME4",0.00321462640615298,-0.397719110709329,0.45,0.561,1
"GAB1",0.0032325324175279,0.360210310394288,0.568,0.468,1
"VCL",0.00331444447276948,-0.426028197432568,0.436,0.555,1
"ATF3",0.00344547002257383,-0.434759989969696,0.226,0.329,1
"WDR45B",0.00359608359755354,-0.31632701864719,0.214,0.324,1
"USP12",0.00375224556129351,-0.329092188980811,0.386,0.486,1
"TET1",0.00376580027087076,0.365741207538576,0.39,0.277,1
"MAP3K3",0.00380959186381549,0.337237712749263,0.423,0.318,1
"ADAMTSL4-AS1",0.00382451234134393,-0.570025666694313,0.641,0.723,1
"MSI2",0.00399642331940365,0.337378732690509,0.527,0.416,1
"FNIP1",0.00402855104020624,0.316919720296191,0.635,0.566,1
"CYP4X1",0.00403164375949566,0.368178911787573,0.317,0.22,1
"TNS1",0.00407159765244578,-0.359493588854156,0.786,0.838,1
"UBE2K",0.00410801325273105,0.324222893383745,0.738,0.671,1
"MTSS1",0.00413093266625576,0.399518863950529,0.423,0.312,1
"FBXL4",0.00418192631381423,0.331553178709035,0.384,0.283,1
"MAST2",0.00427471568751213,-0.374032918462755,0.386,0.486,1
"CCDC18-AS1",0.00448795191235152,0.344616901017094,0.534,0.445,1
"WWP1",0.00453866807659165,0.338743453840216,0.397,0.295,1
"LTBP1",0.00455323975280111,-0.472901117791573,0.441,0.543,1
"ZFHX4",0.00471686479610671,0.312891904732334,0.338,0.231,1
"SHISA6",0.00473149256380982,0.463619067231864,0.438,0.329,1
"EBF3",0.00482214763847903,-0.307683665838015,0.546,0.665,1
"KAT2B",0.00487603441485452,0.419376935794639,0.375,0.295,1
"MPHOSPH8",0.00491282361349581,0.372557390853656,0.479,0.41,1
"SPIDR",0.00496136463025676,0.311574150858895,0.676,0.578,1
"ADAMTSL3",0.00500153238493967,-0.453035111741319,0.646,0.751,1
"TRAPPC8",0.00511275022845363,0.367576155729454,0.377,0.277,1
"ENOX1",0.00519185719574253,0.320046122671419,0.34,0.231,1
"PRKD1",0.00538877979966014,0.313523994311651,0.557,0.457,1
"C1orf21",0.0053966664243556,-0.300145791092747,0.658,0.746,1
"CCDC91",0.00544065121066618,0.335351719671246,0.454,0.358,1
"RAB30-DT",0.00552015516956474,0.400303644945551,0.329,0.237,1
"PFKFB3",0.00552085523381001,-0.411240473539218,0.495,0.601,1
"ZNRF3",0.00580111035032593,0.435083927426792,0.347,0.254,1
"C11orf80",0.00588870167754308,-0.68403853588861,0.231,0.324,1
"TIAL1",0.00589608586939646,0.336109514479244,0.358,0.266,1
"CHSY3",0.00595665552220464,-0.352118271864184,0.215,0.318,1
"VPS45",0.00599016896858324,0.36837942264994,0.34,0.26,1
"SLFN5",0.00601987720617142,0.346412470737703,0.308,0.22,1
"HNRNPU",0.00617578185278394,-0.39908807127139,0.566,0.647,1
"JPX",0.00621744562010734,0.346745177077466,0.489,0.399,1
"SMC5",0.00623334159085575,-0.374841807713656,0.47,0.59,1
"DANT2",0.00623934362697247,0.388192013360432,0.477,0.399,1
"EML4",0.00628450398709954,-0.333905007603501,0.295,0.399,1
"CPE",0.0063056623629786,-0.38160191870248,0.456,0.578,1
"MCPH1",0.00632274245863287,0.370082498783075,0.463,0.37,1
"PRELID2",0.00638442073754785,0.471503925446694,0.42,0.324,1
"LRIG2",0.00640447931520925,0.377133475929713,0.311,0.225,1
"LINC01133",0.0064935203751967,0.371041761979222,0.56,0.474,1
"PHF21A",0.00652624034887629,0.351152847147663,0.703,0.647,1
"UBE3A",0.00670356598066733,0.354565611219949,0.493,0.422,1
"RALA",0.0067155834278501,-0.376092201821361,0.333,0.439,1
"VMP1",0.00683171339059074,-0.304271701281642,0.58,0.665,1
"UBR4",0.00684561267070367,-0.346244575360396,0.388,0.497,1
"CSNK1A1",0.00685909805257708,-0.353805770416179,0.642,0.723,1
"SRSF3",0.00697922361570489,-0.305985172012255,0.281,0.393,1
"PCF11",0.00699174962222058,-0.304897332292561,0.285,0.393,1
"USP47",0.00699696959489218,-0.328080033171964,0.55,0.618,1
"CDON",0.00738996094368679,0.340551200676136,0.632,0.578,1
"MDFIC",0.00760800451467729,-0.320637518841778,0.422,0.532,1
"TMEM120B",0.00764043951081051,0.431611568531381,0.349,0.26,1
"ZNF518A",0.00771372253281327,0.360720067365065,0.4,0.312,1
"PTPRA",0.00778610215464928,0.319337105393803,0.815,0.809,1
"DDB2",0.00782463414521812,0.450054868244975,0.319,0.225,1
"SLC35F5",0.00783072928546419,0.304382276534686,0.44,0.341,1
"C2CD2",0.00795503686846912,-0.339148754016276,0.267,0.376,1
"CUL1",0.0079839121060315,-0.321450061709185,0.388,0.491,1
"BICRAL",0.00800667678186393,0.334056408962917,0.585,0.491,1
"MSN",0.00840688564701269,-0.351956863795491,0.295,0.393,1
"ARAP1",0.00842539324544371,0.325680569701183,0.302,0.22,1
"CHD2",0.00853112898404353,-0.383365995456067,0.623,0.699,1
"BTAF1",0.00859878954565597,-0.435074642122031,0.381,0.486,1
"GAPVD1",0.00864863124142202,0.332524885036523,0.472,0.387,1
"ZDHHC20",0.0088942954753278,0.359364368632916,0.306,0.22,1
"BRAF",0.00891889527215808,-0.304392808964864,0.603,0.676,1
"MAP3K1",0.00896970932073687,0.326932654051767,0.386,0.301,1
"GPAM",0.00905450929054784,-0.501862168401617,0.295,0.405,1
"TCF20",0.00906040018268384,0.353767879973356,0.44,0.358,1
"CNNM2",0.00922598324178522,0.344874850671228,0.336,0.237,1
"NHSL1",0.00927612708475584,-0.345427191052749,0.73,0.763,1
"TRAM2",0.00955158316632159,0.40274836362529,0.301,0.214,1
"MPDZ",0.00961301209816685,-0.338965807811732,0.363,0.462,1
"LRRFIP1",0.00969979627661027,-0.453005919550252,0.404,0.48,1
"STON2",0.0098787441907099,-0.332400658925158,0.534,0.642,1
"CDR2",0.0100163029230917,0.403329034188612,0.423,0.353,1
"MORC4",0.0100254105421198,-0.467694304132592,0.212,0.301,1
"ABCC1",0.0102504101196781,-0.358144766705938,0.625,0.757,1
"COL6A2",0.0104289035093423,0.315669788954519,0.625,0.561,1
"MDM2",0.0105295865385462,0.370007040832042,0.372,0.289,1
"PTBP2",0.0106779634526308,0.322034235200045,0.575,0.509,1
"DISC1",0.0106927254904564,0.453761738506608,0.45,0.387,1
"MAST4",0.0107296110441411,-0.306050381659758,0.852,0.855,1
"SLC16A1-AS1",0.0108558680956653,0.423679549836548,0.484,0.422,1
"SUFU",0.0111747238682922,0.377887471675982,0.338,0.254,1
"FAM110B",0.0114449548715502,0.325301022527844,0.489,0.416,1
"ADAMTS5",0.0116853621671558,0.342124214268292,0.687,0.642,1
"FHL1",0.0116889118225858,-0.42784958008276,0.283,0.382,1
"FAM107B",0.0118529758588273,-0.401937162083447,0.573,0.671,1
"IGFBP4",0.0119475801132626,-0.348699787196853,0.345,0.462,1
"EFHD1",0.0120468875840352,0.384826920518945,0.329,0.243,1
"FBXW4",0.012078301633654,0.37670060821671,0.45,0.387,1
"BRWD1",0.0121047304658542,0.317366300118307,0.605,0.566,1
"LARP4",0.0121186370131873,-0.331463585811362,0.365,0.474,1
"UBN1",0.01269816460791,0.342278506259636,0.32,0.243,1
"MIB1",0.012724291300969,0.361565766547289,0.413,0.335,1
"RGL1",0.0127569067032245,0.303338361119668,0.553,0.462,1
"RBMX",0.0128166332053449,0.332967322860616,0.53,0.474,1
"DRAM1",0.0129190671671197,-0.372852096969426,0.302,0.41,1
