"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TANC2",0.518843478839888,0.340372132885224,0.259,0.315,1
"MAPK1",0.534011034449329,0.320575379062934,0.398,0.481,1
"NFKBIZ",0.534417212964058,0.300848739832201,0.454,0.557,1
"ITM2B",0.538813894477327,0.372976786606254,0.362,0.437,1
"HNRNPF",0.5442360447855,0.364702842171417,0.342,0.403,1
"MAP3K5",0.559795156642606,0.329882275740746,0.285,0.314,1
"USP36",0.560214956399371,0.493092941208004,0.361,0.439,1
"PITPNC1",0.570642516270488,0.359910827855539,0.467,0.577,1
"UNC5C",0.619822165173107,0.327861356842543,0.428,0.496,1
"MPDZ",0.628498863498823,0.300515143631293,0.356,0.456,1
"FUT8",0.630766113800298,0.310694044922125,0.376,0.438,1
"ASAP1",0.657547123967622,0.322150263196488,0.44,0.552,1
"USP53",0.657620566325471,0.393344314870145,0.524,0.647,1
"FTL",0.664674947037522,0.337054309297028,0.29,0.355,1
"TTLL5",0.700763538039534,0.318886760111787,0.301,0.351,1
"SOD2",0.708099138684895,0.479776311988465,0.437,0.55,1
"MT-ND2",0.715580977704703,0.384821341626133,0.267,0.305,1
"CEP170",0.732419620883292,0.310858548055267,0.32,0.404,1
"TRA2B",0.732791866632805,0.35166788759864,0.522,0.692,1
"ALG13",0.758928788227258,0.334915456589212,0.315,0.378,1
"MICU1",0.760831772028945,0.344516227433792,0.39,0.481,1
"COPA",0.768235289490915,0.321805336749143,0.368,0.464,1
"RNF213",0.78007825267049,0.307876761629613,0.45,0.56,1
"DICER1",0.799917896894731,0.305504453925929,0.336,0.401,1
"NOP58",0.809655113217084,0.386974197635212,0.301,0.36,1
"PPP1R10",0.820209039786412,0.33354016861527,0.355,0.436,1
"DLG5",0.821925045316974,0.344876301737132,0.314,0.374,1
"MIPOL1",0.833610326696262,0.319155825127095,0.304,0.374,1
"ELL",0.836728028320467,0.30021338698403,0.319,0.377,1
"DNMBP",0.840541273891195,0.302701829018576,0.282,0.328,1
"TBCD",0.851282491227363,0.303599376129564,0.324,0.396,1
"POLR2A",0.852571319280926,0.366849324343983,0.299,0.354,1
"ELMSAN1",0.85718898645289,0.389945978062653,0.326,0.402,1
"LDLRAD4",0.858922198968919,0.319045760613804,0.463,0.555,1
"MAP3K3",0.865901655151001,0.316622618300328,0.308,0.375,1
"ARMCX4",0.867196018388122,0.305205558375653,0.361,0.443,1
"ZNF106",0.871636081213735,0.366124481996826,0.321,0.384,1
"LITAF",0.881446410421435,0.338389962660037,0.475,0.571,1
"CYTH3",0.882489019723215,0.362416994268807,0.422,0.533,1
"AFDN",0.885935026149849,0.349377131360351,0.324,0.396,1
"DENND6A",0.888068078720439,0.30864675459847,0.274,0.328,1
"TPM4",0.894349872792085,0.33101789713427,0.387,0.462,1
"MCU",0.901027603416637,0.341667068349176,0.333,0.395,1
"IL16",0.925216704492307,0.321432885245041,0.34,0.416,1
"FUT10",0.940433831259163,0.308845597179519,0.267,0.315,1
"NFKB1",0.944342184097753,0.301364424552061,0.326,0.399,1
"CHIC2",0.966804599768434,0.326549813777933,0.314,0.381,1
