"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ADAM33",3.14529572872703e-49,0.662099465460783,0.391,0.134,9.73689198742025e-45
"HACD2",3.49682134744343e-49,-1.25178435884861,0.169,0.491,1.08251098452806e-44
"ELN",3.76017269012852e-49,0.60042900265424,0.776,0.445,1.16403665968309e-44
"ACVR1C",4.96932618460262e-49,-1.35099596979656,0.157,0.478,1.53835430696743e-44
"AKAP13",6.64491103897576e-49,0.653016604330373,0.897,0.788,2.05706511033573e-44
"VKORC1L1",9.46192273752919e-49,-1.1514456166684,0.377,0.65,2.92912742185691e-44
"RNF150",9.48915189078416e-49,-1.41590721363163,0.192,0.507,2.93755675083005e-44
"EPB41",9.58670886708826e-49,-1.16449931857194,0.219,0.537,2.96775746398451e-44
"DISC1",1.44786895055155e-48,0.925183936800458,0.45,0.191,4.48216791022243e-44
"GALNT10",1.54749690596323e-48,0.906370649946903,0.568,0.295,4.79058617179037e-44
"CPXM2",2.26813686189723e-48,0.778049625118163,0.431,0.164,7.02147128337525e-44
"MIR193BHG",2.4185113565152e-48,-1.0009220066732,0.151,0.495,7.48698560636411e-44
"ZNF117",4.0189085571494e-48,-1.10690411741864,0.219,0.524,1.24413352203674e-43
"ALDH1L1",4.89028450525263e-48,-0.859759515561642,0.041,0.358,1.51388537429106e-43
"SH3RF3",7.61579694174697e-48,0.845672334155146,0.601,0.301,2.35762225925661e-43
"TRARG1",7.64549507817328e-48,-0.992014291567578,0.041,0.356,2.3668159113501e-43
"AUXG01000058.1",6.46334155463759e-47,-1.30157095756187,0.265,0.562,2.00085664506916e-42
"FN1",1.26548878788463e-46,0.814892218813725,0.537,0.247,3.91757364065445e-42
"MME",1.29724156538863e-46,-1.07546822062433,0.075,0.39,4.01587071397358e-42
"DBN1",1.41069278402767e-46,0.587072530968455,0.322,0.097,4.36708165151446e-42
"MARC1",1.45331172271939e-46,-0.838430517096045,0.041,0.35,4.49901710002242e-42
"ITPR2",1.48401458660282e-46,-1.02004617163296,0.516,0.723,4.59406395574634e-42
"PPP2R5A",1.73264364190531e-46,-1.17290535676883,0.352,0.61,5.36374492224627e-42
"KAZN",1.84075207259962e-46,0.583674598845084,0.963,0.785,5.69841619114665e-42
"ADHFE1",1.88091820417995e-46,-0.965319651847066,0.173,0.492,5.82275848467986e-42
"ADCY5",1.8990922711708e-46,-1.03738742841842,0.028,0.33,5.87901994386345e-42
"SEMA3A",1.89924669828954e-46,-1.25681710795682,0.157,0.47,5.87949800389491e-42
"SLC7A6",2.75232825458053e-46,-0.982391229529547,0.214,0.539,8.52038257770496e-42
"PLXNC1",4.77013437034785e-46,0.796638117069381,0.37,0.13,1.47669049702858e-41
"AGPAT2",4.78560378694685e-46,-0.856288429726173,0.06,0.377,1.48147936432514e-41
"SRGAP1",4.94986719926688e-46,0.940619962203061,0.689,0.453,1.53233038887705e-41
"PEX11A",1.72195569342954e-45,-0.799339475437963,0.055,0.367,5.33065824014983e-41
"PTPRS",1.97269196846641e-45,-0.791987583695897,0.767,0.881,6.10686252678147e-41
"BCL6",4.38881614943597e-45,-0.889066405173523,0.381,0.684,1.35864581538089e-40
"AC004540.1",5.83597055453415e-45,0.919872120972091,0.342,0.127,1.80664140456714e-40
