"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KIFAP3",0.000577825579378624,-0.449246274744353,0.386,0.366,1
"CTDSPL",0.000590270843298555,-0.397867100684593,0.292,0.303,1
"CRIP1",0.000612300650589505,-0.408593717858472,0.299,0.309,1
"TM4SF1",0.00065633343582832,-0.413515052352252,0.414,0.397,1
"UHRF1BP1L",0.000724346286667382,-0.455580385408287,0.35,0.341,1
"ARHGAP44",0.00100756816172087,-0.401953954593836,0.289,0.3,1
"CDK17",0.00112241297654625,-0.420303936396695,0.356,0.347,1
"AAK1",0.00128604715297505,-0.385914265951364,0.589,0.508,1
"RPL13A",0.00130101957921494,-0.422042256773065,0.381,0.366,1
"TRPV1",0.00159089106173742,-0.441743668225489,0.37,0.353,1
"RPL34",0.00189784647363535,-0.371682957749167,0.315,0.321,1
"CYTH3",0.00221753558114796,-0.46930253414968,0.4,0.384,1
"KIAA1328",0.00233578337573909,-0.392722641346067,0.553,0.492,1
"CHIC2",0.00244920953887264,-0.426713708315259,0.406,0.377,1
"BICD1",0.00249417956695257,-0.457268052945485,0.381,0.364,1
"RALY",0.00254218890486515,-0.420372561300385,0.42,0.389,1
"PRDM5",0.00271578858081233,-0.387651009223603,0.33,0.325,1
"NTM",0.00304525481965205,-0.430969626844069,0.525,0.502,1
"SMYD3",0.00326760999117025,-0.36879790718163,0.699,0.618,1
"NFKBIZ",0.00330457906661686,-0.37230511585535,0.401,0.387,1
"SH3BP5",0.0034811458175051,-0.358982565125038,0.389,0.371,1
"WWTR1",0.00371285116342595,-0.405620708123619,0.531,0.477,1
"RPL3",0.00371563409900988,-0.4129676953913,0.316,0.31,1
"SLIT3",0.00376566358837906,-0.333969021800612,0.904,0.8,1
"CAPZB",0.00378332089075215,-0.372411736748383,0.592,0.504,1
"AFAP1",0.00389408612286211,-0.3841597453428,0.345,0.336,1
"NIN",0.00425773637687807,-0.456095377945928,0.351,0.332,1
"SLC23A2",0.00482890282503382,-0.428698770071095,0.332,0.323,1
"VMP1",0.00533539879399432,-0.341492409367633,0.674,0.564,1
"RPL41",0.00591292989168878,-0.400646035821552,0.38,0.362,1
"LEPR",0.00618286784925124,-0.617577942726734,0.374,0.352,1
"SETD7",0.00626830171353049,-0.420122612558116,0.385,0.359,1
"STXBP5",0.00720803862361451,-0.326839730219012,0.621,0.523,1
"EVL",0.00721710420926046,-0.428332818107076,0.345,0.333,1
"ASAP1",0.00780843116369708,-0.3888710732887,0.616,0.523,1
