"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RNF168",5.28535544581977e-05,0.326773624308962,0.439,0.301,1
"SRPK2",5.3669685752362e-05,0.352177250849743,0.769,0.688,1
"MGLL",5.40247435263556e-05,-0.593733615766465,0.457,0.572,1
"PKNOX2",5.69951047135331e-05,-0.679683551820822,0.399,0.506,1
"RXRA",5.75964488780717e-05,-0.344790239602755,0.214,0.359,1
"SUMF1",5.88013193433841e-05,-0.415058533944322,0.555,0.669,1
"ADCY3",6.31812992635411e-05,0.403924724289474,0.324,0.196,1
"WASF3",6.44985973995011e-05,-0.440024869663396,0.22,0.367,1
"CDHR3",6.5367710022954e-05,-0.418390106846056,0.225,0.374,1
"HECA",6.57927981412053e-05,0.319495179758355,0.301,0.181,1
"TPT1",6.63059901856463e-05,0.351499550781782,0.578,0.447,1
"SLC25A25",6.68350258809089e-05,-0.447802068484465,0.197,0.346,1
"FILIP1L",7.10420108508681e-05,0.418799200856329,0.503,0.363,1
"NUBPL",7.16725851761376e-05,-0.402552816479285,0.312,0.463,1
"TAPT1-AS1",7.22084251617864e-05,-0.437344767662623,0.376,0.509,1
"UPF3A",7.2445107389064e-05,0.465042265155557,0.468,0.357,1
"RGL1",7.2952621007997e-05,0.419167228332756,0.462,0.346,1
"MIA3",7.46655770267964e-05,-0.44044842897778,0.243,0.386,1
"ANXA6",7.52634748511479e-05,-0.373910905271267,0.283,0.44,1
"GLUL",7.71010369312152e-05,0.393122245312619,0.364,0.238,1
"EXOC4",7.76952395482124e-05,-0.310180700177699,0.815,0.881,1
"RNF13",7.84552778063358e-05,0.436714470190365,0.457,0.339,1
"ATAD2B",7.88116047936313e-05,0.328792116395994,0.676,0.565,1
"RHOB",8.0239791749063e-05,0.36157906968425,0.318,0.204,1
"CAMKMT",8.0295255085608e-05,-0.391052190185961,0.578,0.69,1
"ADGRL2",8.15158223447275e-05,-0.438898280538465,0.295,0.446,1
"LARGE1",8.28299257063287e-05,0.448256569419271,0.549,0.416,1
"TARBP1",8.39720979242618e-05,0.335115232279539,0.324,0.204,1
"SMAD3",8.43456276493762e-05,0.435780535574442,0.763,0.726,1
"KIFAP3",8.50507035437784e-05,0.348727504807123,0.399,0.273,1
"ARHGAP21",8.53912476508998e-05,0.37777233285677,0.728,0.616,1
"MSI2",8.62738069707211e-05,-0.346257689973136,0.416,0.586,1
"FAM222B",8.63724112268315e-05,-0.451853785879596,0.439,0.565,1
"POR",8.72281583733678e-05,-0.413694776392809,0.243,0.387,1
"SRSF4",8.88357286937524e-05,-0.340180887910163,0.578,0.7,1
"TNFRSF1A",9.04299361342703e-05,-0.428786445348532,0.173,0.302,1
"ZNF518A",9.75509641780937e-05,-0.322588245081886,0.312,0.463,1
"MGMT",9.80663808059427e-05,-0.387241841505874,0.462,0.605,1
"CACUL1",9.83651427725349e-05,-0.377391474661954,0.254,0.407,1
"LYRM1",9.85411455780933e-05,-0.36700142714249,0.179,0.316,1
"FUT8",0.000101798444116773,0.416237464883308,0.543,0.41,1
"PDE1A",0.000102929953768748,-0.388217259811257,0.439,0.569,1
"PDGFC",0.000102999393039251,-0.370279949375751,0.41,0.549,1
"CUEDC1",0.000113696925674606,0.37714248183163,0.422,0.291,1
"KLRD1",0.000115368100106713,0.484625135045263,0.301,0.193,1
"SNTB1",0.00011570606361807,0.431697727418884,0.399,0.267,1
"MYOM1",0.00011694579181432,-0.406289457035316,0.237,0.387,1
"WDFY3",0.000117140711735358,0.35157164372095,0.717,0.65,1
