"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LDLRAD4",3.10629623431055e-10,0.712939150751092,0.449,0.436,9.61616125255518e-06
"CD55",3.83474989774514e-10,-0.419562303732555,0.226,0.339,1.18712352584496e-05
"ZFP36L2",3.83619137240593e-10,0.613531504204773,0.417,0.383,1.1875697631557e-05
"NF1",4.88403722102116e-10,0.349505001282791,0.7,0.787,1.51195140251152e-05
"SVIL",6.16689496591316e-10,0.708926821687242,0.588,0.632,1.90908567459774e-05
"RBPJ",7.51375954413642e-10,0.388067465160342,0.677,0.764,2.32603454207831e-05
"YBX3",9.16660684453753e-10,0.657652147788971,0.398,0.372,2.83770648086348e-05
"DANT2",1.15393693712621e-09,0.491588260588948,0.47,0.452,3.57224257626162e-05
"ANTXR1",1.4023264595121e-09,0.322643375573454,0.561,0.557,4.34118202071161e-05
"CAB39L",1.58651385403263e-09,0.556558647052608,0.345,0.3,4.91137093792881e-05
"CORO2B",1.74409659470883e-09,0.451354461747236,0.431,0.389,5.39919982824013e-05
"NFIX",2.3448784633088e-09,0.387661037175129,0.654,0.729,7.25904025886505e-05
"STAT3",2.69796004614416e-09,0.441949142154216,0.611,0.671,8.35207491484848e-05
"SLC25A12",2.81197248733306e-09,0.564119664045842,0.416,0.411,8.70502322903697e-05
"MCUB",3.24682209790059e-09,0.486391121238494,0.33,0.274,0.000100511871684709
"JUND",3.75570606400031e-09,0.453030133935792,0.52,0.543,0.000116265392623257
"KLHL13",5.84208231455765e-09,0.332761527572495,0.316,0.237,0.000180853342211761
"KMT2E",7.00436954535242e-09,0.411918382771104,0.604,0.681,0.000216834268015475
"DDR2",8.67591152682456e-09,0.390053227021504,0.595,0.655,0.000268580193135908
"PKNOX2",8.94873506488607e-09,0.448886181301288,0.333,0.274,0.000277025991403678
"RABGAP1L",1.02227708354832e-08,0.408848298664014,0.633,0.698,0.000316466316754054
"ZCCHC24",1.76624158286375e-08,0.45931152218303,0.466,0.472,0.000546775406807132
"IER2",2.76471332919967e-08,0.557182751544372,0.33,0.29,0.000855872305320341
"MIRLET7BHG",2.99021628136358e-08,0.448636318372929,0.593,0.66,0.000925681254221724
"COL5A2",3.00347556372566e-08,0.41476392635454,0.611,0.675,0.000929785930262554
"HEG1",3.34340540148419e-08,0.457681956453977,0.451,0.437,0.00103501801013746
"PAPSS2",3.38781032083394e-08,0.433311031513755,0.302,0.246,0.00104876444102056
"TNRC6C",4.77408778542447e-08,0.402384646050505,0.604,0.686,0.00147791435573385
"EZR",6.16663503239544e-08,0.474872242271059,0.512,0.549,0.00190900520697865
"ZNF516",6.70325483259406e-08,0.533303994391543,0.374,0.357,0.00207512659852614
"SEC24D",7.48103020490298e-08,0.460510261266108,0.343,0.302,0.00231590252053182
"ARHGAP21",7.50158079677915e-08,0.373113690788508,0.646,0.727,0.00232226436725892
"FNBP1",9.08377031418642e-08,0.431148086142699,0.531,0.572,0.00281206277616269
"SMAD3",1.0294574472212e-07,0.333769708562554,0.68,0.751,0.00318689141936266
"LHFPL2",1.15876127422072e-07,0.586157243103495,0.366,0.345,0.00358717727660508
"MCL1",1.32579461434503e-07,0.487970141517463,0.375,0.353,0.00410426238762791
"GXYLT2",1.55724679492491e-07,0.543165788181453,0.452,0.457,0.00482076890304904
"NFE2L2",1.63804449693844e-07,0.441433401429781,0.541,0.595,0.00507089434917232
"SPRED1",1.87607908734293e-07,0.461595544138926,0.391,0.372,0.0058077780306875
"LRRK2",1.94503348754329e-07,0.468235249047029,0.334,0.304,0.00602124016738776
"TPM1",2.34948900315399e-07,0.41557733646222,0.541,0.573,0.00727331310706381
"DSTN",3.15311244369319e-07,0.582694177304433,0.401,0.403,0.009761090191941
"ANKRD36",3.44290943846757e-07,0.424229850754057,0.497,0.537,0.0106582147486641
"AC020916.1",3.58048943998474e-07,0.777259219711598,0.386,0.369,0.0110841211593608
"AC009093.2",4.59548323615723e-07,0.485217192667202,0.338,0.308,0.0142262374541719
"AHDC1",4.76948762008253e-07,0.468079594486858,0.4,0.382,0.0147649028254895
"DNMT3A",5.6189864352395e-07,0.440841369320421,0.343,0.313,0.0173946963075709
"ATXN10",6.59262974881057e-07,0.447892278279899,0.543,0.593,0.0204088039133929
"TIMP2",8.95079539354925e-07,0.349985228176651,0.473,0.462,0.0277089772998104
"JAZF1",1.01032863808125e-06,0.386924670836585,0.596,0.649,0.0312767436490812
"C1RL",1.308883271517e-06,0.454968033037153,0.311,0.28,0.0405190994363516
"SH3RF1",2.06666224857823e-06,0.488721285388445,0.448,0.453,0.0639776632292364
