"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LTBP4",4.66875515761519e-56,0.742279567738668,0.576,0.273,1.44530653414293e-51
"SLC37A3",7.54697302699018e-56,0.727170755344819,0.444,0.177,2.33631643996535e-51
"GSN",8.22389033426105e-56,-1.06323359746353,0.695,0.806,2.54586973077719e-51
"CMIP",2.17961505372179e-55,0.764943248578922,0.617,0.321,6.74743432180653e-51
"ADAM12",3.70775431669822e-55,-1.59555096232847,0.166,0.434,1.14780950382027e-50
"CARMIL1",7.27129208611607e-55,0.729262387035244,0.769,0.488,2.25097389109895e-50
"SRPK2",2.14767896629308e-54,0.701011992574,0.825,0.557,6.6485697759535e-50
"TLN2",3.97041331258433e-54,-0.911841525692122,0.676,0.799,1.22912084917673e-49
"SPATA13",1.68027647584544e-53,0.611792281275747,0.319,0.1,5.20163188627473e-49
"HEATR5A",2.57580875226245e-53,0.805239499488621,0.621,0.334,7.97393115437886e-49
"RRAS2",6.62907270559161e-53,0.815969938886039,0.499,0.227,2.05216203746999e-48
"ARHGAP28",1.28974471299374e-52,0.693020542731582,0.348,0.119,3.99266270801472e-48
"FLRT2",1.48383267120275e-51,0.798628638871198,0.766,0.514,4.59350080024236e-47
"DLGAP2",2.5161134484486e-51,0.928233257960986,0.382,0.148,7.78913240236233e-47
"TRIOBP",3.33836437615511e-51,0.667923536764989,0.585,0.294,1.03345745992634e-46
"IL4R",1.29284975576201e-50,0.74162716215374,0.455,0.197,4.00227498891244e-46
"FMO2",1.7703676304877e-50,-1.23326497806171,0.131,0.395,5.48052707370078e-46
"TPM1",4.50696185405206e-50,0.597846905901368,0.629,0.322,1.39522018115889e-45
"FBLN1",5.45730301873976e-50,-0.920791543632524,0.746,0.844,1.68941729551127e-45
"PALM",4.18181210203714e-49,0.650372225473044,0.663,0.361,1.29456357242764e-44
"SRPX2",1.20950295533256e-48,0.643759907522925,0.451,0.193,3.74425829882302e-44
"PCDH9",1.22935317041436e-48,-0.928477677277004,0.646,0.782,3.80570860965173e-44
"PCSK6",2.64053116549229e-48,1.06665137014475,0.651,0.387,8.17429232901448e-44
"KREMEN1",3.41214442262538e-48,0.648298506081776,0.526,0.25,1.05629754891214e-43
"NEDD9",3.57327922701463e-48,0.6253728665662,0.308,0.101,1.10618005030692e-43
"BDKRB2",5.297943250023e-48,0.64970250225829,0.408,0.164,1.64008429190962e-43
"SDC2",9.10725484357777e-48,0.821344417911778,0.742,0.492,2.81933288192637e-43
"LIMD1",1.26882506655608e-47,0.664984625012913,0.419,0.175,3.92790175853764e-43
"DBN1",3.1263678813973e-47,0.511853638981965,0.313,0.103,9.67829705044163e-43
"ABCA9",1.06003516744581e-46,-0.771105898309893,0.9,0.92,3.28155086786198e-42
"TCF4",1.87508107917073e-46,-0.714539631970533,0.762,0.85,5.80468849678884e-42
"MYOF",2.0726919889738e-46,0.62906783082364,0.664,0.382,6.4164325902662e-42
"DISC1",2.09456780008463e-46,0.6893914661867,0.426,0.184,6.484153538722e-42
"L3MBTL4",4.92805403583592e-46,0.619130721142838,0.358,0.134,1.52557768787373e-41
"CAMK2D",5.92596267650682e-46,-0.839552232574802,0.675,0.764,1.83450026576622e-41
"BCL6",8.18082706331662e-46,-1.01022438719871,0.379,0.596,2.53253863399093e-41
"ITPR3",1.44976656436966e-45,0.611457770924239,0.481,0.218,4.48804235331917e-41
"ACKR3",3.76029960518888e-45,0.669766845388467,0.51,0.243,1.16407594877832e-40
"ELMO1",4.13200559606281e-45,0.669048660442898,0.745,0.485,1.27914497237316e-40
"FOSB",5.59892621067033e-45,-1.31685324395122,0.431,0.618,1.73325958703721e-40
"ADGRB3",1.02096190390566e-44,-1.11677874575005,0.35,0.577,3.16059176592076e-40
"KLHL13",1.03998126392976e-44,0.785751597779668,0.541,0.28,3.21946999874735e-40
"LRFN5",2.8578143583259e-44,-1.0637215922333,0.241,0.488,8.84693590906949e-40
"RUNX1T1",5.30751987059776e-44,-0.777829544393382,0.748,0.838,1.64304892634095e-39
"NAV3",1.44303634776372e-43,-0.975940515654237,0.536,0.705,4.46720762177215e-39
"COL5A1",2.74430979522265e-43,0.619602244548277,0.806,0.566,8.49555983307075e-39
"MAN2A1",8.7699339229292e-43,0.624501267967518,0.505,0.246,2.71490844452119e-38
"DLC1",1.1822013907814e-42,-0.56462312810776,0.919,0.946,3.65974084544197e-38
"KLHL29",1.34721716332153e-42,0.787852804454325,0.484,0.235,4.17058017249447e-38
"PTPRJ",1.42122194912706e-42,0.667109408951032,0.324,0.121,4.39967678791263e-38
"COL4A2",7.27580055997299e-42,-1.02704044469296,0.44,0.614,2.25236957935084e-37
"MYO1E",9.16515104119059e-42,0.654209077492205,0.422,0.19,2.83725580782137e-37
"BASP1",3.34354996188044e-41,0.57222076538956,0.315,0.116,1.03506276169933e-36
"PLEKHA5",5.02159599931961e-41,-0.714324664006371,0.689,0.8,1.55453547350937e-36
"GALNT10",1.30311470049157e-40,0.667337022164674,0.527,0.278,4.03405217831177e-36
"PALM2-AKAP2",2.50658137271323e-40,-0.929415617906633,0.465,0.635,7.75962395550835e-36
"DUXAP8",8.89047953803888e-40,0.558096849830068,0.396,0.175,2.75222575059069e-35
"COL4A1",1.59200827278794e-39,-1.14704668885073,0.43,0.591,4.92838001006964e-35
"PAX8-AS1",1.79227802284605e-39,0.628072987657326,0.363,0.154,5.54835507532451e-35
"TIMP2",1.97574977897371e-39,0.602904409192181,0.686,0.426,6.11632859076892e-35
"ACSL3",6.71737807507509e-39,0.628098040165336,0.543,0.29,2.07949873070099e-34
"DHRS3",9.6430616838114e-39,-1.06085509431304,0.271,0.491,2.9852026054575e-34
"ATP11A",2.0000349447398e-38,0.576340119112514,0.585,0.321,6.19150817843101e-34
"HTRA3",1.21776522091555e-37,0.682474080868588,0.512,0.27,3.76983579438826e-33
"PCNX2",2.05735421433442e-37,0.598115074551258,0.542,0.293,6.36895144131508e-33
