"","gene","p_val","p_val_adj","avg_log2FC","cluster"
"TCF4.1","TCF4",1.19698472655645e-280,3.70550561800081e-276,0.760137279201204,"1"
"PFKFB3.1","PFKFB3",1.24369050701368e-269,3.85009270256225e-265,-1.46152668650443,"1"
"PALMD.1","PALMD",2.87192590499097e-266,8.89062102408053e-262,-1.16678864252105,"1"
"ADAM19","ADAM19",1.55693780554178e-265,4.8198123646157e-261,1.06144177845284,"1"
"DENND2A.1","DENND2A",1.7527060086732e-260,5.42585199104963e-256,1.141462202799,"1"
"PARD3","PARD3",2.13376686469834e-260,6.60550208304664e-256,0.803242616847604,"1"
"COL3A1.1","COL3A1",5.4301517313651e-260,1.68101207147869e-255,1.22250289133207,"1"
"FGF10","FGF10",2.11490334739464e-259,6.5471062925296e-255,1.52662582764476,"1"
"GAS7.1","GAS7",5.45030012001242e-258,1.68724940815225e-253,0.911855972346786,"1"
"TANC1.1","TANC1",2.16209135562501e-253,6.69318620960833e-249,-0.957546937486643,"1"
"PTPN14","PTPN14",4.85716835193689e-251,1.5036336067091e-246,-0.945607826453423,"1"
"FRMD6.1","FRMD6",3.28199990550314e-248,1.01600871074661e-243,1.35307913045826,"1"
"NAV3","NAV3",3.03528876676276e-247,9.39634343526749e-243,1.13486534829873,"1"
"KCNIP2.1","KCNIP2",3.66986549622662e-246,1.13608026166688e-241,-1.45792580345504,"1"
"RBMS3","RBMS3",4.05954622511047e-245,1.25671372490745e-240,0.626463853761906,"1"
"UTRN","UTRN",4.97252166409563e-245,1.53934353155408e-240,-0.759892282224739,"1"
"TCF7L1.1","TCF7L1",2.51582699384831e-241,7.78824562485621e-237,1.03345977584687,"1"
"ST6GAL1.1","ST6GAL1",7.03591709538223e-241,2.17810885521748e-236,-1.35832883579719,"1"
"PNPLA2.1","PNPLA2",2.80253948327057e-238,8.67582147836072e-234,-1.31595974948061,"1"
"XKR6","XKR6",3.35237614789035e-238,1.03779508410241e-233,-0.917116999538529,"1"
"ITGA11","ITGA11",8.72926656931163e-238,2.7023190518618e-233,0.934258230531855,"1"
"SOBP.1","SOBP",2.90547526530329e-237,8.9944797787994e-233,1.14007864253455,"1"
"NEDD4L.1","NEDD4L",3.08899165468006e-235,9.56259146539306e-231,-0.905311537822653,"1"
"TNS3","TNS3",2.37537762623163e-234,7.35345651752525e-230,-0.921388811281765,"1"
"SLC22A23","SLC22A23",1.33869770887704e-233,4.14420649737065e-229,-0.870364967080392,"1"
"PPARGC1B.1","PPARGC1B",1.55410249217406e-231,4.81103508502324e-227,-0.893121803083275,"1"
"FBLN2","FBLN2",7.61681645582228e-231,2.3579378702289e-226,1.09092801957246,"1"
"GPD1.1","GPD1",8.63248663479635e-230,2.67235888753391e-225,-1.23673979004508,"1"
"VCAN","VCAN",5.69821317546218e-229,1.76399585272783e-224,1.16266700178222,"1"
"MSRA.1","MSRA",5.46012320143192e-225,1.69029033946728e-220,-0.806754577349238,"1"
"PLIN4.1","PLIN4",1.87436957499727e-223,5.80248589331905e-219,-1.38041072901892,"1"
"PAPPA.1","PAPPA",1.57214032352585e-221,4.86687479953899e-217,1.2611657932606,"1"
"SOX6","SOX6",4.46125537449785e-219,1.3810708262833e-214,-1.10883498277564,"1"
"SORT1.1","SORT1",8.39377949878279e-219,2.59846231943819e-214,-0.923766453997496,"1"
"PDGFRB","PDGFRB",2.43663385176571e-218,7.5430874149111e-214,0.742791464734845,"1"
"ADAMTS9","ADAMTS9",4.73379356146508e-216,1.46544047282275e-211,-1.19543096855055,"1"
"ZBTB20","ZBTB20",2.21983592544203e-215,6.87194607439089e-211,0.50593802402924,"1"
"BCAR3","BCAR3",1.81886007692472e-214,5.63064514013586e-210,-0.790295572252116,"1"
"GLIS3.1","GLIS3",7.96895929540402e-212,2.46695072907822e-207,1.16713824451623,"1"
"EPB41L4B.1","EPB41L4B",3.76694141057203e-208,1.16613205247078e-203,-0.896101132435378,"1"
"CXCL12","CXCL12",6.53549741188709e-208,2.02319393379789e-203,1.05223243787707,"1"
"ITPR2.1","ITPR2",2.5828361558144e-207,7.99568588755465e-203,-0.850740037524534,"1"
"PLEKHA7.1","PLEKHA7",3.05236982891305e-207,9.44922127936612e-203,-0.856162736092198,"1"
"C3.1","C3",1.18500053527605e-205,3.66840615705406e-201,0.68534878957001,"1"
"COL5A1.1","COL5A1",1.79382384418108e-205,5.55314047443137e-201,1.01998223036023,"1"
"ABI3BP.1","ABI3BP",2.75595896203145e-205,8.53162215876075e-201,0.855281902291801,"1"
"PLIN5.1","PLIN5",3.15567313842627e-205,9.76901733462619e-201,-1.30613605914278,"1"
"PLAAT3.1","PLAAT3",6.31479422667027e-203,1.95487084875032e-198,-1.11086650404918,"1"
"ADD3.1","ADD3",9.68092663902059e-203,2.9969244596416e-198,0.99159852145254,"1"
"HIPK2.1","HIPK2",5.98162597402776e-202,1.85173195277977e-197,-0.95860525683888,"1"
"ZFPM2.1","ZFPM2",1.26962462884643e-200,3.93037696351989e-196,0.536570417458195,"1"
"FOXP1.1","FOXP1",1.48468139041385e-198,4.59612818030415e-194,-0.641598653799282,"1"
"GYG2.1","GYG2",1.85952130092145e-198,5.75652009126252e-194,-1.05119490213428,"1"
"SORBS1.1","SORBS1",1.31014385048725e-195,4.05581231795338e-191,-1.42733627485318,"1"
"MEIS1.1","MEIS1",8.40006105620058e-195,2.60040690116801e-190,0.945700365586061,"1"
"SIPA1L1","SIPA1L1",6.78382292013393e-193,2.10006806138586e-188,-0.793015509534889,"1"
"OAF","OAF",2.60370660426942e-192,8.06029453483683e-188,0.892284590167253,"1"
"SLC19A3.1","SLC19A3",4.97476515506491e-192,1.54003804905344e-187,-1.33110079901161,"1"
"DAPK1.1","DAPK1",5.56491278445065e-192,1.72273005068239e-187,-1.36497443274434,"1"
"FAM107B","FAM107B",6.22491040304306e-192,1.92704551347004e-187,-0.944497811684899,"1"
"ARHGEF28","ARHGEF28",1.24646676245491e-191,3.85868715653166e-187,-0.718001659384149,"1"
"DAPK2.1","DAPK2",1.24889090563573e-191,3.86619157657653e-187,-0.806447331309915,"1"
"COL6A2.1","COL6A2",3.52054112481847e-191,1.08985391601005e-186,0.992782661361835,"1"
"LINC02511","LINC02511",1.30208215651747e-190,4.03085573193114e-186,1.25457298944396,"1"
"ADRA1A.1","ADRA1A",2.2529991716268e-190,6.9746095356051e-186,-1.02395946939954,"1"
"GPC3","GPC3",2.11159339499805e-189,6.53685967289547e-185,1.19402986188385,"1"
"LIPE.1","LIPE",1.03645944776901e-188,3.20856751245853e-184,-1.1516489160312,"1"
"PLD1","PLD1",2.49030845088203e-188,7.70924787139551e-184,1.17838795456316,"1"
"PLIN1.1","PLIN1",1.31815004332161e-187,4.08059708911071e-183,-1.1383307142268,"1"
"CAMK2D","CAMK2D",5.63914840159603e-186,1.74571117068208e-181,0.8965571222685,"1"
"KALRN.1","KALRN",2.76293059520263e-185,8.55320424356877e-181,-1.2657208657256,"1"
"MEIS2.1","MEIS2",6.83413765233549e-185,2.1156439930335e-180,0.717485915787349,"1"
"CERS6","CERS6",1.40624514853258e-184,4.35331310631232e-180,-0.707848668463919,"1"
"CHD9","CHD9",1.44546911153633e-184,4.47473872858301e-180,0.700065295469622,"1"
"CD34","CD34",2.32700554992512e-184,7.20371108090319e-180,0.876026734313155,"1"
"TNFAIP8.1","TNFAIP8",1.26582202818713e-183,3.9186052526589e-179,-0.794844422281024,"1"
"DLC1.1","DLC1",1.71002938480312e-183,5.29373796653501e-179,0.528687545531539,"1"
"NFIA","NFIA",6.12902847974108e-183,1.89736334647345e-178,0.586326401279874,"1"
"FRY.1","FRY",1.41814337550455e-182,4.39014644754943e-178,-0.955815175563745,"1"
"GALNT18.1","GALNT18",2.13861283384382e-182,6.62050374973032e-178,-1.19789136883148,"1"
"IGF1.1","IGF1",2.47128416781985e-181,7.6503543983199e-177,1.24017056861229,"1"
"ACSS2.1","ACSS2",1.2608170553077e-180,3.90311135811604e-176,-0.897638164526416,"1"
"CTIF.1","CTIF",4.6752003100664e-180,1.44730175998726e-175,-0.800364873904857,"1"
"PCOLCE2.1","PCOLCE2",1.53917340392349e-179,4.76481910652594e-175,-0.847823656075413,"1"
"PDXK.1","PDXK",2.71783790722557e-179,8.41361080939818e-175,-0.654022832945526,"1"
"CIDEA.1","CIDEA",4.41946781297412e-179,1.3681346508624e-174,-1.15227149967956,"1"
"CAMK1D.1","CAMK1D",5.47882742368215e-178,1.69608060554928e-173,-1.02455242986583,"1"
"ITGA7.1","ITGA7",9.93919873798058e-178,3.07687775331665e-173,-0.804446048958071,"1"
"CRLS1.1","CRLS1",6.3945339696058e-177,1.97955588097087e-172,-0.810942778874408,"1"
"LRP1","LRP1",1.48285809811082e-176,4.59048381432165e-172,0.840969192323319,"1"
"RTN3.1","RTN3",8.8110760200243e-176,2.72764480351892e-171,-0.863982741154081,"1"
"PDZD2.1","PDZD2",7.73626459117989e-175,2.39491542949156e-170,-0.771511058900813,"1"
"AGBL4.1","AGBL4",5.58788000987552e-174,1.72984001465717e-169,-0.983781670132689,"1"
"ABLIM1.1","ABLIM1",6.91194322295761e-174,2.13973026353099e-169,-0.868574181829088,"1"
"BCR","BCR",1.52040690861092e-173,4.70672366698684e-169,-0.725245206477473,"1"
"EGR1.1","EGR1",1.75239550783689e-173,5.42489077361067e-169,0.938227123814708,"1"
"TRARG1.1","TRARG1",5.70043088453392e-173,1.76468238892516e-168,-0.878692320925322,"1"
"EBF1.1","EBF1",2.3670661835022e-172,7.32772678426775e-168,0.447036323860901,"1"
"LINC02649.1","LINC02649",2.90921715111521e-172,9.00606353470736e-168,-0.824070053248975,"1"
"SLIT3.1","SLIT3",4.99718639538732e-172,1.54697899242005e-167,0.729775001347739,"1"
"CARMN.1","CARMN",2.88266947090048e-171,8.92387988106662e-167,-1.17890809448599,"1"
"CAP2.1","CAP2",8.17903009605455e-171,2.53198234683561e-166,-0.636514817324769,"1"
"TC2N","TC2N",9.2251643420028e-171,2.85583412535381e-166,0.93923211409244,"1"
"CPM.1","CPM",1.04805958389611e-170,3.24447805386718e-166,-0.908902829683489,"1"
"TENM3.1","TENM3",5.24403725366956e-169,1.62339661261848e-164,-1.07200602779829,"1"
"FILIP1.1","FILIP1",1.05360046618007e-168,3.26163096315366e-164,0.958580923307288,"1"
"NAALADL2.1","NAALADL2",1.31834270087762e-167,4.08119349910686e-163,0.746284457138513,"1"
"PECR.1","PECR",2.25792623013008e-167,6.9898622306137e-163,-0.925799227887219,"1"
"PFKFB1.1","PFKFB1",3.19773020955105e-167,9.89921340970719e-163,-0.739321620772352,"1"
"KIF21A.1","KIF21A",1.15398359111815e-166,3.57238700302445e-162,-0.631295453185167,"1"
"MPP7","MPP7",2.95053686038759e-166,9.13397695870186e-162,-0.942768349681689,"1"
"AXL.1","AXL",7.16187122182957e-165,2.21710047414178e-160,0.935180133436262,"1"
"PCSK6","PCSK6",9.3254081121527e-165,2.88686658927911e-160,0.94892725291447,"1"
"FGFR1.1","FGFR1",1.08219515785862e-164,3.35015155018293e-160,0.959293075102315,"1"
"PTGER3.1","PTGER3",9.98542099096293e-164,3.09118677617239e-159,-1.02372717701695,"1"
"TJP1.1","TJP1",1.15967067666896e-163,3.5899925137641e-159,-0.703082184817959,"1"
"AIG1.1","AIG1",2.134292881786e-163,6.60713047414492e-159,-0.635887571299308,"1"
"ALDH1L1.1","ALDH1L1",2.16699392966678e-163,6.70836310806946e-159,-0.685479131307265,"1"
"SAMD12.1","SAMD12",3.0142852430103e-163,9.33132282678697e-159,-0.875294566609835,"1"
"PEX11A.1","PEX11A",4.35969750564796e-163,1.34963155682344e-158,-0.678572347750842,"1"
"PECAM1.1","PECAM1",7.01151899835473e-163,2.17055593632067e-158,-1.20241493523888,"1"
"SSBP2.1","SSBP2",1.47929598940109e-162,4.57945659438895e-158,0.698961907758883,"1"
"SLC9A9.1","SLC9A9",1.77190016096094e-162,5.4852713282868e-158,0.484208470503211,"1"
"DIRC3.1","DIRC3",5.30830061458388e-162,1.64329062125673e-157,-1.31018032592334,"1"
"PPP2R5A.1","PPP2R5A",1.26167247554628e-161,3.90575948254861e-157,-0.923840867094965,"1"
"NR4A1.1","NR4A1",4.35811635095854e-161,1.34914207876623e-156,1.08324856060312,"1"
"RBM47.1","RBM47",1.94326481514074e-160,6.01576488823119e-156,-1.31827772089294,"1"
"AL136119.1.1","AL136119.1",3.18337530458303e-160,9.8547749303977e-156,-1.34276879150379,"1"
"CPEB4","CPEB4",5.74522337609488e-160,1.77854880053769e-155,-0.673503133059489,"1"
"RNF150.1","RNF150",7.37183022240074e-160,2.2820974819486e-155,-0.852353500960784,"1"
"TMEM164.1","TMEM164",1.69531466695091e-159,5.24818561447992e-155,-1.16819539648024,"1"
"EMB.1","EMB",6.50199866295788e-159,2.01282372609187e-154,-0.739722558811567,"1"
"PLXNA2.1","PLXNA2",6.76112647946838e-159,2.09304192424903e-154,-0.944629086957753,"1"
"AKAP1.1","AKAP1",9.61152373337979e-159,2.97543940214238e-154,-0.672345789369759,"1"
"PC.1","PC",2.1663627207699e-158,6.70640907468739e-154,-1.0477756193091,"1"
"LINC02607.1","LINC02607",1.60582206232529e-157,4.97114335834041e-153,-0.922723708936054,"1"
"L3MBTL4.1","L3MBTL4",1.64066352368489e-157,5.07900207027133e-153,-0.743111946658808,"1"
"SAT1","SAT1",2.86854814805781e-157,8.88016450194257e-153,-0.749000959186413,"1"
"AGPAT2.1","AGPAT2",6.72197738332531e-157,2.08092253855602e-152,-0.69940605777191,"1"
"HDAC9.1","HDAC9",9.48519173439553e-157,2.93633080521682e-152,-1.17609105054668,"1"
"FYN.1","FYN",9.5942549314656e-157,2.97009349913381e-152,0.780747383842189,"1"
"ITSN1.1","ITSN1",2.89170624420913e-155,8.9518550201982e-151,-0.907852057922165,"1"
"RPS6KA2.1","RPS6KA2",3.16727397755541e-155,9.80493005231828e-151,-0.870022757378283,"1"
"KLB.1","KLB",2.59474806240852e-154,8.03256157679804e-150,-0.800452871958775,"1"
"AC002066.1.1","AC002066.1",2.98545918981989e-154,9.24208601392544e-150,-0.884025933859888,"1"
"BMERB1.1","BMERB1",4.54848781737681e-154,1.40807537362534e-149,1.06219299605204,"1"
"EEPD1.1","EEPD1",1.54234198902588e-153,4.77462809542741e-149,-0.86018660918959,"1"
"LRMDA.1","LRMDA",1.80642460539817e-153,5.59214865093112e-149,-0.568319403519559,"1"
"LIPE-AS1.1","LIPE-AS1",2.20100186083279e-153,6.81364146058007e-149,-0.985420828152974,"1"
"LPCAT2","LPCAT2",4.83924798198252e-153,1.49808599778233e-148,1.14205925944509,"1"
"GDPD5.1","GDPD5",5.31243467345624e-153,1.64457040186185e-148,-0.715192836935753,"1"
"JAK1","JAK1",5.58765558823687e-153,1.72977054045049e-148,0.618961760901441,"1"
"ADIPOR2.1","ADIPOR2",6.71208042937495e-153,2.0778587385216e-148,-0.883525988695211,"1"
"ANTXR2","ANTXR2",8.59417958817019e-153,2.66050017510985e-148,1.00316677071117,"1"
"TSPAN15.1","TSPAN15",2.10227157058129e-152,6.50800210104849e-148,-0.579101071850952,"1"
"HACD2.1","HACD2",2.30108877075007e-152,7.123480507611e-148,-0.778761013772301,"1"
"TRAK1","TRAK1",2.46298247048368e-152,7.62465483387633e-148,-0.629538995681417,"1"
"ME1.1","ME1",4.13941917529279e-151,1.28143999409539e-146,-0.889962665264716,"1"
"DTNA.1","DTNA",4.43895294668331e-151,1.37416666370475e-146,-0.89308190934323,"1"
"TBL1Y.1","TBL1Y",5.04007710787926e-151,1.56025667028618e-146,-0.824463657045973,"1"
"ADIPOQ.1","ADIPOQ",6.68072179630457e-151,2.06815104648201e-146,-1.01028426978109,"1"
"DDR2","DDR2",3.38921855691845e-150,1.04920038866525e-145,0.904336394414266,"1"
"CFD","CFD",3.41867837187346e-150,1.05832026358087e-145,1.01051655645022,"1"
"UVRAG.1","UVRAG",5.48116466218223e-150,1.69680414447175e-145,-0.599951490644555,"1"
"PIEZO1.1","PIEZO1",8.81643090508744e-150,2.72930251528792e-145,-0.603895545392556,"1"
"LINC00278.1","LINC00278",2.64163520001355e-149,8.17771008868195e-145,-1.00892191243338,"1"
"LPL.1","LPL",3.75559849211499e-149,1.16262062520404e-144,-1.13006063070406,"1"
"EPB41L4A","EPB41L4A",8.99272094646505e-149,2.78387662339719e-144,-0.694022487790251,"1"
"DLEU2.1","DLEU2",3.96263221992345e-148,1.2267120563217e-143,-0.680934569170652,"1"
"RETSAT.1","RETSAT",5.68980821460982e-148,1.76139392899676e-143,-0.658060892547295,"1"
"STRBP","STRBP",6.45853013926705e-148,1.9993671752129e-143,-0.536610591471401,"1"
"HIP1.1","HIP1",1.00429958843736e-147,3.10901023592555e-143,-0.735525997072002,"1"
"LRRFIP1.1","LRRFIP1",2.09874509259508e-147,6.4970851831466e-143,-0.715062556892838,"1"
"LINC02615.1","LINC02615",2.74060466644044e-147,8.48408986589966e-143,-0.739389832157968,"1"
"NCOA1.1","NCOA1",1.29784198532009e-146,4.0177294339554e-142,0.636881589010145,"1"
"ACSL1.1","ACSL1",1.30559200833023e-146,4.04172118018789e-142,-1.07289108694945,"1"
"TLE1.1","TLE1",2.01778619238392e-145,6.24646071576291e-141,-0.713486049732911,"1"
"PPP3R1.1","PPP3R1",2.57919470782611e-145,7.9844130570173e-141,-0.631548997865327,"1"
"GOLGA8B","GOLGA8B",5.0917849906929e-145,1.5762638795688e-140,-0.449422584643525,"1"
"ACTN1","ACTN1",2.17573845131976e-144,6.7354335237506e-140,-0.701378033076336,"1"
"GSAP","GSAP",6.49900302825509e-144,2.01189636745693e-139,-0.600555833072032,"1"
"NEAT1.1","NEAT1",6.70171830558825e-144,2.07465093586096e-139,-0.565810524292055,"1"
"KANK1.1","KANK1",1.12458273395558e-143,3.48137076950629e-139,-0.658930999561095,"1"
"STOX2.1","STOX2",3.19456042844899e-143,9.88940071834953e-139,-1.2598126268934,"1"
"TMEM131L.1","TMEM131L",8.006403297885e-143,2.47854226892626e-138,-0.752970413199612,"1"
"PALLD","PALLD",2.00349517168556e-142,6.20222000298699e-138,0.940141855328209,"1"
"COL1A1","COL1A1",2.70130585759389e-142,8.3624325433534e-138,0.852649581216718,"1"
"PLPP3.1","PLPP3",3.04180755410212e-142,9.41652364523394e-138,0.999677773471406,"1"
"TFRC.1","TFRC",7.57895733841361e-142,2.3462178232527e-137,-1.3382976153095,"1"
"PPP1R13B.1","PPP1R13B",2.43997845828556e-141,7.55344131331459e-137,-0.745746590620046,"1"
"ZNF117.1","ZNF117",3.79168413028638e-141,1.17379165621276e-136,-0.68742532529077,"1"
"EPB41L1","EPB41L1",1.41883053020535e-140,4.3922736723567e-136,-0.774724267944722,"1"
"EXOC6.1","EXOC6",2.17057100376726e-140,6.71943665636232e-136,-0.767219805276113,"1"
"MEF2C.1","MEF2C",4.95832779059899e-140,1.53494953413573e-135,-0.927848515505318,"1"
"SGK2.1","SGK2",1.01549476865598e-139,3.14366715532832e-135,-0.881231733510354,"1"
"MIR3936HG","MIR3936HG",1.64629814350057e-139,5.09644516283472e-135,-0.518746291402783,"1"
"RRAS2.1","RRAS2",1.68717496641305e-139,5.22298754352488e-135,-0.57963270946405,"1"
"STARD9.1","STARD9",1.69029662059306e-139,5.23265124836994e-135,0.77114809929929,"1"
"TPST1.1","TPST1",1.74590002496318e-139,5.40478270727852e-135,0.822799605906174,"1"
"MAP3K1","MAP3K1",2.82157853510856e-139,8.73476067113557e-135,-0.621394594361151,"1"
"RETREG1.1","RETREG1",2.9738361210914e-139,9.20610448006265e-135,-0.607290936559027,"1"
"OGA.1","OGA",3.10396825274184e-139,9.6089545200129e-135,-1.05899126516343,"1"
"CYTH1.1","CYTH1",9.38346277955603e-139,2.90483857266716e-134,-0.829384736032625,"1"
"MTSS1.1","MTSS1",3.49265030022355e-138,1.08121975344021e-133,-1.30226288794493,"1"
"STK38L.1","STK38L",3.77094031998608e-138,1.16736999485809e-133,-0.623005789312906,"1"
"SORBS2.1","SORBS2",3.82950034363094e-138,1.18549842137783e-133,-1.16207225740764,"1"
"FGD4","FGD4",4.03106870279675e-138,1.24789793832479e-133,-0.692983882855774,"1"
"COQ8A.1","COQ8A",4.88990063814661e-138,1.51376654055105e-133,-0.714571895501164,"1"
"SLC4A4.1","SLC4A4",5.1774137991611e-138,1.6027719898063e-133,-1.39324986431997,"1"
"RASSF3","RASSF3",9.85286599219529e-138,3.0501517252039e-133,-0.636740899910545,"1"
"ARHGAP31","ARHGAP31",2.06796674477355e-137,6.40180465179549e-133,-0.705164902018559,"1"
"ANK2","ANK2",8.67334663997632e-137,2.68500791933747e-132,1.25744807876285,"1"
"VKORC1L1.1","VKORC1L1",1.2193919931016e-136,3.77487179304462e-132,-0.892213398312952,"1"
"ARHGAP18.1","ARHGAP18",2.03005005985504e-136,6.28442597029324e-132,-0.925172190351879,"1"
"AC098617.1.1","AC098617.1",2.37416384181711e-136,7.34969900511323e-132,-0.973609234169502,"1"
"SNRK","SNRK",4.7084685325577e-136,1.45760060362389e-131,-0.631070037450446,"1"
"CAV1.1","CAV1",1.88384148323021e-135,5.83180807963578e-131,-0.668411235244517,"1"
"ITPK1.1","ITPK1",2.33282261955416e-135,7.22171898335382e-131,-0.638178590943417,"1"
"ZNF608","ZNF608",9.42450608967395e-134,2.91754435018036e-129,-0.536244878157457,"1"
"DOCK4.1","DOCK4",1.56106318255685e-133,4.83258329424123e-129,0.575669587339557,"1"
"RAPGEF2","RAPGEF2",1.48879095979329e-132,4.60885017423209e-128,-0.607655386650824,"1"
"PTPRJ.1","PTPRJ",1.57667105344895e-132,4.88090058016192e-128,-0.841642545413578,"1"
"LINC02237.1","LINC02237",2.79608237041986e-132,8.65583219410875e-128,-0.922980488575363,"1"
"GFOD1","GFOD1",4.05115493179058e-132,1.25411603223441e-127,-0.80892525950445,"1"
"GLI3","GLI3",4.84129207639217e-132,1.49871878808872e-127,0.791808752117027,"1"
"LIMCH1","LIMCH1",1.33594760167679e-131,4.13569299051083e-127,-0.648176323064,"1"
"OPHN1.1","OPHN1",1.76603950099014e-131,5.46712848321518e-127,0.894197655135342,"1"
"GCNT1.1","GCNT1",2.09266570392447e-131,6.47826521963897e-127,-0.823775297259331,"1"
"RALGAPA2.1","RALGAPA2",5.41357516699064e-131,1.67588046444529e-126,-0.811275424919911,"1"
"SGCD","SGCD",1.22456422015191e-130,3.79088345632425e-126,0.893572958857456,"1"
"FMO2","FMO2",1.65779503842998e-130,5.13203610046768e-126,1.04270046112139,"1"
