"","gene","p_val","p_val_adj","avg_log2FC","cluster"
"ADAM33","ADAM33",1.68013380563845e-208,5.20119022211495e-204,0.871789561959946,"6"
"PDGFRA.3","PDGFRA",2.9030508974116e-208,8.98697466311708e-204,1.23094671082903,"6"
"AUTS2.4","AUTS2",5.13637774204778e-207,1.59006845760573e-202,1.1177131964796,"6"
"DCN.4","DCN",3.00274382119964e-204,9.29559404728773e-200,1.39773389423076,"6"
"ADAMTS5","ADAMTS5",5.42117138876817e-201,1.67823202682096e-196,1.67039811291297,"6"
"BDKRB2","BDKRB2",8.4526047026424e-200,2.61667283779701e-195,1.13174281268597,"6"
"CD34.2","CD34",8.67461201067527e-198,2.68539964014474e-193,1.1575238985606,"6"
"TSHZ2.4","TSHZ2",7.7324272172839e-192,2.39372749365458e-187,1.1581558363943,"6"
"DBN1","DBN1",1.39047490795207e-190,4.30449317254721e-186,0.775026483303669,"6"
"SH3PXD2B.2","SH3PXD2B",4.33402558661167e-187,1.34168430084737e-182,1.4428170499594,"6"
"UST.5","UST",3.31882260784975e-184,1.02740791471205e-179,1.29338338282593,"6"
"ZEB1.4","ZEB1",8.241924446327e-182,2.55145255084945e-177,1.28965681920173,"6"
"RGMA","RGMA",7.99797423274656e-179,2.47593288323135e-174,1.04172087178646,"6"
"COL1A1.1","COL1A1",1.6311225544221e-173,5.0494660917245e-169,1.20147194015787,"6"
"LINC01133.1","LINC01133",2.72241128073881e-172,8.42776860178315e-168,1.23022894898973,"6"
"LTBP4","LTBP4",5.10407809266473e-172,1.58006945514622e-167,1.2090799841637,"6"
"CD55.3","CD55",2.00817972180419e-170,6.21672196478924e-166,2.0448382621131,"6"
"ABCA9.5","ABCA9",3.32588364998886e-170,1.02959380152705e-165,1.02900148541096,"6"
"LAMA2.6","LAMA2",3.41504083766311e-169,1.05719419211537e-164,1.10438323186403,"6"
"FN1.1","FN1",1.42870393138337e-168,4.42283876038349e-164,1.33776942851307,"6"
"TRIO.3","TRIO",1.24709635992181e-167,3.86063620140995e-163,1.20287747089753,"6"
"DENND2A.5","DENND2A",2.62539147688455e-165,8.12742439499151e-161,1.24123926752762,"6"
"CYTOR","CYTOR",5.13593775721786e-165,1.58993225150193e-160,1.17326115529466,"6"
"BMERB1.4","BMERB1",6.16866004729329e-164,1.90963209084058e-159,1.3488685848793,"6"
"EXT1.4","EXT1",6.1888256571972e-160,1.91587475869854e-155,1.3003358212399,"6"
"DNM1.5","DNM1",6.29077773319375e-160,1.94743606286479e-155,1.0770785238118,"6"
"PLCB1.3","PLCB1",1.0733648834496e-159,3.32281566969492e-155,1.08947445251092,"6"
"ADAMTS2.1","ADAMTS2",2.73603515865884e-157,8.46994404066016e-153,1.24093925212419,"6"
"FILIP1.3","FILIP1",2.48824992562139e-149,7.70287529474615e-145,1.13294854426187,"6"
"STARD9.5","STARD9",2.15611065425281e-148,6.67467175237043e-144,1.12054964542653,"6"
"EPB41L3.3","EPB41L3",9.1576002957988e-145,2.83491832357043e-140,1.5816994462501,"6"
"MRC2.5","MRC2",2.03835924021865e-143,6.31014869994489e-139,1.10320829624722,"6"
"NOVA1.4","NOVA1",6.1956960445954e-143,1.9180016245254e-138,1.37632139743877,"6"
"KREMEN1","KREMEN1",4.9707418632163e-142,1.53879255859587e-137,1.08782166049289,"6"
"CORO2B.1","CORO2B",4.98057172467156e-142,1.54183558880657e-137,1.18030592912535,"6"
"PDE7A.2","PDE7A",1.83985850449874e-141,5.69564997237675e-137,1.20611565647866,"6"
"ANTXR1.5","ANTXR1",7.4691042493565e-141,2.31221060247329e-136,1.22586208094693,"6"
"RADIL","RADIL",1.11933627760258e-139,3.46512931457431e-135,0.907410842322981,"6"
"GPSM2","GPSM2",1.30654913619001e-138,4.04468416090342e-134,0.918295854472711,"6"
"FBLN1.6","FBLN1",9.57656255033714e-137,2.96461646870787e-132,0.948080171616474,"6"
"CPQ.3","CPQ",1.91755727952182e-135,5.93618207021571e-131,1.12622117490831,"6"
"VIT.1","VIT",1.02345000713514e-130,3.16829418708824e-126,0.768742984100704,"6"
"PRRX1.1","PRRX1",4.25727006089386e-130,1.31792309275091e-125,1.02795676129392,"6"
"ARHGEF10.3","ARHGEF10",4.69237250206113e-130,1.45261775546307e-125,1.10857455168009,"6"
"ADAMTSL3.5","ADAMTSL3",5.86672632725403e-129,1.81616246912803e-124,1.07823222262661,"6"
"STON2.1","STON2",1.19364782069046e-126,3.69517555851146e-122,0.877917040918415,"6"
"TPST1.5","TPST1",1.52350299245993e-126,4.71630821375821e-122,1.11619348057716,"6"
"ITPR3","ITPR3",2.41604850200271e-126,7.47936134764978e-122,0.978841292514753,"6"
"AC008050.1.1","AC008050.1",9.79269330187003e-126,3.0315240654599e-121,1.02530906545254,"6"
"FBXL7.5","FBXL7",1.09706176095727e-125,3.39617409339544e-121,0.956480282697677,"6"
"LOXL1","LOXL1",2.30656115874391e-125,7.14042137912353e-121,0.915949058389266,"6"
"PSD3.4","PSD3",1.19943602680535e-123,3.71309410818131e-119,1.11149386343134,"6"
"FGF14","FGF14",3.32501626813074e-123,1.02932528612523e-118,1.32738972685125,"6"
"FGFR1.3","FGFR1",7.07142108208577e-123,2.18909982438129e-118,1.05425927570839,"6"
"SDC2.5","SDC2",4.63923481725263e-122,1.4361679223769e-117,1.39026642042599,"6"
"VCAN.1","VCAN",1.6516172451001e-121,5.11291150565638e-117,1.02750672263353,"6"
"COL6A3.5","COL6A3",1.22683745422477e-120,3.79792070704362e-116,0.985691739886121,"6"
"NAV1.4","NAV1",8.62650416059318e-120,2.67050689299483e-115,0.955202565813165,"6"
"SPSB1.4","SPSB1",1.90199746868022e-117,5.88801356379336e-113,1.0637813568759,"6"
"LTBP1","LTBP1",1.17013568975031e-116,3.62238905476003e-112,1.12883352735944,"6"
"GHR.5","GHR",1.63505485184354e-116,5.06163930485204e-112,-1.56917117080762,"6"
"AGAP1.3","AGAP1",4.0578220057788e-116,1.25617995832894e-111,1.0787171538862,"6"
"ELN.5","ELN",7.00915002463884e-116,2.16982257312744e-111,0.982855504709365,"6"
"SRPX2","SRPX2",8.64199132303891e-116,2.67530125387316e-111,0.942429929333958,"6"
"PXN.1","PXN",1.3861928279109e-114,4.29123713736377e-110,1.02056070780783,"6"
"MEDAG.1","MEDAG",2.74755658102942e-114,8.50561090789278e-110,1.06660542254052,"6"
"SOBP.4","SOBP",7.3662852201131e-114,2.28038091559041e-109,1.09095211908557,"6"
"STXBP6.1","STXBP6",7.46555490125108e-114,2.3111118307803e-109,1.10392308500671,"6"
"GLI3.3","GLI3",2.02946723563607e-112,6.28262172135857e-108,1.02517499690234,"6"
"ARHGEF3.2","ARHGEF3",6.8356452759344e-111,2.11611070807101e-106,1.03195414469557,"6"
"PROCR.1","PROCR",3.92895514863736e-109,1.21628664536367e-104,1.08664827007234,"6"
"ACKR3","ACKR3",2.39271833427456e-108,7.40713814741376e-104,1.14420907116488,"6"
"CAMK1D.4","CAMK1D",3.38354080458908e-108,1.04744272687664e-103,1.00594875679967,"6"
"CARMIL1.4","CARMIL1",3.68916474290777e-108,1.14205472946196e-103,0.942461026570659,"6"
"NTM.4","NTM",3.32296208335336e-107,1.0286893721437e-102,1.10759600825699,"6"
"DPYSL3.2","DPYSL3",5.61243169936093e-107,1.73744048117116e-102,1.14339757373346,"6"
"CD36.5","CD36",1.41717326886761e-106,4.38714328843347e-102,-1.71660705452695,"6"
"ADD3.4","ADD3",5.05861749717046e-106,1.56599621859906e-101,0.943658902826634,"6"
"MAGI1.3","MAGI1",1.30782905219349e-105,4.0486463968754e-101,-1.46986853117194,"6"
"SMOC2.3","SMOC2",2.30193907308358e-104,7.12611278854485e-100,1.06600213502877,"6"
"DUXAP8","DUXAP8",9.37555670397221e-104,2.90239108884868e-99,0.853155309023139,"6"
"NRP1.4","NRP1",2.77092082737596e-102,8.57793960530775e-98,-1.32401719817491,"6"
"GASK1A","GASK1A",3.51056179608806e-102,1.08676461521498e-97,0.977481809570675,"6"
"NOVA2.1","NOVA2",4.12399304795494e-102,1.27666452785541e-97,0.716889008658512,"6"
"PLAC9.1","PLAC9",4.69897131448363e-102,1.4546605498247e-97,1.03684979468083,"6"
"BICC1.5","BICC1",4.98699771738099e-102,1.54382488336963e-97,0.848955061667744,"6"
"MIR99AHG.6","MIR99AHG",9.25706478999401e-101,2.86570954703844e-96,0.669833551660483,"6"
"PDLIM7","PDLIM7",9.90293008054362e-100,3.06565006503389e-95,0.706166768259435,"6"
"LRMDA.5","LRMDA",2.42736657004886e-99,7.51439869090025e-95,-0.973282841457813,"6"
"FBLN2.1","FBLN2",2.82610361360687e-99,8.74876895664279e-95,0.899375900819976,"6"
"PALM2-AKAP2.5","PALM2-AKAP2",5.97333860691893e-98,1.84916643254389e-93,-1.42204439093277,"6"
"PTPRF.5","PTPRF",6.35698390189233e-97,1.96793150650881e-92,-1.28171130281894,"6"
"TRIOBP.1","TRIOBP",8.35532145526006e-97,2.58655686290486e-92,0.929592494519904,"6"
"THBS2.1","THBS2",1.09369148458596e-96,3.38574072883277e-92,0.846602345345754,"6"
"TRMT9B","TRMT9B",4.20766505029434e-96,1.30256686961962e-91,0.864226168977228,"6"
"TSPAN18.1","TSPAN18",1.08818689871891e-95,3.36870018236413e-91,0.710869418268673,"6"
"COL6A2.4","COL6A2",1.04134191594245e-94,3.22368216918303e-90,0.890570734948565,"6"
"PALM.2","PALM",1.81043051290699e-94,5.60454973880616e-90,0.946504433828833,"6"
"SH3RF3.4","SH3RF3",4.46280495014933e-94,1.38155052841773e-89,0.846410041379736,"6"
"HDAC7.4","HDAC7",1.16154073071197e-93,3.59578164006504e-89,0.915501460445108,"6"
"GLIPR2","GLIPR2",2.41167046289104e-93,7.46580825197179e-89,0.754580847546608,"6"
"ABCA8.5","ABCA8",5.7551905690627e-93,1.78163434446474e-88,0.700657178983594,"6"
"NOX4.1","NOX4",5.92060159574527e-93,1.83284063599486e-88,1.17588582901289,"6"
"CACNA2D3.3","CACNA2D3",9.83927884217903e-93,3.04594555117336e-88,1.0393602154523,"6"
"CACNA1C.3","CACNA1C",2.97612857327404e-92,9.21320122428444e-88,0.767073270244915,"6"
"GLI2.2","GLI2",4.03607789698977e-92,1.24944863457112e-87,0.91490267000533,"6"
"PLXNC1","PLXNC1",1.3786097276511e-91,4.26776213388952e-87,0.797204984140903,"6"
"DDX60L","DDX60L",4.31206460758472e-91,1.33488584057e-86,0.895255471957463,"6"
"ADAMTSL1.1","ADAMTSL1",1.55856472181972e-90,4.82484880933731e-86,1.54118433228456,"6"
"MALAT1.4","MALAT1",2.94043619936059e-90,9.10270834236057e-86,-0.570489676623234,"6"
"OAF.1","OAF",7.84233577144072e-89,2.4277518847649e-84,0.793120213861535,"6"
"MAML3.2","MAML3",1.58571682686272e-88,4.90890358091893e-84,-1.13125053384485,"6"
"TIMP2.4","TIMP2",2.27956907986283e-88,7.05686200053137e-84,0.91443894710209,"6"
"ZEB1-AS1","ZEB1-AS1",3.94689599286249e-88,1.22184059251044e-83,0.828802711470348,"6"
"PLXDC1","PLXDC1",4.90992131652672e-88,1.51996434195718e-83,0.636019546498879,"6"
"EPB41.3","EPB41",1.35075492860987e-87,4.18153203249756e-83,-1.13478499129258,"6"
"SPATA13","SPATA13",3.50153070195902e-87,1.08396885940545e-82,0.683995435263072,"6"
"PCNX2.2","PCNX2",4.94276805286001e-87,1.53013270612387e-82,0.920524585995347,"6"
"COL3A1.4","COL3A1",1.4465913592655e-86,4.47821287087821e-82,1.11399045858733,"6"
"SHISA6.1","SHISA6",2.10837094364079e-86,6.52688393022881e-82,1.16673717318755,"6"
"MMP2.1","MMP2",4.72294592051026e-86,1.46208236861236e-81,0.712673177824973,"6"
"SRGAP1.3","SRGAP1",6.44212997325063e-86,1.9942901758192e-81,1.04493396421265,"6"
"ZNF423.5","ZNF423",9.13140853733661e-86,2.82681014090329e-81,0.836361220512638,"6"
"ITPR2.4","ITPR2",2.10434697824857e-85,6.5144269405641e-81,-1.065940275475,"6"
"PID1.5","PID1",2.20626676367409e-85,6.82994002030588e-81,0.724257552886541,"6"
"ABI3BP.5","ABI3BP",7.72444793846084e-85,2.39125734830932e-80,0.784991666139191,"6"
"AQP7.4","AQP7",4.39821794932422e-84,1.3615563305723e-79,-2.04869480614811,"6"
"DLGAP4","DLGAP4",4.69603463292218e-84,1.45375144131372e-79,0.985037461962959,"6"
"NAV2.5","NAV2",5.37995436876031e-83,1.66547247393713e-78,-1.43073343655379,"6"
"NHSL1.4","NHSL1",2.95556328523148e-82,9.14953726209109e-78,0.866384394398355,"6"
"EMILIN2.1","EMILIN2",6.09997559538794e-82,1.88836944506425e-77,0.754182026946817,"6"
"ACACB.5","ACACB",1.08996394563464e-81,3.37420138650115e-77,-2.06325128801094,"6"
"PDGFRB.1","PDGFRB",3.76259755939258e-81,1.16478732646116e-76,0.585401594086911,"6"
"LPAR1.4","LPAR1",9.96547435625462e-81,3.08501189646574e-76,0.837888386683355,"6"
"CD44.4","CD44",1.60723886186854e-80,4.97552934468645e-76,0.928486471102507,"6"
"OPHN1.3","OPHN1",5.2765745113182e-80,1.63346917146878e-75,0.903038296144549,"6"
"GALNT10.1","GALNT10",8.83116916680854e-79,2.73386503896892e-74,0.955222748698056,"6"
"MMP16","MMP16",7.49877674639153e-78,2.32139631738043e-73,1.12339573274444,"6"
"HECW2.1","HECW2",1.88728918684896e-77,5.84248113572831e-73,0.699970547214398,"6"
"PALMD.5","PALMD",2.6239056935318e-77,8.12282485546641e-73,-1.20982721165285,"6"
"LINC02511.1","LINC02511",3.46506389467712e-77,1.0726798298752e-72,1.04307295524185,"6"
"PTPRD.1","PTPRD",1.50372312649579e-75,4.65507568269302e-71,0.824618495005086,"6"
"MYOF.3","MYOF",2.97796213025264e-74,9.21887736662309e-70,0.793767765530929,"6"
"GSE1.4","GSE1",4.7816344339585e-74,1.48025057172053e-69,-0.868410788386071,"6"
"PDE3B.5","PDE3B",6.94854141499565e-74,2.1510599658402e-69,-2.04882526797101,"6"
"SORBS1.4","SORBS1",8.12591915215757e-74,2.51554079193342e-69,-1.63811863117475,"6"
"CPXM2.1","CPXM2",1.03313132993626e-72,3.19826465808367e-68,0.764316434079449,"6"
"IL4R.1","IL4R",1.37511508608944e-72,4.25694377200709e-68,0.874958185630879,"6"
"PLXNA4.4","PLXNA4",4.99451137997186e-72,1.54615088789789e-67,-1.38918904292275,"6"
"PPARG.5","PPARG",2.08196218498127e-71,6.44513033604653e-67,-1.45454447806902,"6"
"KALRN.5","KALRN",2.38555223817437e-71,7.38495406371641e-67,-1.46818137891362,"6"
"PDE4D.5","PDE4D",3.46215931839102e-71,1.07178066019431e-66,-1.48479495571393,"6"
"PNPLA2.5","PNPLA2",4.1096307158373e-71,1.27221838070175e-66,-1.46272194759618,"6"
"FLRT2.4","FLRT2",1.49668154747806e-70,4.63327706652782e-66,0.638399889725094,"6"
"TTC28.4","TTC28",5.81481999066566e-70,1.80009382451037e-65,0.597776350111012,"6"
"PALLD.1","PALLD",7.70024699526685e-70,2.38376546232476e-65,0.761781992883643,"6"
"C1orf21.5","C1orf21",2.09114112832197e-69,6.47354559094634e-65,0.742088513785252,"6"
"CBLB.3","CBLB",2.28703229019357e-69,7.07996586075222e-65,0.857064253337516,"6"
"ASAP2.2","ASAP2",1.13482389756865e-68,3.51307433970328e-64,0.772405518410912,"6"
"DAPK2.4","DAPK2",1.75117641276992e-68,5.42111682101183e-64,-1.02514946971317,"6"
"AC004540.1","AC004540.1",1.97595787913565e-68,6.11697280644024e-64,0.791736191618925,"6"
"SLC37A3","SLC37A3",8.65064553224019e-68,2.6779803374156e-63,0.845720891803155,"6"
"PLPP3.5","PLPP3",1.44831494179719e-67,4.48354856532156e-63,0.873830576843333,"6"
"RALGPS2.1","RALGPS2",2.46695250229917e-67,7.63694486136753e-63,0.919739403198695,"6"
"SMAD3.3","SMAD3",2.50601464515098e-67,7.7578695369939e-63,0.805098734615121,"6"
"FGD5.4","FGD5",3.44372868051296e-67,1.0660750876264e-62,0.676277341235512,"6"
"COL4A2.3","COL4A2",1.24310819096431e-66,3.8482900267682e-62,-1.31526272126206,"6"
"FYN.4","FYN",2.59462684849027e-66,8.03218633487134e-62,0.665520972458733,"6"
"COL4A1.3","COL4A1",4.96438438260931e-66,1.53682447332436e-61,-1.43761665390538,"6"
"PRKAR2B.5","PRKAR2B",6.56609373850525e-66,2.03266563862907e-61,-1.60208642093396,"6"
"LINC02614.3","LINC02614",1.12339900657175e-65,3.47770630464415e-61,0.870496884023314,"6"
"PTPRG.4","PTPRG",1.1479223222448e-65,3.55362313297323e-61,0.556858333557917,"6"
"TNS3.3","TNS3",1.37555352305062e-65,4.25830104130779e-61,-1.0467983580902,"6"
"KCNIP2.5","KCNIP2",5.73019827650286e-65,1.77389748045699e-60,-1.47679913727425,"6"
"SNTB1.1","SNTB1",7.03160829758052e-65,2.176774980682e-60,0.870821727845836,"6"
"TANC1.5","TANC1",4.02522287566385e-64,1.24608824561926e-59,-0.939523713398761,"6"
"IMMP2L.2","IMMP2L",4.67062280617113e-64,1.4458847021064e-59,-0.666606665090324,"6"
"RBMS3.3","RBMS3",1.22585959770202e-63,3.79489355660614e-59,0.520136806971151,"6"
"LAMA4.5","LAMA4",1.78224170537432e-63,5.51728564732729e-59,-0.89045881254974,"6"
"ABCA10.6","ABCA10",5.2061974309052e-63,1.61168253868532e-58,0.40230622281791,"6"
"CIDEA.5","CIDEA",1.1939646503759e-62,3.69615636816868e-58,-1.32695090142287,"6"
"MRTFA.2","MRTFA",1.53769908149777e-62,4.76025504659265e-58,0.704781377233738,"6"
"IGFBP6","IGFBP6",4.31837933682098e-62,1.33684069129967e-57,0.797184440044947,"6"
"RABGEF1.3","RABGEF1",1.03070107556495e-61,3.19074131962643e-57,0.781530795470743,"6"
"MYO9A.2","MYO9A",1.04714794075093e-61,3.24165588018264e-57,0.658316621089011,"6"
"PHLDB1.4","PHLDB1",1.11258540234852e-61,3.44423063005032e-57,0.790035010722649,"6"
"FABP4.5","FABP4",1.47217470324638e-61,4.55741122883983e-57,-1.12334406726559,"6"
"PLIN5.5","PLIN5",1.90829186663073e-61,5.90749913152876e-57,-1.41154388687284,"6"
"PLAAT3.5","PLAAT3",1.11592161642337e-60,3.45455854796182e-56,-1.20187776048263,"6"
"PLIN1.5","PLIN1",1.41004383615599e-60,4.3650727035881e-56,-1.30032457922143,"6"
"FAM13A.5","FAM13A",3.71672845814867e-60,1.15058762878908e-55,-1.04792605949832,"6"
"RECK","RECK",2.59970821830435e-59,8.04791673140478e-55,0.742730991522226,"6"
"SEMA3A.5","SEMA3A",3.13640379146014e-59,9.70936521722315e-55,-1.12383951041833,"6"
"PTPRA.1","PTPRA",4.41148455962324e-59,1.36566327512257e-54,0.707982460750874,"6"
"BCAR3.2","BCAR3",4.94212067940698e-59,1.52993229872402e-54,-0.855969599669604,"6"
"AOX1.1","AOX1",7.98654475406964e-59,2.47239465951734e-54,0.754352801676533,"6"
"ADAMTS9.3","ADAMTS9",8.68109755481166e-59,2.68740737004305e-54,-1.24817005764846,"6"
"DMD.5","DMD",1.01444298244494e-58,3.1404111407548e-54,-1.44600163726858,"6"
"AGBL4.5","AGBL4",3.56427439898915e-58,1.10339242569507e-53,-1.1529383232222,"6"
"ABCC1.2","ABCC1",7.53322584599278e-58,2.33206072514399e-53,0.854134406861458,"6"
"ROBO1.3","ROBO1",1.12915838427734e-57,3.49553561020737e-53,0.827144146984844,"6"
"BASP1.1","BASP1",1.13419813994731e-57,3.5111371818349e-53,0.657123661607201,"6"
"TMTC1.5","TMTC1",1.66570097871518e-57,5.15651051980859e-53,0.768310926788415,"6"
"RNF150.5","RNF150",1.98348182782371e-57,6.14026469439387e-53,-1.07564289675359,"6"
"RORA.5","RORA",8.53921190203916e-57,2.64348382851426e-52,0.516459320341924,"6"
"COBLL1.4","COBLL1",2.00723894626454e-56,6.21380960595112e-52,-0.96940155906285,"6"
"ASPA.1","ASPA",2.14523001699009e-56,6.64098856359621e-52,0.689907543171497,"6"
"ARHGEF28.3","ARHGEF28",2.30130219923317e-56,7.12414121816611e-52,-0.848149759584531,"6"
"CARMN.5","CARMN",2.35753197325763e-56,7.29821172961366e-52,-1.33621948950846,"6"
"RBPMS.3","RBPMS",2.94642534664592e-56,9.12124894561177e-52,-1.05623008617698,"6"
"LIPE.4","LIPE",3.24716506172692e-56,1.0052248881588e-51,-1.29884364172033,"6"
"SOX6.4","SOX6",4.00942185233456e-56,1.24119672282721e-51,-1.13222265609587,"6"
"PFKFB3.4","PFKFB3",7.10624276366882e-56,2.19987957234896e-51,-1.34596780838315,"6"
"STK3.1","STK3",8.86759872953538e-56,2.74514253870227e-51,0.650610616308471,"6"
"MDFIC.4","MDFIC",1.7527554069092e-55,5.42600491316882e-51,-0.887123189375987,"6"
"DDR2.3","DDR2",8.08560093774154e-55,2.50305948229665e-50,0.768303982993562,"6"
"TENM3.5","TENM3",2.1682943259563e-54,6.71238874486293e-50,-1.12335961206457,"6"
"EEPD1.4","EEPD1",4.54081993964072e-54,1.40570162871458e-49,-1.05438135160776,"6"
"PLIN4.5","PLIN4",7.92133741798148e-54,2.45220842448453e-49,-1.36153799602463,"6"
"FBLN5.1","FBLN5",7.9577324749262e-54,2.4634752422629e-49,0.564494502123406,"6"
"ASAP3.3","ASAP3",2.98443795900207e-53,9.23892458968269e-49,0.725817707279829,"6"
"C2orf27A","C2orf27A",4.03920426426876e-53,1.25041646408968e-48,0.726453984053305,"6"
"CRIM1.4","CRIM1",4.34310609341591e-53,1.34449535333876e-48,-1.26813087055073,"6"
"SIK2.5","SIK2",1.0336025215867e-52,3.19972332607594e-48,-1.43720600027166,"6"
"FGD4.2","FGD4",1.24854489940552e-52,3.86512044508966e-48,-0.874239587976882,"6"
"KLF12.3","KLF12",1.45159280138915e-52,4.49369583526038e-48,0.737232528959919,"6"
"ABCA6.5","ABCA6",1.68865371164424e-52,5.22756529513706e-48,0.496383923200352,"6"
"NEDD4L.4","NEDD4L",1.77678637877114e-52,5.5003975927618e-48,-0.861991166963066,"6"
"SLC19A3.5","SLC19A3",2.24858235257919e-52,6.9609363888794e-48,-1.34741804158265,"6"
"GPD1.5","GPD1",2.47481994768736e-52,7.66130011205577e-48,-1.14351789505223,"6"
"PDXK.3","PDXK",4.33829982366793e-52,1.34300747641288e-47,-0.746101322431562,"6"
"ADIPOR2.4","ADIPOR2",6.10955920348101e-52,1.89133624262162e-47,-1.04074463177397,"6"
"ADIPOQ.5","ADIPOQ",1.80332572600321e-51,5.58255544998815e-47,-1.20633255130262,"6"
"ADRA1A.5","ADRA1A",2.06280947174927e-51,6.38583928169422e-47,-1.07839554574444,"6"
"KCNQ1OT1.3","KCNQ1OT1",3.72718331228435e-51,1.15382413798387e-46,0.824591422464091,"6"
"DNMBP.2","DNMBP",4.17834917246052e-51,1.2934915533186e-46,0.707455248361629,"6"
"PPP2R5A.4","PPP2R5A",1.18603084332392e-50,3.67159568167787e-46,-1.05051784480685,"6"
"AL136119.1.5","AL136119.1",1.27218733069129e-50,3.93831031962102e-46,-1.48555781177147,"6"
"PHLPP1.3","PHLPP1",2.29852633353365e-50,7.11554797072012e-46,0.831110979662855,"6"
