"","gene","p_val","p_val_adj","avg_log2FC","cluster"
"KIRREL1.1","KIRREL1",3.07401904153056e-193,9.51624074686616e-189,-0.989681856416477,"3"
"DENND1A.1","DENND1A",1.29734521242081e-191,4.01619157409109e-187,0.910512303174251,"3"
"PARP14.1","PARP14",4.69901239325009e-191,1.45467326657843e-186,1.02530089062779,"3"
"SYNE2.3","SYNE2",5.05974650549747e-191,1.56634572570685e-186,-1.05703108292317,"3"
"LIMA1.1","LIMA1",2.04221896173879e-189,6.32209723985478e-185,-0.905586272710212,"3"
"FKBP5.2","FKBP5",3.15885772741228e-189,9.77887586675021e-185,1.13744189855301,"3"
"KIAA1217.3","KIAA1217",1.62034197525105e-188,5.01609265278468e-184,-1.56774170009787,"3"
"TRPS1.3","TRPS1",2.0765253306627e-188,6.42829946613251e-184,0.768850251761818,"3"
"ADAMTS9-AS2.1","ADAMTS9-AS2",1.86591539703523e-187,5.77631429460196e-183,-1.08818104409752,"3"
"RAB20","RAB20",6.60602487603453e-187,2.04502712087401e-182,1.08606045269217,"3"
"EVI5.1","EVI5",1.20494502306559e-185,3.73014830790416e-181,0.929009916256325,"3"
"FERMT2.2","FERMT2",3.3239356012615e-185,1.02899074408252e-180,-0.916747278038441,"3"
"BLVRB","BLVRB",2.63226465907442e-183,8.14870170509667e-179,1.02537221069294,"3"
"EGFR.2","EGFR",4.14958911639163e-183,1.28458830276136e-178,-0.979789418275162,"3"
"STK10.2","STK10",5.51842563702722e-183,1.70833902445452e-178,0.894989654311412,"3"
"MECOM.1","MECOM",5.8451310711221e-183,1.80947722568727e-178,-1.37504555702076,"3"
"TJP1.3","TJP1",7.79506537135248e-183,2.41311838700959e-178,-0.957077708758531,"3"
"PTPRF.3","PTPRF",3.0151823391128e-182,9.33409996719151e-178,-0.957357002480502,"3"
"ARHGAP24.2","ARHGAP24",6.41480431711024e-181,1.98583097244782e-176,0.828711561384698,"3"
"TCF12.1","TCF12",1.54971635044006e-180,4.7974569060573e-176,0.699773663957747,"3"
"TLE4.1","TLE4",3.61388076668257e-180,1.11874906894192e-175,1.00319432115816,"3"
"DIP2C.1","DIP2C",2.06797344600981e-179,6.40182539681257e-175,-0.754235481435844,"3"
"SLC49A4","SLC49A4",7.39981503097154e-179,2.29076073913786e-174,1.0497780230667,"3"
"TLN2.2","TLN2",1.0993904029455e-178,3.40338287039839e-174,-1.03460589126755,"3"
"FYN.2","FYN",1.31126935705386e-178,4.05929654863165e-174,-0.920148794194545,"3"
"FOXP2.3","FOXP2",2.1101443272759e-177,6.53237379394801e-173,-0.983954095376779,"3"
"ARHGAP29.2","ARHGAP29",2.88255337915749e-177,8.92352049585783e-173,-0.985900971487993,"3"
"PECAM1.3","PECAM1",5.9475143902979e-177,1.84117202980452e-172,0.588273333411194,"3"
"ITGA9.2","ITGA9",1.33580803138989e-176,4.13526092277368e-172,0.709184124270509,"3"
"FIGN.1","FIGN",4.00400656469699e-176,1.23952031223325e-171,-0.932221822859395,"3"
"MVB12B.3","MVB12B",1.00037077585089e-175,3.0968478108016e-171,0.971965968201923,"3"
"MGAT1","MGAT1",1.0051845130376e-174,3.11174969701051e-170,1.18852236029884,"3"
"FAM49B.2","FAM49B",7.07716718394537e-174,2.19087864513397e-169,0.930034202994437,"3"
"COLGALT1","COLGALT1",1.12690588155024e-173,3.48856253751509e-169,0.88516905515561,"3"
"CACNB4","CACNB4",3.71190322481527e-173,1.14909388130606e-168,1.10792621068878,"3"
"TAOK3.2","TAOK3",4.4087798379812e-173,1.36482597444384e-168,0.909145135888611,"3"
"EHBP1.2","EHBP1",4.75351369263593e-173,1.4715452338293e-168,-0.789274547530093,"3"
"PHLDB1.3","PHLDB1",9.85627688238725e-173,3.05120763448062e-168,-0.864920078165952,"3"
"TENT2","TENT2",4.59328000747428e-172,1.42194169191381e-167,0.83585383149125,"3"
"ZNF423.3","ZNF423",1.49218165652093e-171,4.61934675409185e-167,-1.07073154738665,"3"
"WLS.1","WLS",2.11560695938126e-171,6.54928446415655e-167,1.01612703900933,"3"
"DSCAML1.2","DSCAML1",1.44061943910442e-170,4.45972559763555e-166,1.11527504037893,"3"
"DAPK1.3","DAPK1",2.65008318855696e-170,8.20386252681579e-166,0.545625517579716,"3"
"DNAJC5.3","DNAJC5",1.5942056744619e-168,4.9351825064317e-164,0.962994468084672,"3"
"SNX2.1","SNX2",3.31739855418543e-168,1.02696707041918e-163,0.993155816976242,"3"
"NRP2","NRP2",3.22904785756509e-167,9.99616345266426e-163,0.840322747926311,"3"
"ARHGAP6.3","ARHGAP6",3.69056112921116e-167,1.1424870087699e-162,0.844383267997139,"3"
"WWTR1.2","WWTR1",1.43100440456543e-165,4.4299603352132e-161,-1.0408396153847,"3"
"EPB41L4A.1","EPB41L4A",9.78509520492033e-165,3.02917192258719e-160,-0.919807843709646,"3"
"PCSK5.2","PCSK5",1.7923457343732e-164,5.54856468989912e-160,-1.0471714230033,"3"
"ANKRD44.2","ANKRD44",6.5476416772939e-164,2.02695343403987e-159,0.920034145855563,"3"
"PHLDB2.3","PHLDB2",1.19189772791152e-163,3.6897577962957e-159,-0.975429648035175,"3"
"PTPN14.2","PTPN14",1.46236808384098e-163,4.52705287714651e-159,-0.920055557302819,"3"
"TANC1.3","TANC1",1.58394377971393e-163,4.90341475886041e-159,-0.885671810754397,"3"
"TLE1.2","TLE1",2.47942519075294e-163,7.67555656301387e-159,-0.922403390231717,"3"
"WIPF1.3","WIPF1",5.86112903938446e-163,1.81442971672225e-158,0.869065048544913,"3"
"LDB2.3","LDB2",3.24130010090578e-162,1.0034092722374e-157,-1.8443915578671,"3"
"ATM.1","ATM",1.24056056940525e-161,3.84040335470782e-157,0.881898343824674,"3"
"PLSCR4","PLSCR4",1.40210174511058e-161,4.34048637233881e-157,-0.808032806354654,"3"
"PARVA.1","PARVA",5.42690389481596e-161,1.68000663871818e-156,-0.757424721186827,"3"
"TBC1D22A.3","TBC1D22A",1.86303637205911e-160,5.7674016969834e-156,0.756919107178236,"3"
"TMCC1.1","TMCC1",2.04772860127056e-160,6.33915343095327e-156,0.784650087503718,"3"
"MEIS2.3","MEIS2",6.93394929194616e-160,2.14654268230777e-155,-0.992493902725804,"3"
"AC004160.1.2","AC004160.1",1.08545291084798e-158,3.36023657611209e-154,-1.01120415093143,"3"
"PLXNA4.2","PLXNA4",1.03730346809165e-157,3.21118034617133e-153,-1.09300678417752,"3"
"ARHGAP15","ARHGAP15",3.83022965487134e-157,1.18572419425852e-152,0.888946881957375,"3"
"ECE1.3","ECE1",9.74017381583188e-157,3.01526560816708e-152,-0.933208890939173,"3"
"PXDN.3","PXDN",2.51830967816882e-156,7.79593127070722e-152,-0.995575359500165,"3"
"BCL6.3","BCL6",5.40797279246351e-156,1.67414613736293e-151,-0.915949144971887,"3"
"ITIH5.2","ITIH5",9.12847105322145e-156,2.82590078394576e-151,-0.976722537594381,"3"
"TPST2","TPST2",1.06511339064354e-155,3.29727152341521e-151,0.900195242427532,"3"
"WDFY3.2","WDFY3",3.88931072031056e-155,1.20401391968654e-150,0.79694241322162,"3"
"TNKS1BP1.1","TNKS1BP1",4.75252363314497e-155,1.47123874111269e-150,-0.740961246052452,"3"
"DANT2.3","DANT2",7.68597726622667e-155,2.37934798230579e-150,-0.970003779986417,"3"
"PLPP1.1","PLPP1",9.15800538091468e-155,2.83504372576976e-150,-0.986561265790899,"3"
"COL5A2.3","COL5A2",1.08482661194575e-154,3.35829774260045e-150,-0.86104263158083,"3"
"EPS15.2","EPS15",8.71571319122812e-154,2.69812333260849e-149,0.747610062221261,"3"
"NXN.2","NXN",1.23486811292496e-152,3.82278121718181e-148,-1.31630390675943,"3"
"ABCA8.3","ABCA8",1.93322325665758e-152,5.98467923563487e-148,-1.18435432319873,"3"
"PALMD.3","PALMD",2.46981657492228e-152,7.64581117098689e-148,-0.959604890849647,"3"
