"","gene","p_val","p_val_adj","avg_log2FC","cluster"
"PTGIS","PTGIS",0,0,18.4043188077695,"6"
"PAMR1","PAMR1",0,0,18.3927165858934,"6"
"PLEKHA5","PLEKHA5",0,0,18.1598639550029,"6"
"ASPA","ASPA",0,0,18.0228964466527,"6"
"BOC","BOC",0,0,17.6376904476411,"6"
"COL5A1","COL5A1",0,0,17.1755128091146,"6"
"GLI2","GLI2",0,0,17.0530735869917,"6"
"TBC1D12","TBC1D12",0,0,16.9966755035447,"6"
"BNC2","BNC2",0,0,16.9479364486978,"6"
"LRP1","LRP1",0,0,16.9366584628482,"6"
"AOX1","AOX1",0,0,16.8705782456053,"6"
"FBLN5","FBLN5",0,0,15.8049371100125,"6"
"SERPINF1","SERPINF1",0,0,15.7733622066636,"6"
"PDGFRL","PDGFRL",0,0,15.6064392574895,"6"
"DBN1","DBN1",0,0,14.0757062274365,"6"
"VIT","VIT",0,0,13.5659267365614,"6"
"MXRA8","MXRA8",0,0,12.8069479116036,"6"
"STON2","STON2",0,0,12.7259384203906,"6"
"DST.6","DST",0,0,12.629637246413,"6"
"HUNK","HUNK",0,0,12.322239270237,"6"
"PALM","PALM",0,0,12.0439521670048,"6"
"MEIS1","MEIS1",0,0,11.5506628288183,"6"
"OPHN1","OPHN1",0,0,11.5296834643413,"6"
"CORO2B","CORO2B",0,0,11.2145218619584,"6"
"BMPER","BMPER",0,0,11.196632043542,"6"
"VGLL3","VGLL3",0,0,11.189982953908,"6"
"HMCN2","HMCN2",0,0,11.183336676412,"6"
"AMPH","AMPH",0,0,11.1320976776739,"6"
"LAMB2","LAMB2",0,0,11.0200240787751,"6"
"PMP22","PMP22",0,0,10.5278548899263,"6"
"ASAP3","ASAP3",0,0,10.3894431663338,"6"
"RGMA","RGMA",0,0,9.96124423698497,"6"
"PRDM6","PRDM6",0,0,9.80964395617444,"6"
"KANK2","KANK2",0,0,9.63435691756729,"6"
"PHLDB1","PHLDB1",0,0,9.03382295553001,"6"
"S100A13","S100A13",0,0,8.66185986720359,"6"
"EFHD1","EFHD1",0,0,8.55189768340117,"6"
"OAF","OAF",0,0,8.46572717408838,"6"
"JDP2","JDP2",0,0,8.29096215845499,"6"
"TCF7L1","TCF7L1",0,0,8.1552900305666,"6"
"CCDC39","CCDC39",0,0,8.07262199846061,"6"
"FAM114A1","FAM114A1",0,0,7.72457656800005,"6"
"NFIX","NFIX",0,0,7.62032067887968,"6"
"DNM1","DNM1",0,0,7.44735863147028,"6"
"PDGFRA","PDGFRA",0,0,7.3856767710525,"6"
"THBS2","THBS2",0,0,7.08358499358644,"6"
"SGCE","SGCE",0,0,6.8638760240316,"6"
"NOVA1","NOVA1",0,0,6.85885850795822,"6"
"ADAMTS5","ADAMTS5",0,0,6.85885830784268,"6"
"ALDH1A1","ALDH1A1",0,0,6.85394441685162,"6"
"EML1","EML1",0,0,6.18586125912338,"6"
"PRKD1","PRKD1",0,0,5.80848613944868,"6"
"MAP1B","MAP1B",0,0,5.57187167664226,"6"
"MN1","MN1",0,0,5.54551405341024,"6"
"CHL1","CHL1",0,0,5.41751009009067,"6"
"STK32B","STK32B",0,0,5.00835876108233,"6"
"COL16A1","COL16A1",0,0,4.95001385366591,"6"
"NT5E","NT5E",0,0,4.87871306977656,"6"
"SYTL4","SYTL4",0,0,4.44858025561821,"6"
"GLT8D2","GLT8D2",0,0,4.34769356796692,"6"
"SPATA6","SPATA6",0,0,4.17973247129113,"6"
"ADAM33","ADAM33",0,0,4.16340314026986,"6"
"GALNT15","GALNT15",0,0,4.15581960662758,"6"
"SMOC2","SMOC2",0,0,4.11384260217394,"6"
"NCKAP1","NCKAP1",0,0,4.06507630685222,"6"
"PBX1","PBX1",0,0,3.97364604846868,"6"
"WASF1","WASF1",0,0,3.9399345746363,"6"
"GXYLT2","GXYLT2",0,0,3.69030545294014,"6"
"PAK3","PAK3",0,0,3.55150892530803,"6"
"MCOLN3","MCOLN3",0,0,3.21286926008553,"6"
"CTTN","CTTN",0,0,3.16718795408614,"6"
"ADAMTSL4","ADAMTSL4",0,0,3.10120696015975,"6"
"AEBP1","AEBP1",0,0,2.91065695315162,"6"
"FKBP9","FKBP9",0,0,2.51298645015451,"6"
"TBC1D16","TBC1D16",0,0,2.3614009965931,"6"
"ZCCHC24","ZCCHC24",0,0,2.33217076793932,"6"
"EMP2","EMP2",0,0,2.21760389066841,"6"
"TRIP10","TRIP10",0,0,2.16524401481397,"6"
"DCBLD2","DCBLD2",0,0,2.11745654777202,"6"
"EVC2","EVC2",0,0,1.88473369471874,"6"
"EHD2","EHD2",0,0,1.71339249161488,"6"
"TNKS1BP1","TNKS1BP1",0,0,1.57007749762962,"6"
"DOCK1","DOCK1",0,0,1.35723654426891,"6"
"PCDH18","PCDH18",0,0,1.25344744541424,"6"
"KREMEN1","KREMEN1",0,0,1.08596610853247,"6"
"NTN4","NTN4",0,0,1.01667343495039,"6"
"KIRREL1","KIRREL1",0,0,0.920491761035361,"6"
"TBX18","TBX18",0,0,0.889770847912418,"6"
"PTPN21","PTPN21",0,0,0.865914433827272,"6"
"AGTR1","AGTR1",0,0,0.840964966096355,"6"
"GOLIM4","GOLIM4",0,0,0.669973644407805,"6"
"CAVIN1","CAVIN1",0,0,0.618554394863144,"6"
"RADIL","RADIL",0,0,0.494607687828057,"6"
"CEP126","CEP126",0,0,-0.457400897321506,"6"
"ZFHX4","ZFHX4",0,0,-0.538280989255146,"6"
"RUSC2","RUSC2",0,0,-0.713210366168365,"6"
"TNS2","TNS2",0,0,-0.784134564519512,"6"
"CYBRD1","CYBRD1",0,0,-1.23940258132389,"6"
"SETBP1","SETBP1",0,0,-1.44780550630166,"6"
"PDGFRB","PDGFRB",0,0,-1.74198982902037,"6"
"PLPP3","PLPP3",0,0,-1.76376633200049,"6"
"ITGB5","ITGB5",0,0,-1.79730266396183,"6"
"AKAP12","AKAP12",0,0,-1.91306895513093,"6"
"NTM","NTM",0,0,-2.65024273549817,"6"
"UST.3","UST",0,0,-2.7683441533616,"6"
"FERMT2","FERMT2",0,0,-2.79758519245836,"6"
"UGGT2","UGGT2",0,0,-2.99669451961962,"6"
"MPDZ","MPDZ",0,0,-3.00710638868477,"6"
"ZNF423","ZNF423",0,0,-3.14332426291962,"6"
"ECM2","ECM2",0,0,-3.23744639632187,"6"
"CTDSPL","CTDSPL",0,0,-3.24518901476914,"6"
"DNMBP","DNMBP",0,0,-3.41662309142435,"6"
"AR","AR",0,0,-3.83223664047868,"6"
"TIMP3","TIMP3",0,0,-4.75286116299318,"6"
"C1orf21","C1orf21",0,0,-5.06416963123746,"6"
"DYNC2H1","DYNC2H1",0,0,-5.20830888990788,"6"
"CHRDL1","CHRDL1",0,0,-5.31007906594266,"6"
"STK3.6","STK3",0,0,-5.38251846735465,"6"
"FGF10","FGF10",0,0,-5.94502280370408,"6"
"RIPOR3","RIPOR3",0,0,-6.00708170441219,"6"
"ARHGAP21.3","ARHGAP21",0,0,-6.05122085364815,"6"
"LRIG3","LRIG3",0,0,-6.06572711147934,"6"
"NAV3","NAV3",0,0,-6.124091038967,"6"
"GPNMB","GPNMB",0,0,-6.4754577105349,"6"
"NLGN1","NLGN1",0,0,-7.56590234098278,"6"
"STARD9","STARD9",0,0,-7.93698246516879,"6"
"FAM110B","FAM110B",0,0,-8.24190904654292,"6"
"FGD5","FGD5",0,0,-8.49095439789473,"6"
"SPOCK1","SPOCK1",0,0,-9.01072075950968,"6"
"SH3D19.6","SH3D19",0,0,-9.0107784620532,"6"
"PARD3","PARD3",0,0,-9.99760769475601,"6"
"TTC28.6","TTC28",0,0,-10.3833856899348,"6"
"PLAGL1","PLAGL1",0,0,-10.4402168596121,"6"
"NFIA.6","NFIA",0,0,-10.4817922668614,"6"
"EVI5.1","EVI5",0,0,-11.8171927972858,"6"
"FGF7","FGF7",0,0,-11.8960876703241,"6"
"ABI3BP","ABI3BP",0,0,-11.89617724566,"6"
"VCAN","VCAN",0,0,-11.89617724568,"6"
"TNFAIP8.6","TNFAIP8",0,0,-11.8976268661418,"6"
"CEP112","CEP112",0,0,-11.997169315261,"6"
"FAT4","FAT4",0,0,-12.7610977102679,"6"
"PAPSS2","PAPSS2",0,0,-13.1524508757674,"6"
"AUTS2.6","AUTS2",0,0,-13.3388481913093,"6"
"ZFPM2.1","ZFPM2",0,0,-13.3388727278934,"6"
"CXCL12","CXCL12",0,0,-14.2795799705605,"6"
"SESTD1.1","SESTD1",0,0,-14.7089248577001,"6"
"ST5","ST5",0,0,-15.4329722384058,"6"
"MRC2","MRC2",0,0,-16.0853255288121,"6"
"CDC42BPA","CDC42BPA",0,0,-16.2242535624735,"6"
"CPXM2","CPXM2",0,0,-16.6215985575866,"6"
"GREB1L","GREB1L",0,0,-17.2140326107792,"6"
"MPZL1","MPZL1",0,0,-17.8704260630013,"6"
"LRRK2","LRRK2",0,0,-18.4174550227442,"6"
"PRICKLE2","PRICKLE2",0,0,-19.0906260306306,"6"
"FHOD3","FHOD3",0,0,-19.1095313678632,"6"
"ELN","ELN",0,0,-19.1096280301628,"6"
"SH3RF1","SH3RF1",0,0,-19.1096327880643,"6"
"ARHGAP42","ARHGAP42",0,0,-20.5523473706947,"6"
"FOXP2","FOXP2",0,0,-20.5523635505087,"6"
"KCNT2","KCNT2",0,0,-20.557158961058,"6"
"YBX3","YBX3",0,0,-23.4334427088484,"6"
"PTPN13","PTPN13",0,0,-23.6000653057964,"6"
"HSPG2","HSPG2",0,0,-24.8198730444564,"6"
"RASSF8","RASSF8",0,0,-25.0670925014963,"6"
"CPE","CPE",0,0,-25.8468225607328,"6"
"GFRA1","GFRA1",0,0,-25.8606289663124,"6"
"SGCD","SGCD",0,0,-26.2863655374218,"6"
"STXBP6","STXBP6",0,0,-27.6684211874209,"6"
"IGF1","IGF1",0,0,-27.7657571975398,"6"
"TFPI","TFPI",0,0,-27.7658260197453,"6"
"ITIH5","ITIH5",0,0,-28.6586409095814,"6"
"ZNF704","ZNF704",0,0,-28.9664125255164,"6"
"CYP4X1","CYP4X1",0,0,-29.195062277802,"6"
"PRRX1","PRRX1",0,0,-29.2072015616594,"6"
"NAALADL2.6","NAALADL2",0,0,-29.2085088122384,"6"
"CST3","CST3",0,0,-29.2182059363133,"6"
"GULP1","GULP1",0,0,-30.1453655405465,"6"
"MGP","MGP",0,0,-30.6510347455094,"6"
"BCL11B.6","BCL11B",0,0,-30.7996554778339,"6"
"PDE1C","PDE1C",0,0,-30.9233581019126,"6"
"COL5A2","COL5A2",0,0,-32.0053985002762,"6"
"ZNF521","ZNF521",0,0,-32.0938841026733,"6"
"NFIB","NFIB",0,0,-32.3293081583138,"6"
"LIFR","LIFR",0,0,-32.3889785200359,"6"
"STK17B.6","STK17B",0,0,-32.5943119617912,"6"
"CNTLN","CNTLN",0,0,-33.5365118054138,"6"
"PHLDB2","PHLDB2",0,0,-34.3537358377862,"6"
"PTPRS","PTPRS",0,0,-34.5851147021207,"6"
"HMCN1","HMCN1",0,0,-34.7963584930344,"6"
"PDGFD","PDGFD",0,0,-34.9792733632054,"6"
"NLGN4Y","NLGN4Y",0,0,-35.2303445340536,"6"
"LMOD1","LMOD1",0,0,-36.3774127488824,"6"
"CPED1","CPED1",0,0,-36.8110502366612,"6"
"SASH1","SASH1",0,0,-37.7946525374958,"6"
"EFEMP1","EFEMP1",0,0,-37.8646881209158,"6"
"F3","F3",0,0,-38.2105081876768,"6"
"TPST1","TPST1",0,0,-39.1121464012197,"6"
"THRB","THRB",0,0,-39.3055665593918,"6"
"EPB41.6","EPB41",0,0,-40.3462064590802,"6"
"CLMP","CLMP",0,0,-40.7484854035339,"6"
"FAM20A","FAM20A",0,0,-41.2210080487738,"6"
"MYOF","MYOF",0,0,-42.834946041048,"6"
"TLN2","TLN2",0,0,-43.0026943113689,"6"
"ARHGAP24","ARHGAP24",0,0,-43.4523489359664,"6"
"ADAMTSL1","ADAMTSL1",0,0,-44.6161767731354,"6"
"FILIP1","FILIP1",0,0,-46.4945338319621,"6"
"PDZRN3","PDZRN3",0,0,-46.5244000073514,"6"
"CACNA2D1","CACNA2D1",0,0,-47.9634958440487,"6"
"TSHZ2.3","TSHZ2",0,0,-49.0399602803054,"6"
"INSR","INSR",0,0,-49.2102129997791,"6"
"OSBPL10","OSBPL10",0,0,-49.4058242854497,"6"
"DLC1","DLC1",0,0,-50.4062478695035,"6"
"ENAH","ENAH",0,0,-50.8383615204027,"6"
"UACA","UACA",0,0,-50.8408177194859,"6"
"MAPK10","MAPK10",0,0,-50.8486980413188,"6"
"SRGAP1","SRGAP1",0,0,-50.848942019741,"6"
"ARHGAP15.6","ARHGAP15",0,0,-50.8764296798801,"6"
"EYA2","EYA2",0,0,-51.3177165209798,"6"
"NAV1","NAV1",0,0,-51.7792586710347,"6"
"ROR1","ROR1",0,0,-54.1407200990791,"6"
"PDK4","PDK4",0,0,-54.9981888572214,"6"
"RIPOR2.6","RIPOR2",0,0,-59.4829806993164,"6"
"CADPS2","CADPS2",0,0,-59.5046320386449,"6"
"LIMA1.6","LIMA1",0,0,-60.9085250116709,"6"
"IKZF1.6","IKZF1",0,0,-61.6375722745175,"6"
"ARHGAP6","ARHGAP6",0,0,-61.8946225681874,"6"
"MAGI2","MAGI2",0,0,-62.3908979081509,"6"
"DOCK2.6","DOCK2",0,0,-63.1370814502654,"6"
"ANKRD44.6","ANKRD44",0,0,-64.925260765367,"6"
"CALD1","CALD1",0,0,-65.275889072842,"6"
"MGST1","MGST1",0,0,-66.7219739287803,"6"
"CD96.6","CD96",0,0,-67.6479104351215,"6"
"CDK14","CDK14",0,0,-68.1611803800441,"6"
"CDC42SE2.6","CDC42SE2",0,0,-68.1612533059356,"6"
"ZNF385B","ZNF385B",0,0,-72.4893689628217,"6"
"EBF3","EBF3",0,0,-73.6102264476284,"6"
"SKAP1.6","SKAP1",0,0,-75.5809854035914,"6"
"LAMC1","LAMC1",0,0,-75.8156299548483,"6"
"ZFHX3","ZFHX3",0,0,-79.4483180560252,"6"
"TCF4.5","TCF4",0,0,-79.6751278555338,"6"
"EMP1","EMP1",0,0,-82.5882342273673,"6"
"PPFIBP1","PPFIBP1",0,0,-84.9513013826588,"6"
"LRFN5","LRFN5",0,0,-89.165673528073,"6"
"FN1","FN1",0,0,-89.8017094537037,"6"
"DOCK4","DOCK4",0,0,-91.1743096461088,"6"
"LAMA4","LAMA4",0,0,-92.687099557437,"6"
"TNFAIP2","TNFAIP2",0,0,-93.6751109192358,"6"
"OSMR","OSMR",0,0,-94.1201051843752,"6"
"RBPMS","RBPMS",0,0,-95.1008432686209,"6"
"RHOBTB3","RHOBTB3",0,0,-95.572403045715,"6"
"LMO3","LMO3",0,0,-96.5043682380612,"6"
"FNDC3B.6","FNDC3B",0,0,-97.015181388766,"6"
"ARHGAP10.6","ARHGAP10",0,0,-97.0151846581306,"6"
"INPP4B.6","INPP4B",0,0,-98.4578055367151,"6"
"PTPRG.1","PTPRG",0,0,-102.785790053342,"6"
"CNTN4","CNTN4",0,0,-102.785899302892,"6"
"LPAR1","LPAR1",0,0,-102.852551759241,"6"
"MEIS2","MEIS2",0,0,-104.11149285207,"6"
"SOX5","SOX5",0,0,-104.227336943367,"6"
"PLD1","PLD1",0,0,-104.497586621668,"6"
"RUNX1T1","RUNX1T1",0,0,-108.537649769834,"6"
"COLEC12","COLEC12",0,0,-109.940620293471,"6"
"WDFY3","WDFY3",0,0,-111.408382413688,"6"
"TCF7L2.6","TCF7L2",0,0,-112.302547875276,"6"
"ROBO1","ROBO1",0,0,-117.185162941496,"6"
"PTPRC.6","PTPRC",0,0,-118.395819713934,"6"
"FLRT2","FLRT2",0,0,-118.585537581998,"6"
"ZNF385D","ZNF385D",0,0,-121.538635734688,"6"
"PLSCR4","PLSCR4",0,0,-125.649684485131,"6"
"EPB41L2.6","EPB41L2",0,0,-127.309357770694,"6"
"SYNPO2","SYNPO2",0,0,-137.036728641448,"6"
"ADH1B","ADH1B",0,0,-137.401077523757,"6"
"SULF1","SULF1",0,0,-138.82661645829,"6"
"PALLD","PALLD",0,0,-164.626726930518,"6"
"PSD3","PSD3",0,0,-164.82185157991,"6"
"EFNA5","EFNA5",0,0,-170.592631743406,"6"
"SAMD4A","SAMD4A",0,0,-172.035261287186,"6"
"PRKG1","PRKG1",0,0,-179.187140825901,"6"
"ZEB2.6","ZEB2",0,0,-179.248798726699,"6"
"LHFPL6","LHFPL6",0,0,-180.687925311411,"6"
"PRKCH.6","PRKCH",0,0,-189.347667271893,"6"
"LDB2","LDB2",0,0,-192.233052903188,"6"
"FYB1.6","FYB1",0,0,-196.478087672637,"6"
"NRP1","NRP1",0,0,-212.430304040135,"6"
"FGF14","FGF14",0,0,-219.460830674047,"6"
"LIMCH1","LIMCH1",0,0,-241.285172634987,"6"
"GHR","GHR",0,0,-244.170082089766,"6"
"FMNL2","FMNL2",0,0,-280.215120183244,"6"
"CACNA2D3","CACNA2D3",0,0,-296.001963719015,"6"
"EBF1.6","EBF1",0,0,-343.686183551176,"6"
"ST6GAL1.6","ST6GAL1",2.4112615732296e-307,4.43213989775332e-303,-60.7283934534231,"6"
"CTBP2","CTBP2",4.89179239231434e-306,8.99160359631299e-302,-4.50951756832742,"6"
"KCNAB1","KCNAB1",5.05595336289852e-306,9.29334787634376e-302,40.0146594234066,"6"
"CHD9.6","CHD9",6.387628056677e-305,1.1741099130978e-300,56.2227030125643,"6"
"PRKCB.6","PRKCB",2.99809161594914e-304,5.51079219927612e-300,-114.312061178936,"6"
"SPRED1","SPRED1",3.1649528547799e-304,5.81749984237094e-300,-188.347650695553,"6"
"SLC38A1.6","SLC38A1",7.57540804925508e-304,1.39243575353358e-299,-10.5977117860037,"6"
"DOCK8.6","DOCK8",9.48870377206751e-304,1.74411864034373e-299,-33.5384450131654,"6"
"PKD2","PKD2",1.09987272864454e-302,2.02167606252152e-298,6.57695096388102,"6"
"CTNNA1","CTNNA1",3.64999777046293e-302,6.70906090188792e-298,2.3073652415157,"6"
"DOCK10.6","DOCK10",3.40477582646269e-301,6.25831844662107e-297,-201.092000174745,"6"
"IQGAP2.6","IQGAP2",1.1144545131143e-299,2.0484788405554e-295,-172.331494445692,"6"
"JAG1","JAG1",5.79010917497034e-299,1.0642799674513e-294,5.41586513180743,"6"
"CAMK4.6","CAMK4",1.07345104647808e-298,1.97311036853136e-294,-68.9658398701849,"6"
"ROBO2","ROBO2",2.91145200567214e-298,5.35153993162595e-294,195.851905381368,"6"
"MARK1","MARK1",1.64283657159295e-296,3.019697902245e-292,-6.21464895729597,"6"
"GRID1","GRID1",3.05411807235761e-296,5.61377442880052e-292,-6.72681015521003,"6"
"ITK.6","ITK",1.66141866972129e-295,3.0538536568147e-291,-32.0624475173453,"6"
"LTBP1","LTBP1",8.99286734266873e-295,1.65297894625594e-290,-32.275533423942,"6"
"LMNA","LMNA",1.65730367307696e-294,3.04628988148276e-290,26.0617805639849,"6"
"RHOH.6","RHOH",6.53848513766241e-294,1.20183895315373e-289,-73.9317819692653,"6"
"IRAK3","IRAK3",3.22744910834804e-292,5.93237420605452e-288,-13.8473697905549,"6"
"STARD13","STARD13",2.28746109839578e-290,4.20458224496128e-286,-42.3714246860191,"6"
"LTBP2","LTBP2",3.8222715603363e-290,7.02571735505416e-286,28.9982338287589,"6"
"LRMDA.6","LRMDA",4.44257619988673e-290,8.1658993130118e-286,-160.1548145118,"6"
"CLEC2D.6","CLEC2D",2.77747126515836e-289,5.10526993248757e-285,-58.9169812376995,"6"
"EMB.6","EMB",8.48927107396759e-289,1.56041291610598e-284,-34.0641607686283,"6"
"SPTBN1.4","SPTBN1",1.12046866572828e-288,2.05953345447516e-284,-42.1654620601337,"6"
"CCND3.6","CCND3",1.50264503852301e-288,2.76201184530915e-284,-39.3073119086717,"6"
"SEPT6.6","SEPT6",1.02351263189632e-287,1.88131856868863e-283,-33.2776005344561,"6"
"CD247.6","CD247",5.15537533753615e-287,9.47609540792519e-283,-49.4437968019109,"6"
"TULP3","TULP3",1.1132821449233e-286,2.04632391058351e-282,1.83616631883472,"6"
"STK4.6","STK4",1.14964933333969e-286,2.11317043961168e-282,-85.5282802038366,"6"
"PXDNL","PXDNL",1.18099994150422e-286,2.1707959924789e-282,90.0768118665216,"6"
"SPSB1","SPSB1",8.88530869012697e-285,1.63320859033224e-280,11.1869437413343,"6"
"TRAF3IP3.6","TRAF3IP3",9.25118404743938e-285,1.70046013975983e-280,-11.8447881994641,"6"
"PARVA","PARVA",2.7432960093899e-284,5.04245239485957e-280,-12.3994665457835,"6"
"TEAD1","TEAD1",6.45284919724444e-282,1.1860982109455e-277,-84.096895625125,"6"
"ANKS1B","ANKS1B",2.33801543478959e-281,4.29750617068674e-277,-33.5268151335048,"6"
"LEPR","LEPR",3.28904351081755e-280,6.04559087723375e-276,-154.722986293687,"6"
"CSF1","CSF1",4.14776790320895e-279,7.62401218288837e-275,8.62042124893214,"6"
"PDLIM7","PDLIM7",7.12402482808328e-279,1.30946700364999e-274,5.56273542217768,"6"
"FER.6","FER",2.59877324380292e-278,4.77680509943414e-274,-30.509389655292,"6"
"EML4.6","EML4",6.5644336807592e-275,1.20660855486035e-270,-144.624107500311,"6"
