"","gene","p_val","p_val_adj","avg_log2FC","cluster"
"RPL7.12","RPL7",2.71708599991209e-63,4.99427577643842e-59,-42.4856366994846,"13"
"MECOM.11","MECOM",3.05000707917819e-63,5.60621801223743e-59,-400.651423909967,"13"
"RPL29.12","RPL29",3.11385678677212e-63,5.72358015976583e-59,-75.296584483582,"13"
"RPS15.12","RPS15",6.9234513974204e-63,1.27259960135984e-58,-107.859424859599,"13"
"RPS4X.12","RPS4X",7.16617409377807e-63,1.31721446017735e-58,-146.083347851357,"13"
"RPL27A.12","RPL27A",1.36394899325678e-62,2.50707464450528e-58,-68.2618346433049,"13"
"RPL18.12","RPL18",2.44516699012724e-62,4.49446144455289e-58,-69.9408927371605,"13"
"RPL3.12","RPL3",2.96674957535108e-62,5.45318239445281e-58,-77.2862056005302,"13"
"RPS9.12","RPS9",7.30244743056228e-62,1.34226286221165e-57,-83.9985886964176,"13"
"HLA-A.13","HLA-A",8.4734072434596e-62,1.55749698542031e-57,-104.225357220524,"13"
"RPS3.13","RPS3",1.1004955606505e-61,2.02282089003168e-57,-99.2786080776953,"13"
"RPL35A.12","RPL35A",2.07460691184641e-61,3.81333496466488e-57,-136.097475032377,"13"
"RPL11.12","RPL11",2.40537119119135e-61,4.42131278652881e-57,-111.618608905764,"13"
"HLA-B.12","HLA-B",4.56674145369933e-61,8.39412746604473e-57,-133.725029638925,"13"
"RPS27.12","RPS27",2.00386640732345e-60,3.68330684330123e-56,-69.968193568372,"13"
"RPS13.12","RPS13",1.09550803163541e-59,2.01365331294905e-55,-66.2979471540705,"13"
"BAIAP2L1.12","BAIAP2L1",1.10262129560559e-59,2.02672820345264e-55,-97.7234874971983,"13"
"RPL23A.12","RPL23A",1.26481735176588e-59,2.32486077428087e-55,-73.2714855261484,"13"
"RPS11.12","RPS11",1.54810452539891e-59,2.84557092813573e-55,-59.3198271646289,"13"
"RPL15.12","RPL15",2.72233319865917e-59,5.00392065245543e-55,-90.9577886861865,"13"
"RPL38.12","RPL38",3.98187196567334e-59,7.31907886010417e-55,-40.5270948114385,"13"
"PTMA.13","PTMA",5.57624835195426e-59,1.02497020957271e-54,-316.667015452402,"13"
"TXNIP.12","TXNIP",1.02574064068601e-58,1.88541387164496e-54,-75.690674655515,"13"
"RPL35.12","RPL35",1.31127926044879e-58,2.41026240863092e-54,-52.5992108076043,"13"
"RPS7.12","RPS7",5.35191749534545e-58,9.83735954819448e-54,-67.6762918883915,"13"
"FAU.12","FAU",7.53980660845343e-58,1.38589185269983e-53,-43.0319016794434,"13"
"RPL36.12","RPL36",1.10131782981778e-57,2.02433230298807e-53,-105.260353520643,"13"
"RPS15A.12","RPS15A",1.14968631661908e-57,2.11323841857753e-53,-72.227110967146,"13"
"STEAP1B.13","STEAP1B",1.44480640377662e-57,2.6556986507818e-53,-48.1684695263932,"13"
"RPL7A.12","RPL7A",1.48616925502066e-57,2.73172770765348e-53,-83.6379974833112,"13"
"HLA-C.12","HLA-C",8.93782390580374e-57,1.64286141212579e-52,-75.3296753366129,"13"
"ACTG1.12","ACTG1",9.04117207370634e-57,1.66185783886796e-52,-125.023803259504,"13"
"UBA52.12","UBA52",9.92998950409079e-57,1.82523137074693e-52,-43.9064577913065,"13"
"RPS24.12","RPS24",2.63028921488372e-56,4.83473460587777e-52,-128.21943900175,"13"
"RPL4.12","RPL4",3.99606300523442e-56,7.3451634099214e-52,-37.5064997086424,"13"
"RPL6.12","RPL6",7.38966810983099e-56,1.35829489526803e-51,-79.6053040560506,"13"
"AMBRA1.11","AMBRA1",1.058323799564e-55,1.94530497597859e-51,-72.2528169055336,"13"
"RPL14.12","RPL14",1.07513563311889e-55,1.97620680723584e-51,-67.9724474626092,"13"
"RPS16.12","RPS16",2.69506620225721e-55,4.95380118636898e-51,-36.8359148652009,"13"
"RPL5.12","RPL5",4.00301165127378e-55,7.35793571620634e-51,-45.2247016343455,"13"
"RPLP0.12","RPLP0",1.42145935442537e-54,2.61278443936928e-50,-63.2664025518092,"13"
"ARMC9.12","ARMC9",1.56209174563956e-54,2.87128083766007e-50,-52.8720765134243,"13"
"VIM.12","VIM",3.7896106246059e-54,6.96568328908811e-50,-187.020044394582,"13"
"RACK1.11","RACK1",9.42458300126601e-54,1.7323326014627e-49,-52.3433198559378,"13"
"PDE3A.11","PDE3A",2.37961357651927e-53,4.37396771500007e-49,-85.5021153157129,"13"
"RPL8.12","RPL8",2.78002664552376e-53,5.10996697713723e-49,-46.7909835471699,"13"
"ZNF90.12","ZNF90",5.86401595571858e-53,1.07786477282063e-48,-24.688757675936,"13"
"NACA.11","NACA",1.04876593771007e-52,1.92773667010488e-48,-39.9379567326968,"13"
"RPS3A.12","RPS3A",1.55010663743044e-52,2.84925101026089e-48,-48.4652985268625,"13"
"DAPK1.11","DAPK1",8.61627145503699e-52,1.58375685615035e-47,-93.4518275054044,"13"
"RPSA.12","RPSA",1.60143789634688e-51,2.9436029972752e-47,-62.8619294593126,"13"
"RPL24.12","RPL24",2.50277925137588e-51,4.600358541954e-47,-37.0606381249573,"13"
"CHCHD3.12","CHCHD3",1.38640095430929e-49,2.5483435941159e-45,-28.7079808559806,"13"
"RPL10A.12","RPL10A",4.05837230949687e-49,7.4596941420862e-45,-58.7843358172044,"13"
"EEF2.12","EEF2",5.00704565555974e-49,9.20345061948435e-45,-15.9725112619891,"13"
"RPL21.12","RPL21",1.78478241890086e-48,3.28060856418168e-44,-42.9614832034712,"13"
"RPL27.12","RPL27",1.87585230646197e-48,3.44800412450775e-44,-41.1756016540955,"13"
"HLA-E.12","HLA-E",6.60555648983675e-48,1.21416733839689e-43,-41.5724823821692,"13"
"RPS28.11","RPS28",6.31104624121299e-47,1.16003340959736e-42,-31.4811818348335,"13"
"EEF1B2.12","EEF1B2",2.52588089507142e-46,4.64282167323078e-42,-32.1452289351191,"13"
"RPL23.12","RPL23",5.09194130249656e-46,9.35949730811892e-42,-24.6956210713808,"13"
"MAMDC2.10","MAMDC2",2.9440418604729e-44,5.41144334373524e-40,-118.147882688055,"13"
"ITM2B.9","ITM2B",6.77327888838325e-44,1.24499639247373e-39,-49.7314293012009,"13"
"EIF1.12","EIF1",1.53848022395871e-41,2.8278804996585e-37,-61.0911657842201,"13"
"UBC.12","UBC",4.43730420636122e-41,8.15620886171255e-37,-51.3419910985252,"13"
"PFDN5.12","PFDN5",3.23133221086277e-40,5.93951173678685e-36,-21.242562075709,"13"
"RPS17.12","RPS17",5.44515483833553e-40,1.00087391083445e-35,-14.9938245681826,"13"
"RPS5.12","RPS5",5.51451107980739e-40,1.0136222815794e-35,-28.2293198257502,"13"
"ZMYM4.9","ZMYM4",5.8927477005488e-40,1.08314595483788e-35,-21.7305083544645,"13"
"H3F3A.13","H3F3A",2.54788615507819e-39,4.68326954164921e-35,-46.8897965655837,"13"
"ATP5E.12","ATP5E",3.42051830067199e-39,6.28725468846519e-35,-49.3678916185384,"13"
"SPTBN1.11","SPTBN1",3.61999734325634e-39,6.65391711663947e-35,-94.1447057393995,"13"
"EEF1D.12","EEF1D",5.27266576877408e-37,9.69168694958364e-33,-13.9526822364459,"13"
"TOMM7.12","TOMM7",5.79422510478337e-37,1.06503651651023e-32,-7.99924140625977,"13"
"CFL1.12","CFL1",9.38599216518252e-37,1.7252392198822e-32,-47.9803743492758,"13"
"H3F3B.12","H3F3B",1.0490130042133e-36,1.92819080304447e-32,-29.3230391383277,"13"
"LTB.12","LTB",1.66891886541971e-36,3.06763976652796e-32,-112.982438218462,"13"
"FTH1.12","FTH1",2.28357344064377e-36,4.19743634124731e-32,-304.197425375671,"13"
"HSP90AA1.13","HSP90AA1",2.85450610734692e-36,5.24686767591436e-32,-46.1528019789547,"13"
"CD52.13","CD52",5.26412202068443e-36,9.67598268622005e-32,-27.755375267083,"13"
"NOP53.12","NOP53",5.52769233547308e-36,1.01604512818331e-31,-4.72287768671068,"13"
"SERF2.12","SERF2",9.69790735659408e-36,1.78257235121556e-31,-52.8066520204675,"13"
"COX7C.12","COX7C",1.3855599802513e-35,2.54679779969992e-31,-15.7254654572876,"13"
"MYL6.9","MYL6",1.72863141771755e-35,3.17739740890663e-31,-55.8852932421924,"13"
"UQCRB.12","UQCRB",8.54976272350552e-35,1.57153188620755e-30,-15.9258672893912,"13"
"BTG1.11","BTG1",1.21305764602059e-34,2.22972125915045e-30,-77.3154119395613,"13"
"TRAC.13","TRAC",1.31426590721693e-34,2.41575216405543e-30,-30.4495949084933,"13"
"SON.11","SON",2.8958590111608e-34,5.32287844841467e-30,-8.65336558326405,"13"
"RNF111.13","RNF111",3.11496235253854e-34,5.72561230020109e-30,-22.5399690872416,"13"
"RPS21.12","RPS21",3.15284031865938e-34,5.79523578972781e-30,-7.77882647898254,"13"
"BTF3.11","BTF3",5.40228383192374e-34,9.92993791145902e-30,-24.524810708283,"13"
"GGACT.12","GGACT",6.22401624692881e-34,1.14403642634798e-29,-21.401742809908,"13"
"TMBIM6.12","TMBIM6",9.05384080895918e-34,1.66418647909479e-29,-8.26292492614799,"13"
"SIK3.13","SIK3",1.28715602082772e-33,2.36592148188343e-29,-74.684428501718,"13"
"N4BP2L2.11","N4BP2L2",2.43583942268091e-33,4.47731644282977e-29,-15.3471358576495,"13"
"RPL12.12","RPL12",2.54086641132762e-33,4.67036655066129e-29,-9.49858033056312,"13"
"DDX5.9","DDX5",5.26023338703037e-33,9.66883498870052e-29,-23.7269448289813,"13"
"FTL.11","FTL",6.614276135944e-33,1.21577009654787e-28,-583.948270245343,"13"
"RPL31.12","RPL31",2.12615893289351e-32,3.90809273455157e-28,-22.1495098439645,"13"
"RPS26.12","RPS26",2.82207864138999e-32,5.18726275073894e-28,-24.3938175846615,"13"
"PABPC1.12","PABPC1",4.52778909902321e-32,8.32252914291456e-28,-32.7090503169664,"13"
"RPL36AL.12","RPL36AL",6.09737614683406e-32,1.12075870954957e-27,-13.3006884186089,"13"
"HSP90AB1.13","HSP90AB1",2.88458332438898e-31,5.30215260855939e-27,-46.4418279564358,"13"
"HMGB1.13","HMGB1",8.9172388416045e-31,1.63907767147532e-26,-92.8439464550516,"13"
"COX4I1.12","COX4I1",9.7285087898281e-31,1.7881972006583e-26,-10.5645547908033,"13"
"ZFP36L2.12","ZFP36L2",1.41589270701452e-30,2.6025523847634e-26,-50.8642013043675,"13"
"PTK2.12","PTK2",1.73919671275356e-30,3.19681747771232e-26,-36.4476426448382,"13"
"GNAS.13","GNAS",2.74157096583393e-30,5.03928159229935e-26,-27.2642635342222,"13"
"JMJD1C.10","JMJD1C",7.84342750336777e-30,1.44170040939403e-25,-142.665392924685,"13"
"HNRNPA2B1.10","HNRNPA2B1",1.76755050138583e-29,3.2489345765973e-25,-37.6039268559146,"13"
"HCST.12","HCST",6.34771067674274e-29,1.16677269949208e-24,-6.10485368285643,"13"
"SRP14.12","SRP14",1.43587906300704e-28,2.63928930571324e-24,-67.8323803216087,"13"
"CD3D.13","CD3D",1.89939929872125e-28,3.49128585097953e-24,-16.0697672322641,"13"
"XPO5.12","XPO5",3.05946949147953e-28,5.62361087228853e-24,-21.2724527986742,"13"
"PFN1.12","PFN1",4.86853332889483e-28,8.94885111184159e-24,-120.120796880463,"13"
"S100A6.13","S100A6",6.86585826942494e-28,1.262013408503e-23,-200.904602623966,"13"
"LDHB.13","LDHB",8.89411224647543e-28,1.63482677202465e-23,-23.7969307280365,"13"
"GAPDH.12","GAPDH",1.81382778026658e-27,3.333996842908e-23,-97.8870010397159,"13"
"NPM1.12","NPM1",1.02193235942816e-26,1.87841386986489e-22,-42.8852220097354,"13"
"ANKRD30BL.10","ANKRD30BL",1.15962905541446e-26,2.13151416675732e-22,-31.0052748498013,"13"
"PPIA.13","PPIA",1.22087165549395e-26,2.24408418996342e-22,-48.1975969597304,"13"
"JUND.12","JUND",2.5600080662615e-26,4.70555082659526e-22,-68.304589295359,"13"
"ATP5L.11","ATP5L",3.27832193065656e-26,6.02588354073983e-22,-11.4565080080528,"13"
"SBF2.13","SBF2",3.31665465127333e-26,6.09634291450551e-22,-47.6921153373757,"13"
"HINT1.12","HINT1",4.03538245535995e-26,7.41743649119712e-22,-19.6957539607463,"13"
"CALM1.13","CALM1",9.14597365721291e-26,1.6811214179323e-21,-23.2631296280456,"13"
"GIMAP7.13","GIMAP7",1.88864063330428e-25,3.47151034807659e-21,-10.6870252918512,"13"
"SLC25A6.13","SLC25A6",3.95069934048314e-25,7.26178045774206e-21,-10.6952080723893,"13"
"ALDOA.13","ALDOA",4.09166750847425e-25,7.52089404732652e-21,-17.3348582600727,"13"
"HNRNPA1.12","HNRNPA1",4.84269094707919e-25,8.90135022982625e-21,-19.7760586646453,"13"
"LAPTM5.13","LAPTM5",5.39290229159664e-25,9.91269370218378e-21,-15.0441718435779,"13"
"MED13L.11","MED13L",6.47741709132954e-25,1.19061403555728e-20,-141.561165201693,"13"
"HNRNPU.11","HNRNPU",7.12612613577639e-25,1.30985324501706e-20,-27.4391079639231,"13"
"RHOA.10","RHOA",7.80271878750178e-25,1.4342177403307e-20,-15.328728030241,"13"
"PNISR.9","PNISR",2.41727880472746e-24,4.44320017096954e-20,-23.8223300136908,"13"
"MACF1.13","MACF1",2.61196714934981e-24,4.80105681721988e-20,-55.134171539854,"13"
"ELF2.11","ELF2",2.62056378694968e-24,4.81685829679221e-20,-57.7329636040447,"13"
"MYCBP2.12","MYCBP2",2.70460037517403e-24,4.97132594960738e-20,-106.150449770609,"13"
"MYL12B.12","MYL12B",5.9858341845629e-24,1.10025618146451e-19,-7.95289873594789,"13"
"PNRC1.11","PNRC1",9.15376125622297e-24,1.68255285650634e-19,-45.9074818224626,"13"
"MYL12A.11","MYL12A",1.52948001838192e-23,2.8113372217878e-19,-15.7039682992682,"13"
"PCBP2.9","PCBP2",1.61243903740686e-23,2.96382419465755e-19,-5.02852037477088,"13"
"NFIA.13","NFIA",1.86558948931492e-23,3.42914004030975e-19,-93.7957347126901,"13"
"IL6ST.12","IL6ST",2.04513797843263e-23,3.75916811815702e-19,-73.0633707806477,"13"
"TMA7.12","TMA7",2.95643212661937e-23,5.43421789193907e-19,-11.7762277616297,"13"
"CIRBP.10","CIRBP",3.29371833692009e-23,6.05418367509282e-19,-7.45635299368073,"13"
"QKI.13","QKI",3.77168828119332e-23,6.93274022966143e-19,-164.396054892756,"13"
"NCL.12","NCL",1.02565590119449e-22,1.88525811198559e-18,-35.3518341460946,"13"
"CORO1A.12","CORO1A",1.04783668624616e-22,1.92602861298907e-18,-25.2512644587044,"13"
"RBMS1.9","RBMS1",1.15937526112428e-22,2.13104766747254e-18,-132.533001246865,"13"
"WSB1.13","WSB1",1.28262706033616e-22,2.3575967996039e-18,-59.934493500615,"13"
"CDC42.12","CDC42",1.98382410752348e-22,3.6464670920389e-18,-9.61019322579894,"13"
"AES.13","AES",4.51408950388453e-22,8.29734791709016e-18,-7.09801563855028,"13"
"NAP1L1.12","NAP1L1",5.04670294668055e-22,9.27634468629352e-18,-59.135483175672,"13"
"RPL22.12","RPL22",7.77389960996079e-22,1.42892048730689e-17,-3.68315625949989,"13"
"FAM214A.8","FAM214A",8.13752074344541e-22,1.4957576878527e-17,-65.41062721005,"13"
"ZBTB20.10","ZBTB20",9.85598172911485e-22,1.8116280016286e-17,-124.451555154631,"13"
"IMMP2L.11","IMMP2L",1.67911207679027e-21,3.0863759083482e-17,-155.63249447144,"13"
"S100A4.12","S100A4",2.0690304292207e-21,3.80308483195057e-17,-101.172694659838,"13"
"ARL6IP5.11","ARL6IP5",2.1569310083421e-21,3.96465488643362e-17,-7.92930544206403,"13"
"YWHAB.12","YWHAB",2.27256098507674e-21,4.17719434666955e-17,-6.43353353480252,"13"
"SH3BGRL3.12","SH3BGRL3",2.39673126510372e-21,4.40543173838715e-17,-31.3502990823042,"13"
"CD3E.13","CD3E",3.50719203957029e-21,6.44656968793416e-17,-11.0568594661421,"13"
"HSPA8.12","HSPA8",4.0202464552596e-21,7.38961500941268e-17,-28.7729099131383,"13"
"GOLGA4.10","GOLGA4",5.69365636115944e-21,1.04655097574472e-16,-32.0161652800502,"13"
"SLCO5A1.12","SLCO5A1",5.84560172810987e-21,1.07448005364387e-16,-225.438962300881,"13"
"DST.12","DST",7.85548615589161e-21,1.44391691031444e-16,-120.652769472987,"13"
"SRSF5.10","SRSF5",1.26343397711018e-20,2.32231799332622e-16,-6.57449421919475,"13"
"TRBC2.12","TRBC2",1.69243745527595e-20,3.11086928654272e-16,-34.485069558257,"13"
"CSDE1.12","CSDE1",2.57450370597012e-20,4.73219526194369e-16,-3.47841128678742,"13"
"ANAPC16.12","ANAPC16",2.78113233032975e-20,5.11199933637911e-16,-5.55320981594895,"13"
"EIF4B.11","EIF4B",3.08326789738763e-20,5.6673547221882e-16,-4.27956061800741,"13"
"ROCK1.11","ROCK1",3.18616306155299e-20,5.85648632344055e-16,-2.38393742101483,"13"
"TRIO.13","TRIO",3.79998995381525e-20,6.9847615341078e-16,-321.986614469782,"13"
"CXCR4.11","CXCR4",4.32540001420667e-20,7.95051776611329e-16,-19.515152838937,"13"
"CHD9.13","CHD9",4.85423582186761e-20,8.92257086417486e-16,-84.8116527828437,"13"
"ST13.9","ST13",6.00293379454205e-20,1.10339926077477e-15,-1.51820892796123,"13"
"AKAP9.10","AKAP9",7.02264651469113e-20,1.29083265586538e-15,-33.0036702195007,"13"
"COX6C.11","COX6C",7.21864068621666e-20,1.32685834453348e-15,-7.57690557303808,"13"
"SEC62.9","SEC62",7.92928976835013e-20,1.45748275232044e-15,-1.98553721362092,"13"
"CSNK1A1.9","CSNK1A1",1.02441100741365e-19,1.88296987272702e-15,-29.3518640023523,"13"
"ZNF609.12","ZNF609",1.23794707391623e-19,2.27547051656542e-15,-39.7718652768429,"13"
"PARD3B.13","PARD3B",1.5613518138318e-19,2.86992076900423e-15,-184.375565101738,"13"
"KLF2.12","KLF2",1.5737287345934e-19,2.89267078705614e-15,-47.4393715790276,"13"
"APOL6.13","APOL6",1.59828174280137e-19,2.9378016714432e-15,-17.4215436857558,"13"
"ARGLU1.8","ARGLU1",2.10168414968392e-19,3.86310563553401e-15,-47.507744453118,"13"
"EMP3.12","EMP3",2.23657182205357e-19,4.11104266611667e-15,-49.9037673356348,"13"
"CNBP.10","CNBP",4.34010118476247e-19,7.97753998771189e-15,-1.48281115625804,"13"
"SCAF11.11","SCAF11",4.50853536215391e-19,8.28713884917511e-15,-9.43703203036673,"13"
"HSP90B1.12","HSP90B1",5.3685690287809e-19,9.86796673180217e-15,-90.1844587940653,"13"
"CD74.12","CD74",5.3802049741748e-19,9.8893547630307e-15,-434.93261165442,"13"
"SNX9.7","SNX9",5.55690081026047e-19,1.02141393793398e-14,-69.5584693398324,"13"
"ITGB2.12","ITGB2",6.16722101574868e-19,1.13359689490477e-14,-4.89878798421961,"13"
"SLC25A3.9","SLC25A3",6.6795414189122e-19,1.22776650821025e-14,-9.00212858366089,"13"
"RTN4.10","RTN4",6.80669747255733e-19,1.25113906243076e-14,-116.24796991835,"13"
"ATP5G2.10","ATP5G2",7.02582680286998e-19,1.29141722463553e-14,-11.5565795247648,"13"
"HNRNPK.10","HNRNPK",7.10495207123177e-19,1.30596124021311e-14,-5.53742834797503,"13"
"ARIH1.8","ARIH1",8.85497933462004e-19,1.62763375149651e-14,-82.7150503006166,"13"
"PRRC2C.11","PRRC2C",9.2920830904293e-19,1.70797779285181e-14,-61.8921826811134,"13"
"ENO1.12","ENO1",9.59597750111678e-19,1.76383662448027e-14,-70.5906109485467,"13"
"EIF4A2.11","EIF4A2",9.77125201349597e-19,1.7960538326007e-14,-8.72176609313518,"13"
"EPB41L2.12","EPB41L2",1.12656727058719e-18,2.07074330006631e-14,-167.510801328905,"13"
"CD27.12","CD27",1.15762516870336e-18,2.12783082259364e-14,-10.5644259329691,"13"
"MKLN1.7","MKLN1",1.22331666535937e-18,2.24857836259707e-14,-64.8937545185834,"13"
"UBE2D3.11","UBE2D3",1.32418590281539e-18,2.43398610796496e-14,-117.635503641737,"13"
"USP9X.9","USP9X",1.32737829064835e-18,2.43985403604073e-14,-16.3900533786869,"13"
"ARPC3.11","ARPC3",1.35065997793399e-18,2.48264810544046e-14,-28.118165315699,"13"
"EIF4G2.10","EIF4G2",1.42960984552729e-18,2.6277658570637e-14,-4.24734110609425,"13"
"ARPC5.11","ARPC5",1.59692147035468e-18,2.93530135465894e-14,-22.5616955762467,"13"
"SARAF.13","SARAF",1.62593974234101e-18,2.98863984039701e-14,-2.31437626440058,"13"
"MNAT1.9","MNAT1",1.63633156563556e-18,3.00774105079473e-14,-26.1108979268027,"13"
"ATP6V0E1.12","ATP6V0E1",1.69208707174309e-18,3.11022524657097e-14,-7.91831302843448,"13"
"EHBP1.13","EHBP1",1.96476372064013e-18,3.61143219490863e-14,-139.976457001142,"13"
"CD3G.11","CD3G",2.19639408252503e-18,4.03719196308926e-14,-17.9721085189096,"13"
"HNRNPA3.12","HNRNPA3",2.24028458614422e-18,4.11786709779169e-14,-12.2139095642893,"13"
"UBE2E2.13","UBE2E2",2.2582415174252e-18,4.15087373317925e-14,-107.604623590396,"13"
"GPBP1.11","GPBP1",2.39403154961307e-18,4.40046939134378e-14,-90.3806583730535,"13"
"TMEM123.13","TMEM123",2.50223793506139e-18,4.59936354843635e-14,-13.9911623668336,"13"
"YWHAZ.13","YWHAZ",2.94704826331416e-18,5.41696941279776e-14,-15.6692736647165,"13"
"TCF12.9","TCF12",3.09829643896965e-18,5.69497868447012e-14,-44.0689656894834,"13"
"NSRP1.8","NSRP1",4.20255066421696e-18,7.7247083758972e-14,-4.45842584806877,"13"
"CCNI.11","CCNI",4.32297852355186e-18,7.94606682414068e-14,-21.3393801712147,"13"
"HIPK3.13","HIPK3",4.95916162305866e-18,9.11543497934411e-14,-64.4538406883259,"13"
"XRN1.10","XRN1",5.38541682848327e-18,9.8989346724351e-14,-3.69531639109305,"13"
"GIMAP4.13","GIMAP4",6.10114130175959e-18,1.12145078267643e-13,-12.3047319803645,"13"
"ITPR2.11","ITPR2",7.18281231964672e-18,1.32027273247426e-13,-124.454821196814,"13"
"ARL4C.13","ARL4C",7.39741986959483e-18,1.35971974623023e-13,-30.3852457083097,"13"
"PHF3.10","PHF3",8.78341050974178e-18,1.61447868579564e-13,-16.1833301900315,"13"
"NIPBL.11","NIPBL",8.86961364871222e-18,1.63032368476979e-13,-6.42343587911962,"13"
"RSRP1.8","RSRP1",9.30397477736242e-18,1.71016360382699e-13,-9.6296334881569,"13"
