"","gene","p_val","p_val_adj","avg_log2FC","cluster"
"NFIA.2","NFIA",1.10248891738011e-97,2.02648487903639e-93,-83.4684705580044,"2"
"MT-ND5.2","MT-ND5",2.66922660567999e-97,4.90630542390039e-93,-47.1210868292326,"2"
"RPL36.2","RPL36",1.92552245623088e-96,3.53930282679798e-92,-102.474036567177,"2"
"RPL34.2","RPL34",2.61781944645944e-96,4.81181392453709e-92,-82.190479912263,"2"
"EPB41L2.2","EPB41L2",1.33449837574751e-95,2.4529414644615e-91,-166.269384286641,"2"
"RPS8.2","RPS8",3.05259502593226e-95,5.61097491716609e-91,-101.487863991043,"2"
"RPL27A.2","RPL27A",4.39142667778541e-95,8.07188137643737e-91,-66.7292806504024,"2"
"RPL29.2","RPL29",1.57119869248323e-94,2.88802031665342e-90,-74.34987711524,"2"
"OOEP.2","OOEP",3.44958423334526e-94,6.34068077931193e-90,-127.892193030061,"2"
"RPS28.2","RPS28",3.60297502730221e-94,6.62262839768419e-90,-31.0643419959841,"2"
"RPL21.2","RPL21",5.90009852567184e-94,1.08449711000374e-89,-43.6142996716011,"2"
"RPL32.2","RPL32",1.27527430325093e-93,2.34408169680553e-89,-121.70409347674,"2"
"APOO.2","APOO",2.70562820724916e-93,4.97321520774468e-89,-83.4841264061511,"2"
"NAALADL2.2","NAALADL2",6.17454432243561e-93,1.13494299190689e-88,-121.964264966195,"2"
"RPS11.2","RPS11",8.89593883553166e-93,1.63516251735907e-88,-57.2928114421413,"2"
"RPLP2.2","RPLP2",1.29429714266899e-92,2.37904757793988e-88,-58.0745860245574,"2"
"RASGEF1B.2","RASGEF1B",1.29695507258229e-92,2.3839331189135e-88,-81.7353437530889,"2"
"CHCHD3.2","CHCHD3",2.27566582604772e-92,4.18290135485831e-88,-26.4208918993275,"2"
"RPS3A.2","RPS3A",4.87299771503816e-92,8.95705710001164e-88,-48.3492962543046,"2"
"RPL14.2","RPL14",8.94833612518215e-92,1.64479366316973e-87,-67.1251488550435,"2"
"RPS7.2","RPS7",2.21714562623688e-91,4.07533537558601e-87,-67.3629487181349,"2"
"PFDN5.2","PFDN5",2.56198565760565e-91,4.70918583724495e-87,-20.9746888829853,"2"
"RPL24.2","RPL24",4.88687006622297e-91,8.98255586872445e-87,-36.5073182708822,"2"
"RPS25.2","RPS25",9.72795213039091e-90,1.78809488108715e-85,-63.3830748360509,"2"
"RPS23.2","RPS23",1.45670710210075e-89,2.67757332437139e-85,-114.028379532432,"2"
"RPS12.2","RPS12",6.10926367416538e-89,1.12294375594834e-84,-122.587377706418,"2"
"RPL30.2","RPL30",8.76015474989782e-89,1.61020404457872e-84,-108.356443652816,"2"
"RPL37A.2","RPL37A",1.98673554602292e-88,3.65181860714474e-84,-53.2417260586232,"2"
"UBE2E2.2","UBE2E2",2.29000186545017e-88,4.20925242888395e-84,-97.8923805235605,"2"
"RPS15.2","RPS15",2.96062017449475e-88,5.44191594273881e-84,-106.255296930696,"2"
"PTK2.2","PTK2",1.19042154461252e-87,2.18811384115227e-83,-38.5580785378157,"2"
"RACK1.2","RACK1",2.17012664414699e-87,3.98890978460658e-83,-51.9777826110811,"2"
"RPS4X.2","RPS4X",6.26684460052102e-87,1.15190870602177e-82,-144.897892497018,"2"
"RPL8.2","RPL8",6.73634817502026e-87,1.23820815805047e-82,-46.1565471650081,"2"
"UBA52.2","UBA52",1.16874265107115e-85,2.14826586693387e-81,-42.5278337750582,"2"
"RPS16.2","RPS16",1.7437022531468e-84,3.20509911150913e-80,-35.727249838284,"2"
"SPTBN1.1","SPTBN1",1.21427207373247e-83,2.23195349872765e-79,-93.2923070582093,"2"
"EEF1B2.2","EEF1B2",2.45963201151746e-83,4.52104960037025e-79,-31.3732265521246,"2"
"RPS9.2","RPS9",2.56551394460853e-83,4.71567118158495e-79,-86.6923825297642,"2"
"RPL11.2","RPL11",4.15951615028861e-83,7.6456066358455e-79,-107.736796600581,"2"
"ABCA1.2","ABCA1",4.66406786506382e-83,8.57302314277381e-79,-171.029968924469,"2"
"RPL19.2","RPL19",1.04916483376499e-82,1.92846988094342e-78,-93.5932818683245,"2"
"DST.2","DST",1.68133674478661e-82,3.09046507059227e-78,-118.863283129932,"2"
"STK3.2","STK3",1.01486913528894e-81,1.8654309575746e-77,-38.3526864468494,"2"
"FRMD4A.2","FRMD4A",1.63965131687047e-81,3.0138430855396e-77,-156.936907937409,"2"
"LINGO1.2","LINGO1",1.92891125724982e-81,3.54553178195089e-77,-50.2621977782099,"2"
"RPS6.2","RPS6",9.39266789627825e-81,1.72646628601491e-76,-108.047783814696,"2"
"RPL6.2","RPL6",1.02398466190269e-80,1.88218620704333e-76,-78.7076291244661,"2"
"RPS27A.2","RPS27A",2.84814367295041e-80,5.23517288525015e-76,-153.632226838572,"2"
"RPL23A.2","RPL23A",4.98950492362677e-80,9.17120900011837e-76,-71.7311162850119,"2"
"RPS18.2","RPS18",9.10123568255661e-80,1.67289813081073e-75,-139.3475161504,"2"
"RPL15.2","RPL15",1.53611150727408e-79,2.8235265615205e-75,-89.2741797212487,"2"
"RPS29.2","RPS29",2.82478701030583e-79,5.19224100364315e-75,-151.130544094381,"2"
"VIM.2","VIM",3.011322698406e-79,5.53511225194006e-75,-184.790302996952,"2"
"RPS26.2","RPS26",5.8617442951262e-79,1.07744721888715e-74,-24.1065404018059,"2"
"RPL18.2","RPL18",1.26552350954979e-78,2.32615876290348e-74,-68.7870718860248,"2"
"RPS3.2","RPS3",2.00606365584627e-78,3.68734560581102e-74,-97.0261614900423,"2"
"MT-ND4L.2","MT-ND4L",2.05149810497102e-78,3.77085866674723e-74,-5.06601540199894,"2"
"RPL7A.2","RPL7A",6.65190462819457e-78,1.22268658970844e-73,-83.1332034764011,"2"
"SH3D19.2","SH3D19",1.2786809757284e-77,2.35034350148637e-73,-103.781460165185,"2"
"UQCRB.2","UQCRB",1.43234962217806e-77,2.63280184052548e-73,-15.7545621759047,"2"
"RPS27.2","RPS27",2.03417633650659e-77,3.73901952413277e-73,-65.3772754309242,"2"
"RPL5.2","RPL5",3.29422780010847e-77,6.05512011937938e-73,-45.1207645391037,"2"
"AUTS2.2","AUTS2",3.48836475191757e-77,6.41196325049969e-73,-194.50478061236,"2"
"RPS24.2","RPS24",7.66684097856376e-77,1.4092420402698e-72,-125.485222089087,"2"
"COX7C.2","COX7C",9.39833785430983e-77,1.72750848100069e-72,-15.1197033327476,"2"
"RPL3.2","RPL3",1.41977594675049e-76,2.60969016772208e-72,-74.9917356806684,"2"
"RPS5.2","RPS5",5.8322479024157e-76,1.07202548694303e-71,-27.4798571592909,"2"
"RPS17.2","RPS17",1.14019833386134e-75,2.09579855747053e-71,-14.0632061238307,"2"
"RPL12.2","RPL12",1.47195528715224e-75,2.70560101331454e-71,-9.72007621692578,"2"
"RPL36AL.2","RPL36AL",2.66374786051633e-75,4.89623494241507e-71,-13.1381693264122,"2"
"RPL31.2","RPL31",3.5665239590689e-75,6.55562768916454e-71,-21.9359457983724,"2"
"QKI.2","QKI",4.56214724145499e-75,8.38568284451842e-71,-163.75275849858,"2"
"RPL4.2","RPL4",4.71553172299061e-73,8.66761886002905e-69,-35.5110885029003,"2"
"LIMA1.2","LIMA1",7.75380857331223e-73,1.42522755386052e-68,-93.5802771997567,"2"
"GGACT.2","GGACT",2.19233618376047e-72,4.02973313937012e-68,-21.0982111520466,"2"
"PTMA.2","PTMA",3.029552904529e-72,5.56862119381476e-68,-313.746339906173,"2"
"ARHGAP15.2","ARHGAP15",4.58445454300538e-72,8.4266858954982e-68,-47.4033990037578,"2"
"BTF3.2","BTF3",5.8649655106709e-72,1.07803931051642e-67,-24.3289161549368,"2"
"FNDC3B.2","FNDC3B",1.11095378764999e-71,2.04204415707945e-67,-167.025511517079,"2"
"EEF1D.2","EEF1D",6.91955534392047e-71,1.27188346776602e-66,-13.3049467885131,"2"
"ZEB2.2","ZEB2",1.04972922043497e-70,1.92950728008152e-66,-220.50038538779,"2"
"BAZ2B.2","BAZ2B",1.19852744875663e-70,2.20301330355956e-66,-50.1545909391841,"2"
"FAM13A.2","FAM13A",2.11607398588223e-70,3.88955559345013e-66,-466.785728804785,"2"
"SKAP2.2","SKAP2",8.54590065164891e-70,1.57082199877959e-65,-55.1690369132598,"2"
"RPL13A.2","RPL13A",2.24174037577557e-69,4.12054298471307e-65,-80.8711032922585,"2"
"RPL28.2","RPL28",5.28805401269464e-69,9.71997208073401e-65,-152.54327712362,"2"
"MT-ATP8.2","MT-ATP8",5.52414713892474e-69,1.01539348560576e-64,2.65426744258153,"2"
"PTPN12.2","PTPN12",1.43960571759971e-68,2.64613926952003e-64,-42.2033227986652,"2"
"SERF2.2","SERF2",1.62909566602907e-68,2.99444074372803e-64,-52.4888626341421,"2"
"FTL.2","FTL",2.42171425578919e-68,4.45135297356611e-64,-583.355106225527,"2"
"EEF1A1.2","EEF1A1",5.92804966666328e-68,1.08963480922938e-63,-278.759601016574,"2"
"MT-ND6.2","MT-ND6",1.21733239788194e-67,2.2375786805468e-63,-8.88744591420972,"2"
"TOMM7.2","TOMM7",1.76622288473154e-67,3.24649428442505e-63,-7.56517562675701,"2"
"RPLP1.2","RPLP1",1.36891472392159e-66,2.51620215404028e-62,-224.79142345698,"2"
"FTH1.2","FTH1",2.02854397260077e-66,3.72866667603748e-62,-303.45698250362,"2"
"SRP14.2","SRP14",3.5681997331797e-66,6.5587079295576e-62,-67.4995413965571,"2"
"RPL13.2","RPL13",9.52276345787303e-65,1.75037915119164e-60,-167.475303553884,"2"
"RPL10A.2","RPL10A",1.4149497685283e-64,2.60081916953188e-60,-56.7973890523125,"2"
"MYL6.2","MYL6",2.86634111424172e-64,5.26862160208771e-60,-55.4337472309124,"2"
"RPL41.2","RPL41",5.99616493814205e-64,1.10215507727989e-59,-214.389868499323,"2"
"RPL10.2","RPL10",7.43983659906152e-64,1.3675163652735e-59,-304.074257524226,"2"
"TMSB10.2","TMSB10",1.11080809701737e-63,2.04177636312763e-59,-539.752978700143,"2"
"ATP5E.2","ATP5E",1.50732253949385e-63,2.77060955984364e-59,-49.6374381013414,"2"
"SBF2.2","SBF2",7.33969071913245e-63,1.34910855108373e-58,-45.0715703951285,"2"
"PTPRM.2","PTPRM",1.87938075832203e-62,3.45448977187173e-58,-231.813731747419,"2"
"ITK.2","ITK",4.69615020213764e-62,8.6319936865492e-58,-19.8836396118252,"2"
"TMSB4X.2","TMSB4X",7.43200234170313e-62,1.36607635042845e-57,-490.274488343228,"2"
"STAT4.2","STAT4",1.02616987630264e-61,1.88620284963189e-57,-59.7270391560663,"2"
"RPSA.2","RPSA",1.47881104732555e-61,2.71820258608909e-57,-62.6422530430829,"2"
"SKAP1.2","SKAP1",8.07561614135996e-61,1.48437900294337e-56,-48.8427908589493,"2"
"RIPOR2.2","RIPOR2",2.68606884195403e-59,4.9372631383957e-55,-57.8156312379553,"2"
"THEMIS.1","THEMIS",3.74413938256834e-59,6.88210259909886e-55,-12.9263700646086,"2"
"TXNIP.2","TXNIP",4.45018278961777e-58,8.17988098559642e-54,-61.802873919171,"2"
"CFL1.2","CFL1",4.93218501857682e-58,9.06584928264605e-54,-47.2912279120056,"2"
"NPM1.2","NPM1",2.43988082452903e-57,4.48474494356681e-53,-42.5850264036712,"2"
"SLC25A6.2","SLC25A6",3.34434004585147e-57,6.14723143827958e-53,-10.5598962083951,"2"
"FER.2","FER",1.15654968968721e-56,2.12585398461406e-52,-57.9636233147648,"2"
"ACACB.2","ACACB",1.3115830438666e-56,2.4108207929312e-52,-308.637279093698,"2"
"RPS19.2","RPS19",1.3975799195346e-56,2.56889165009655e-52,-133.936231174153,"2"
"SLC26A3.2","SLC26A3",5.89121687584657e-56,1.08286457394936e-51,-32.0688657321778,"2"
"COX4I1.2","COX4I1",8.35706104175134e-56,1.53611139008431e-51,-10.2981210618095,"2"
"ARHGAP10.2","ARHGAP10",8.88965365037868e-56,1.63400723747611e-51,-162.431431095379,"2"
"ASPH.2","ASPH",1.45083071315886e-55,2.6667719338573e-51,-62.1501772235718,"2"
"DIP2C.2","DIP2C",1.95112109632593e-55,3.58635568715669e-51,-27.1291633332565,"2"
"RPS2.2","RPS2",2.47316177964705e-55,4.54591866716924e-51,-131.885945283669,"2"
"NRIP1.2","NRIP1",3.75373435196732e-55,6.89973911235113e-51,-98.6998667641379,"2"
"PRKCQ.2","PRKCQ",7.15688864460376e-55,1.31550770176462e-50,-18.5843207655592,"2"
"PCBP2.2","PCBP2",4.63982232279399e-54,8.52845741152764e-50,-5.61736840581336,"2"
"NOP53.2","NOP53",5.52546722428528e-54,1.01563613049588e-49,-4.18024604648565,"2"
"EEF2.2","EEF2",6.6640722472544e-54,1.22492311976783e-49,-14.8158261689852,"2"
"ATP5G2.2","ATP5G2",1.1741035564252e-53,2.15811974706516e-49,-11.5126203192012,"2"
"CAMK4.2","CAMK4",2.208325816683e-53,4.05912368364503e-49,-30.0648757281541,"2"
"H3F3A.2","H3F3A",2.44377795438473e-53,4.49190825795458e-49,-45.7154983774513,"2"
"ARHGEF12.2","ARHGEF12",2.61122851940465e-53,4.79969914151768e-49,-33.443009016524,"2"
"PEAK1.2","PEAK1",6.25247344712727e-53,1.14926714431646e-48,-56.758218298149,"2"
"RPLP0.2","RPLP0",7.38042041042017e-53,1.35659507563933e-48,-60.1171742664426,"2"
"ARHGAP21.2","ARHGAP21",1.19136776809323e-52,2.18985309453216e-48,-38.0369726959907,"2"
"RPL22.2","RPL22",1.35048852831594e-52,2.48233296389753e-48,-3.57545582091243,"2"
"WSB1.2","WSB1",1.40394910894837e-52,2.580598857158e-48,-60.5231173463374,"2"
"INO80D.2","INO80D",2.6340533421987e-52,4.84165344829543e-48,-24.4222506833416,"2"
"TNIK.1","TNIK",1.2169576576975e-51,2.23688987061378e-47,6.00113843640143,"2"
"DLG2.2","DLG2",1.70715796880881e-51,3.13792706246747e-47,-224.36862435127,"2"
"COMMD6.2","COMMD6",1.75373867831886e-51,3.22354706461789e-47,-3.21203048960858,"2"
"COX6C.2","COX6C",3.14400117012854e-51,5.77898855081327e-47,-7.48865750603228,"2"
"BMP2K.2","BMP2K",3.72580257930553e-51,6.8483977210215e-47,-244.885164724827,"2"
"EIF1.2","EIF1",5.58691765728627e-51,1.02693133458579e-46,-60.1961943342151,"2"
"CHD9.2","CHD9",7.83646259524712e-51,1.44042018963237e-46,-86.9532917659531,"2"
"ATP5L.2","ATP5L",1.25231099708297e-50,2.30187284373821e-46,-11.3215781256798,"2"
"SLFN12L.2","SLFN12L",1.41893916047596e-50,2.60815207087086e-46,-6.87478112330647,"2"
"PDLIM5.2","PDLIM5",1.7930217356043e-49,3.29575325221427e-45,-149.71502769956,"2"
"ZNF831.2","ZNF831",3.78920695111234e-49,6.96494129683958e-45,-15.3404272304131,"2"
"NFIC.2","NFIC",4.46258626108985e-49,8.20267980650925e-45,-9.2094501834815,"2"
"MYL12B.2","MYL12B",5.13028204361374e-48,9.42997142436642e-44,-7.67920841103841,"2"
"FYN.2","FYN",1.55658116901335e-47,2.86115184676343e-43,-54.5907031926034,"2"
"INPP4B.2","INPP4B",2.1321311450655e-47,3.91907025774489e-43,-74.3309458200063,"2"
"S100A6.2","S100A6",3.11204693397137e-47,5.72025346933278e-43,-205.506071559695,"2"
"IQGAP2.2","IQGAP2",3.97339260200446e-47,7.3034929417444e-43,-136.824314760733,"2"
"ACTB.2","ACTB",4.43737527808656e-47,8.15633949865091e-43,-611.452057422827,"2"
"ITM2B.2","ITM2B",4.92347264584208e-47,9.04983507032233e-43,-48.2626771153374,"2"
"HIPK3.2","HIPK3",1.16875979677347e-46,2.14829738244931e-42,-63.2186488217597,"2"
"SIK2.2","SIK2",2.1495631314115e-46,3.95111199184748e-42,-353.949255472285,"2"
"TACC1.2","TACC1",3.50598055863564e-46,6.44434286482818e-42,-122.260278577148,"2"
"ACTG1.2","ACTG1",6.16446800282504e-46,1.13309086359927e-41,-114.79662794376,"2"
"GSE1.2","GSE1",7.58741403538364e-46,1.39464257384387e-41,-25.9990425063516,"2"
"MAST4.2","MAST4",1.52527076579815e-45,2.80360019461359e-41,-270.826562537752,"2"
"XPO5.2","XPO5",1.55689780499814e-45,2.86173385536707e-41,-20.965952715779,"2"
"RNF111.2","RNF111",2.8824059307701e-45,5.29815034134853e-41,-24.1406565622156,"2"
"BMPR2.2","BMPR2",3.37499455649062e-45,6.2035774942854e-41,-94.7071008864287,"2"
"CHCHD2.2","CHCHD2",4.92646295421987e-45,9.05533155615154e-41,-13.2843889902336,"2"
"TTC39C.2","TTC39C",1.00686125102358e-44,1.85071166550644e-40,-8.43736696981613,"2"
"PFN1.2","PFN1",1.9203987505929e-44,3.5298849434648e-40,-119.157661225148,"2"
"PCCA.2","PCCA",3.58496790613497e-44,6.58952950826669e-40,-47.6041927125113,"2"
"EHBP1.2","EHBP1",8.04322728442565e-44,1.47842560715028e-39,-134.988328393948,"2"
"CD96.2","CD96",1.61876231527779e-43,2.97544701171211e-39,-42.9800550728467,"2"
"UBC.2","UBC",4.02387588853853e-43,7.39628627072266e-39,-50.1605384390597,"2"
"TFDP2.2","TFDP2",4.63209425307299e-43,8.51425244657345e-39,-18.9840181765382,"2"
"PYHIN1.2","PYHIN1",6.85589614058966e-43,1.26018226960179e-38,-19.2366964141655,"2"
"MEF2A.2","MEF2A",9.26500317626369e-43,1.70300023382903e-38,-102.898068042849,"2"
"PPIA.2","PPIA",2.05509303242224e-42,3.77746650289531e-38,-47.8443432164695,"2"
"MAN1A1.2","MAN1A1",2.30131242410561e-42,4.23004236674853e-38,-129.794390983098,"2"
"TC2N.2","TC2N",2.7071362132287e-42,4.97598707353567e-38,-31.5074711129298,"2"
"GPRIN3.2","GPRIN3",3.86094285892092e-42,7.09679906898254e-38,-21.2224331884782,"2"
"ELF2.1","ELF2",4.0348603809587e-42,7.41647686624018e-38,-55.7911932476422,"2"
"HNRNPA1.2","HNRNPA1",5.67412807644759e-42,1.04296148173183e-37,-19.5388282581594,"2"
"GBE1.2","GBE1",7.20015881516288e-42,1.32346119181509e-37,-122.29493572838,"2"
"RUFY3.2","RUFY3",1.51473341358936e-41,2.78423148751861e-37,-166.305875774958,"2"
"CD247.2","CD247",4.17810206369399e-41,7.67976940327593e-37,-22.9216943614168,"2"
"UBR5.2","UBR5",5.07234200538121e-41,9.3234718400912e-37,-23.0332588207306,"2"
"SAMD3.2","SAMD3",1.30146458591744e-40,2.39222205537484e-36,2.3544060865461,"2"
"EIF3E.2","EIF3E",1.71192017276939e-40,3.14668046956742e-36,-14.2291080768547,"2"
"P2RY8.2","P2RY8",2.07021239992125e-40,3.80525741229525e-36,-19.8940235695637,"2"
"SH3BGRL3.2","SH3BGRL3",2.23144694878437e-40,4.10162263656056e-36,-30.8141067359696,"2"
"TMA7.2","TMA7",3.02452669803749e-40,5.55938252366272e-36,-11.6321382556839,"2"
"YBX1.2","YBX1",1.12311573089827e-39,2.06439902496411e-35,-32.7349865582973,"2"
"USP40.1","USP40",2.16330735557459e-39,3.97637525028166e-35,-15.4186054851647,"2"
"MED13L.2","MED13L",3.1447180545207e-39,5.7803062560145e-35,-141.151223702273,"2"
"MYL12A.2","MYL12A",5.38008916597592e-39,9.88914189598033e-35,-15.416426870453,"2"
"RTN4.1","RTN4",1.59992913704858e-38,2.940829746809e-34,-69.0176624655427,"2"
"CCNI.2","CCNI",3.90102015613382e-38,7.17046514898957e-34,-22.0201855184942,"2"
"C20orf194.2","C20orf194",5.5105548517657e-38,1.01289508730305e-33,-47.7126798394144,"2"
"GNAS.2","GNAS",6.93131541985291e-38,1.27404508732316e-33,-23.655978322487,"2"
"PTPRC.2","PTPRC",7.18549893250363e-38,1.32076655878349e-33,-66.4657015530313,"2"
"PTEN.1","PTEN",7.29861929515789e-38,1.34155921264297e-33,-153.939526237382,"2"
"ALDOA.2","ALDOA",8.87783118579244e-38,1.63183415026051e-33,-17.0069707740147,"2"
"HSP90AB1.2","HSP90AB1",9.2858524828115e-38,1.70683254486558e-33,-45.6280956241593,"2"
"ARAP2.2","ARAP2",1.06314350890615e-37,1.9541640837204e-33,-66.055066269501,"2"
"KLF12.2","KLF12",3.0154789756512e-37,5.54275190514446e-33,-44.7194195606043,"2"
"FOXO3.2","FOXO3",3.76889439151389e-37,6.92760478104168e-33,-101.228175715551,"2"
"GAPDH.2","GAPDH",3.7909889841273e-37,6.96821685172439e-33,-97.5896486999122,"2"
"NUMB.2","NUMB",4.04498316207704e-37,7.43508355021381e-33,-71.6122084625572,"2"
"CNOT6L.2","CNOT6L",4.17712532051298e-37,7.67797405163491e-33,-38.269945724043,"2"
"LPP.2","LPP",4.27791201186032e-37,7.86323006900046e-33,-377.510024747914,"2"
"SET.2","SET",7.50293398373619e-37,1.37911429555055e-32,-13.7198458151444,"2"
"EML4.2","EML4",8.80519545393948e-37,1.61848297638862e-32,-110.845464124615,"2"
"BCAS3.2","BCAS3",1.7266520816027e-36,3.17375919119392e-32,-19.9961240294512,"2"
"SCP2.2","SCP2",2.15518822876803e-36,3.96145148329852e-32,-40.1140780430866,"2"
"EXT1.2","EXT1",5.0751232203724e-36,9.32858399136651e-32,-333.523079298834,"2"
"CDC42SE2.2","CDC42SE2",5.83665695557105e-36,1.07283591500352e-31,-50.2319321434608,"2"
"HSP90AA1.2","HSP90AA1",1.64200080451832e-35,3.01816167878513e-31,-44.9425887014878,"2"
"GRAP2.2","GRAP2",2.08677730860577e-35,3.83570537094827e-31,-1.2813318030184,"2"
"NELL2.2","NELL2",2.23804585847063e-35,4.11375209245486e-31,-116.506281043275,"2"
"NAP1L1.2","NAP1L1",2.8567976306379e-35,5.25107972487552e-31,-58.0399948638607,"2"
"RASGRP1.2","RASGRP1",3.38840896328294e-35,6.22823451541037e-31,-24.1021793934363,"2"
"RERE.2","RERE",5.52051872158268e-35,1.01472654621411e-30,-31.3910469791814,"2"
"ANK3.2","ANK3",1.31898474524556e-34,2.42442586023587e-30,-38.3115272325837,"2"
"RPS21.2","RPS21",1.4580560450935e-34,2.68005281648636e-30,-7.31651348421304,"2"
"CD226.2","CD226",1.49070608645848e-34,2.74006685751933e-30,-29.6117958321967,"2"
"KIF1B.2","KIF1B",1.57998586396294e-34,2.90417201655029e-30,-34.8595928796337,"2"
"ST13.2","ST13",2.97657392728914e-34,5.47124053575016e-30,-1.40617738126176,"2"
"MAML3.2","MAML3",4.351209074782e-34,7.99795740035678e-30,-50.6847671756531,"2"
"NF1.2","NF1",4.96613484733356e-34,9.12825246288382e-30,-13.8898909602283,"2"
"SDCCAG8.2","SDCCAG8",5.5879204517636e-34,1.02711565823867e-29,-14.3391586275445,"2"
"ANO6.2","ANO6",6.11453633398713e-34,1.12391292355017e-29,-79.4043491943818,"2"
"TNRC18.2","TNRC18",7.20119210407613e-34,1.32365112065023e-29,-16.3635315365535,"2"
"RTN3.2","RTN3",7.85131776014566e-34,1.44315071749237e-29,-27.9532756938681,"2"
"PARP8.2","PARP8",8.69862323902996e-34,1.5988939375661e-29,-8.24179576224011,"2"
"PRKN.1","PRKN",9.88709955726173e-34,1.81734776962028e-29,-39.1435678632927,"2"
