"","gene","p_val","p_val_adj","avg_log2FC","cluster"
"MAGI2.7","MAGI2",1.55777945403073e-164,2.86335441445389e-160,17.8434872758444,"16"
"PIP5K1B.2","PIP5K1B",2.41272357860064e-164,4.43482720982584e-160,-2.25771793007683,"16"
"REPS2","REPS2",2.55958386563771e-164,4.70477110342867e-160,4.4461113380967,"16"
"CNNM2.2","CNNM2",4.26418011428119e-161,7.83798946806025e-157,129.926940165603,"16"
"NME5","NME5",2.13831489416205e-160,3.93043660695927e-156,2.66594058543425,"16"
"STAC","STAC",1.86612593096016e-158,3.43012607369786e-154,-17.9158250368682,"16"
"PLCB1.14","PLCB1",2.97461913656886e-153,5.46764743492722e-149,17.8808475415815,"16"
"AGBL4.3","AGBL4",3.07961764410519e-153,5.66064519162974e-149,-87.446994139186,"16"
"ACOT11.1","ACOT11",4.3645694941261e-153,8.0225151871532e-149,0.371419723195097,"16"
"RCAN2.2","RCAN2",5.24877146332386e-150,9.64776682673559e-146,-26.8570622046989,"16"
"NOS1AP","NOS1AP",2.73016919259704e-149,5.01832399291261e-145,-14.2123262277234,"16"
"IGF2BP2.3","IGF2BP2",1.27450891729514e-146,2.3426748408802e-142,-25.3849248665377,"16"
"PAPPA.1","PAPPA",5.80941192320276e-145,1.0678280056039e-140,-280.766535313846,"16"
"COL23A1.1","COL23A1",8.17181806075008e-143,1.50206187774647e-138,-30.4606696358997,"16"
"STXBP5.13","STXBP5",1.24807625919147e-140,2.29408897201985e-136,188.847561603584,"16"
"SCAMP5","SCAMP5",1.67769729213752e-140,3.08377539267797e-136,2.1333135327836,"16"
"DGKG.1","DGKG",1.14410242785584e-139,2.10297467264182e-135,-7.2205278385004,"16"
"DOK6.1","DOK6",1.85854420673757e-138,3.41619010640433e-134,35.2521944410017,"16"
"SORBS2.2","SORBS2",4.07638066207642e-135,7.49279529496267e-131,-72.0124391725814,"16"
"PTPRG.7","PTPRG",1.08067283200252e-134,1.98638473250384e-130,25.0819010328427,"16"
"ATP13A4","ATP13A4",1.65947491575726e-134,3.05028084265343e-130,12.5507296802615,"16"
"APBA1.1","APBA1",1.57870620755032e-131,2.90181988009825e-127,-12.0402854519431,"16"
"PKIB","PKIB",5.63492395017219e-129,1.03575537128115e-124,59.6661877137226,"16"
"MAP3K20.7","MAP3K20",1.75150900916304e-128,3.21944870974259e-124,23.62697513113,"16"
"DOCK3.1","DOCK3",1.45942730453819e-127,2.68257332847164e-123,-77.3465827962811,"16"
"GRIP1","GRIP1",7.59352375279689e-127,1.3957656010016e-122,14.1003414394434,"16"
"FMN2","FMN2",1.49616566939812e-126,2.75010211692069e-122,49.1055710458748,"16"
"PSD3.6","PSD3",5.77449933932852e-126,1.06141072356198e-121,-207.120430457356,"16"
"PBX3.11","PBX3",1.22177516652538e-125,2.24574493359031e-121,212.633536173031,"16"
"MAPK10.5","MAPK10",1.43768448229716e-124,2.6426078469104e-120,-79.2468323237448,"16"
"NRXN3.2","NRXN3",3.93497247898359e-123,7.23287291361973e-119,-94.660952773851,"16"
"TANC2.14","TANC2",2.06089278745858e-122,3.78812703262761e-118,-41.2115483467784,"16"
"ID2.1","ID2",3.83293086983889e-122,7.04531023185087e-118,-32.1851718475344,"16"
"NR6A1.3","NR6A1",6.28584594186054e-121,1.15540134257339e-116,-52.7720635138592,"16"
"CD9.1","CD9",8.97032476337993e-121,1.64883539475686e-116,-39.8118675460595,"16"
"MYO5B","MYO5B",1.02424739177569e-120,1.8826691308229e-116,-4.87771459327208,"16"
"MAFB","MAFB",5.12540878847439e-120,9.42101389409478e-116,1.44130518951776,"16"
"CCDC148","CCDC148",3.78674293066725e-119,6.96041218085948e-115,4.33872441478037,"16"
"WDR86.2","WDR86",8.23563111313165e-119,1.51379135490473e-114,0.743147652297386,"16"
"MITF.7","MITF",8.45420696564865e-117,1.55396778235588e-112,-274.682644991444,"16"
"WWC1.1","WWC1",1.75684956392966e-115,3.22926518345911e-111,17.8692545372705,"16"
"CMYA5.2","CMYA5",2.36976894870631e-115,4.35587230461707e-111,2.00025064923879,"16"
"PAWR.4","PAWR",2.58129761223379e-115,4.74468314104693e-111,59.9894875609387,"16"
"NR4A1.1","NR4A1",4.11207761114146e-115,7.55840985703912e-111,-26.7802681147121,"16"
"ALCAM.2","ALCAM",8.13039235235294e-115,1.49444741828599e-110,-437.432941216337,"16"
"CMTM4","CMTM4",1.3039553408601e-111,2.39680031203495e-107,1.13769700211908,"16"
"TEAD1.7","TEAD1",6.79744369542601e-110,1.24943812565625e-105,-97.9763569125314,"16"
"MBNL1.16","MBNL1",3.78407473403021e-109,6.95550776862093e-105,-350.01749136945,"16"
"COL8A1.2","COL8A1",6.04270960269573e-109,1.1107104520715e-104,-108.903969366959,"16"
"ARFGEF2.10","ARFGEF2",4.72442117209879e-108,8.68395855643479e-104,55.3710632913516,"16"
"FARP1.6","FARP1",7.3627294820161e-107,1.35334330608938e-102,-16.8944365513208,"16"
"PRDM5.4","PRDM5",1.00360208427331e-106,1.84472099110278e-102,-0.826329859555749,"16"
"NAALADL2.15","NAALADL2",5.56311264696208e-105,1.0225557356381e-100,-36.952670749161,"16"
"C9orf3.14","C9orf3",2.2287867033357e-104,4.09673283940135e-100,-29.6714192365759,"16"
"PARD3.7","PARD3",4.94083303776654e-104,9.08174520671868e-100,-26.8357359170733,"16"
"CPEB4.7","CPEB4",2.3649136956948e-103,4.3469478640566e-99,79.3805105634412,"16"
"DPP6.1","DPP6",1.01809508731543e-102,1.87136057999449e-98,-14.9642240939319,"16"
"TIPARP","TIPARP",1.4478095243876e-102,2.66121868677685e-98,29.3585438201208,"16"
"PBX1.7","PBX1",4.0782219048266e-102,7.49617968326177e-98,-79.7809755070988,"16"
"ADGRL3.2","ADGRL3",4.32106065892413e-100,7.94254159716845e-96,-87.2638779972217,"16"
"RANBP17.4","RANBP17",7.84277779769137e-99,1.44158098699365e-94,-13.3550181063637,"16"
"DNMBP.4","DNMBP",3.16745006099313e-98,5.82208995711148e-94,13.6683225723115,"16"
"LCA5.1","LCA5",3.5231560389044e-98,6.47591311511018e-94,3.9224526955064,"16"
"CISD1.1","CISD1",1.25854429522573e-97,2.31333026905442e-93,45.2718744348335,"16"
"DNAH7","DNAH7",8.66174724152429e-97,1.59211576046458e-92,-0.959182544720433,"16"
"PLXDC2.6","PLXDC2",1.44811242434732e-94,2.66177544719281e-90,-199.986265244784,"16"
"PDGFC.5","PDGFC",2.01007458647748e-94,3.69471809740426e-90,-45.4434314323724,"16"
"FAM13A.15","FAM13A",3.45356704819029e-93,6.34800159127857e-89,-401.953854226926,"16"
"SHTN1.2","SHTN1",4.39165267430734e-93,8.07229678064432e-89,-46.2433240096302,"16"
"MAGI1.7","MAGI1",1.27863774271545e-92,2.35026403488526e-88,-140.674725597748,"16"
"CACNA1D","CACNA1D",2.75835996496387e-91,5.07014145160009e-87,7.41795612343101,"16"
"DOPEY2.2","DOPEY2",3.10804133927629e-91,5.71289078572375e-87,6.32818191368494,"16"
"OCRL.1","OCRL",1.43567767804621e-89,2.63891914001675e-85,10.1490860670078,"16"
"FGD4.6","FGD4",2.48413487364877e-89,4.5660883112538e-85,-113.848001302097,"16"
"RCAN1","RCAN1",8.09771456126943e-89,1.48844091350693e-84,-10.8000177632724,"16"
"RALB.1","RALB",8.10474272101673e-89,1.48973275955008e-84,11.7268363170899,"16"
"NRG2.2","NRG2",6.68357210110519e-88,1.22850738790415e-83,-88.7065475803888,"16"
"GTF2IRD1.1","GTF2IRD1",1.17047823267612e-87,2.15145603948198e-83,7.31535008945148,"16"
"PPARGC1A.2","PPARGC1A",5.9996591963054e-87,1.1027973568729e-82,-17.8566792433509,"16"
"MOK.1","MOK",3.07920997567876e-86,5.65989585629514e-82,2.3725553329129,"16"
"SLC2A13.4","SLC2A13",3.77671629215277e-86,6.94198221660601e-82,12.7659800171897,"16"
"ARHGAP44.2","ARHGAP44",4.30258122016378e-86,7.90857454078305e-82,6.20737074241972,"16"
"AUTS2.16","AUTS2",1.12822987895701e-85,2.07379934051088e-81,-93.217786216265,"16"
"STRBP.12","STRBP",2.86065682219758e-85,5.25817330488136e-81,14.537016529271,"16"
"ARHGEF26.2","ARHGEF26",1.54212406645146e-84,2.83457824654443e-80,3.25017519221501,"16"
"MAST4.15","MAST4",2.78588626993716e-83,5.12073755277149e-79,-130.72784515407,"16"
"LRRC1.2","LRRC1",3.67692807330266e-83,6.75856149153761e-79,-8.97302867189603,"16"
"TENM3.4","TENM3",8.06271020509776e-83,1.48200676279902e-78,-181.019191005526,"16"
"PKIA.4","PKIA",9.980786374611e-83,1.83456834351725e-78,-8.09601466125049,"16"
"RUNX1.15","RUNX1",1.9223883742294e-82,3.53354207067106e-78,-81.6444415726947,"16"
"HOMER1","HOMER1",3.77056955857747e-82,6.93068390562125e-78,-341.361135842299,"16"
"SACS.4","SACS",5.4421072207378e-82,1.00031372824382e-77,15.9974326484452,"16"
"MYO1B.3","MYO1B",5.55494520876994e-82,1.021054478824e-77,-65.9156251868672,"16"
"APBB1IP.15","APBB1IP",3.85056976305924e-81,7.07773228147919e-77,-116.889311962042,"16"
"MIPOL1.6","MIPOL1",2.99642840723654e-79,5.50773505534149e-75,-1.25539436314002,"16"
"PLEKHA5.6","PLEKHA5",3.21863595788025e-79,5.91617475417969e-75,-7.86681546470122,"16"
"SLC4A4.4","SLC4A4",7.96119272830414e-79,1.46334683538958e-74,-163.909767648047,"16"
"GARNL3.3","GARNL3",1.00020138482915e-78,1.83847016545446e-74,-14.0272435047721,"16"
"SLC25A37.5","SLC25A37",2.5209367889901e-78,4.6337339118427e-74,5.45493432214119,"16"
"LRP1B.2","LRP1B",2.580836879155e-78,4.7438362675748e-74,-212.961465282739,"16"
"DOCK10.15","DOCK10",2.94283197729639e-78,5.4092194574685e-74,-210.66610953553,"16"
"EPB41L4A.6","EPB41L4A",1.15353115270605e-77,2.120305611789e-73,-22.5073548085093,"16"
"NEO1.4","NEO1",1.25475384656932e-77,2.30636304537907e-73,10.4989206325177,"16"
"CD44.16","CD44",1.68869264267761e-77,3.10398594650572e-73,-171.118906597237,"16"
"TJP1.6","TJP1",1.1155381538098e-76,2.05047068051779e-72,-56.8189445815283,"16"
"SLC17A5.1","SLC17A5",1.27457754466514e-76,2.34280098484899e-72,36.5269776514598,"16"
"ZEB1.13","ZEB1",1.81977562731894e-76,3.34492958057494e-72,-126.367865648626,"16"
"DOCK1.8","DOCK1",3.54063537431212e-76,6.50804188152312e-72,-14.5800202513373,"16"
"TMEM131L.15","TMEM131L",3.61873079735392e-76,6.65158907861624e-72,-66.7453325953031,"16"
"PARD3B.16","PARD3B",5.59955612590136e-76,1.02925441150193e-71,-156.683936009346,"16"
"ARHGAP15.15","ARHGAP15",1.16431811168382e-75,2.14013312108603e-71,-139.341408400253,"16"
"DCDC1","DCDC1",2.89177187116494e-75,5.31536587638828e-71,4.50054050065913,"16"
"ARHGAP32.6","ARHGAP32",6.09219145309006e-75,1.11980571099248e-70,33.5130114292562,"16"
"EML1.2","EML1",7.36423869622252e-75,1.35362071475266e-70,-2.66262719746067,"16"
"CBR3","CBR3",1.13461753240374e-74,2.08554048631132e-70,2.1921302413771,"16"
"SLC24A3.2","SLC24A3",1.85682455864424e-74,3.41302922124398e-70,-23.217949620097,"16"
"ANKRD44.15","ANKRD44",7.45595219516564e-74,1.3704785729934e-69,-71.2291690214074,"16"
"CELF2.14","CELF2",1.47279017482135e-73,2.70713562033913e-69,-163.438697363168,"16"
"COL4A1.6","COL4A1",1.07940822124503e-72,1.98406025147049e-68,-25.4617545343279,"16"
"IKZF1.14","IKZF1",2.87998461269808e-72,5.29369971660034e-68,-69.8215333859421,"16"
"ME1.3","ME1",3.25105496359676e-72,5.97576412858721e-68,-67.3473266386936,"16"
"STK17B.16","STK17B",4.398246268701e-72,8.08441646649931e-68,-40.8025109841529,"16"
"MPPED2.2","MPPED2",6.74109179612746e-72,1.23908008304619e-67,-6.6623023333892,"16"
"LAMA3.3","LAMA3",1.37590176323742e-71,2.52904503100671e-67,-60.3513465133402,"16"
"TGFBR2.15","TGFBR2",1.13199468087041e-70,2.0807194229079e-66,-49.907223395245,"16"
"PTPRC.14","PTPRC",3.61703004226039e-70,6.64846292067882e-66,-107.648473266439,"16"
"MT-CYB.15","MT-CYB",4.86299278330278e-70,8.93866703498884e-66,-259.12770705417,"16"
"FYB1.14","FYB1",5.03638812888098e-70,9.25738501969614e-66,-184.107376357423,"16"
"ZNF462.6","ZNF462",5.12725769332784e-70,9.4244123661059e-66,-0.45631894524135,"16"
"PRKCE.16","PRKCE",5.21379765494031e-70,9.58348146954579e-66,-0.422266519205518,"16"
"GNG12.5","GNG12",5.58833152331646e-70,1.0271912173008e-65,-16.2770332731251,"16"
"EVI5.10","EVI5",1.04249006371717e-69,1.91620098611854e-65,-26.2584758242548,"16"
"PCED1B.15","PCED1B",3.27599316043247e-69,6.02160302819092e-65,-58.8505738823741,"16"
"FNBP1.16","FNBP1",4.71413715370065e-69,8.66505550221716e-65,-256.498830012893,"16"
"ITPR1.15","ITPR1",4.69143123296016e-68,8.62331974930406e-64,-34.0505034078316,"16"
"HDGFL3.3","HDGFL3",4.90395430069026e-68,9.01395840009876e-64,-17.126391977285,"16"
"SMARCA1.3","SMARCA1",5.06348683030558e-68,9.30719514278468e-64,110.202223413354,"16"
"CLEC2D.16","CLEC2D",2.00237051673725e-67,3.68055724681473e-63,-62.1419689694886,"16"
"RIPOR2.15","RIPOR2",7.83321602975269e-67,1.43982343842884e-62,-80.2371853693411,"16"
"SP100.16","SP100",1.02298556390108e-66,1.88034976500657e-62,-35.4671823805444,"16"
"CDC42SE2.15","CDC42SE2",2.39638885005959e-66,4.40480234529454e-62,-85.7570643837907,"16"
"COL4A2.7","COL4A2",3.68361073653556e-66,6.77084489482601e-62,-16.7611220560621,"16"
"STK4.16","STK4",8.168891968004e-66,1.50152403263882e-61,-85.4395586120955,"16"
"LMNA.5","LMNA",1.00928347318277e-65,1.85516395205725e-61,-62.2597176305533,"16"
"MT-CO2.15","MT-CO2",1.1912298296589e-65,2.18959954989603e-61,-637.113807767059,"16"
"SRGAP1.8","SRGAP1",1.55261046439955e-65,2.85385329461281e-61,-72.4960258236775,"16"
"KATNAL2.1","KATNAL2",2.42860334426059e-65,4.46401580708538e-61,-6.84970389568235,"16"
"MYO6.6","MYO6",2.47728662137416e-65,4.55350053874784e-61,-130.355710603634,"16"
"MT-ND4.16","MT-ND4",2.92897342800286e-65,5.38374605801206e-61,-259.127641500656,"16"
"GPAT3.2","GPAT3",3.90492323506785e-65,7.17763939837821e-61,-198.53451533572,"16"
"DOCK2.15","DOCK2",4.37117859256499e-65,8.03466337099371e-61,-63.8761302184977,"16"
"ADGRL2.7","ADGRL2",4.43770680835015e-65,8.15694888442841e-61,-25.7553856652521,"16"
"PHKA1.1","PHKA1",4.99166127199787e-65,9.17517258405929e-61,-1.70536615557792,"16"
"PRKCB.14","PRKCB",5.32060829108836e-65,9.77981009984952e-61,-123.599073556674,"16"
"MT-RNR2.15","MT-RNR2",7.39425992060768e-65,1.3591389160069e-60,-Inf,"16"
"MT-ND2.14","MT-ND2",8.57306288042185e-65,1.57581468805034e-60,-146.596145473144,"16"
"FOXO1.14","FOXO1",8.85030820112021e-65,1.62677515044791e-60,-109.994115374175,"16"
"MT-CO3.16","MT-CO3",9.68286877935428e-65,1.77980811033311e-60,-583.734091254167,"16"
"ADAM23","ADAM23",3.37246763634061e-64,6.19893276235768e-60,-23.9018815262449,"16"
"BCL11B.15","BCL11B",6.32953685128951e-64,1.16343216863552e-59,-35.2979611139869,"16"
"TNIK.14","TNIK",7.69145059177564e-64,1.41376553327428e-59,-55.7500290739236,"16"
"MT-ND3.15","MT-ND3",8.16944105718518e-64,1.50162496072121e-59,-340.101747756038,"16"
"GSE1.14","GSE1",9.41158697973849e-64,1.72994380274573e-59,-14.227476292023,"16"
"FAXDC2.4","FAXDC2",2.18441545272977e-63,4.01517404366259e-59,12.7934963343947,"16"
"PDE3B.16","PDE3B",3.46131931257926e-63,6.36225102845193e-59,-472.576484095948,"16"
"KIAA1551.15","KIAA1551",3.62542010467318e-63,6.66388469439977e-59,-27.1666437644367,"16"
"ARHGAP28.3","ARHGAP28",3.88331860507786e-63,7.1379279279936e-59,8.97490663658677,"16"
"MT-CO1.15","MT-CO1",5.10427162419659e-63,9.38216167243576e-59,-667.410403647699,"16"
"MT-ND5.14","MT-ND5",5.28091284707901e-63,9.70684590421594e-59,-51.8350964491005,"16"
"RPS6KA2.4","RPS6KA2",5.45603294521408e-63,1.0028734156598e-58,-13.871461415656,"16"
"MTUS1.7","MTUS1",1.71282606973196e-62,3.14834559877432e-58,-13.7109504769388,"16"
"MT-RNR1.16","MT-RNR1",1.84755802898521e-62,3.39599641307771e-58,-387.527564493478,"16"
"PDE7A.15","PDE7A",2.17120049066096e-62,3.99088362188391e-58,-70.1308907936274,"16"
"MT-ATP6.15","MT-ATP6",2.39868453489334e-62,4.40902204358744e-58,-397.626430979491,"16"
"EMILIN2.2","EMILIN2",3.65162726787204e-62,6.7120560810756e-58,-3.76098340530862,"16"
"THSD7A.3","THSD7A",5.08081420918066e-62,9.33904459789498e-58,-34.0935298024464,"16"
"MT-ND1.15","MT-ND1",5.66966618417728e-62,1.04214134131363e-57,-145.155460748142,"16"
"DST.15","DST",1.17400587055884e-61,2.1579401906742e-57,-71.5807835381075,"16"
"TENM4.3","TENM4",7.51449133770787e-61,1.38123865278408e-56,-36.9424165796273,"16"
"PLOD2.6","PLOD2",7.60068865068405e-61,1.39708258088224e-56,33.7261501690591,"16"
"PLCL2.13","PLCL2",1.1921609373179e-60,2.19131101888404e-56,-37.1000943526116,"16"
"ZFP36L2.15","ZFP36L2",1.37979970259165e-60,2.53620983333371e-56,-61.9495084612027,"16"
"HYDIN.1","HYDIN",1.71390795681128e-60,3.15033421541481e-56,-8.58964876734581,"16"
"ATM.15","ATM",7.48220145564866e-60,1.37530344956278e-55,-27.0425442178345,"16"
"CD96.15","CD96",1.03864221301057e-59,1.90912825173473e-55,-79.1559821424785,"16"
"SH3KBP1.15","SH3KBP1",2.09738323041179e-59,3.85520011581991e-55,-81.4433237754383,"16"
"CHN1.3","CHN1",2.17616382371094e-59,4.00000672436308e-55,-44.0698635969934,"16"
"SLC16A10.4","SLC16A10",2.61702195723629e-59,4.81034805959603e-55,142.795921616604,"16"
"TCF7L1.7","TCF7L1",3.10582064354122e-59,5.70880892489311e-55,-14.6736871662926,"16"
"ELMO1.15","ELMO1",6.2709247201007e-59,1.15265867280171e-54,-80.4673511658663,"16"
"CCND3.15","CCND3",6.76046425481543e-59,1.24264093467762e-54,-60.3060754684009,"16"
