"","gene","p_val","p_val_adj","avg_log2FC","cluster"
"THEMIS.3","THEMIS",9.75594865959197e-99,1.7932409231196e-94,-18.0856747564853,"4"
"EPB41.4","EPB41",1.23711033038819e-98,2.27393249828653e-94,-6.8304026177907,"4"
"TMC8.4","TMC8",4.70129568061989e-97,8.64145159054741e-93,-3.46306882497323,"4"
"TCF7L2.4","TCF7L2",2.09632784161322e-95,3.85326020566927e-91,-154.530248534782,"4"
"AUTS2.4","AUTS2",1.12709484398671e-94,2.07171303273196e-90,-185.720979485962,"4"
"AAK1.4","AAK1",1.70727786909362e-94,3.13814745118098e-90,-57.8315647904287,"4"
"LEPROTL1.4","LEPROTL1",1.3454302763314e-93,2.47303539092474e-89,-3.53596433938867,"4"
"TRAC.4","TRAC",1.92211517944916e-93,3.53303991134551e-89,-19.154048859599,"4"
"B2M.4","B2M",2.73321235666911e-93,5.0239176327935e-89,-412.38453967797,"4"
"DOCK2.4","DOCK2",3.62566228540453e-92,6.66432984680206e-88,-44.3291136655905,"4"
"GPRIN3.4","GPRIN3",6.51242398120352e-91,1.19704865198502e-86,-22.8905161788101,"4"
"LCK.4","LCK",8.13700501302765e-91,1.49566289144461e-86,-10.0017992981859,"4"
"ZC3HAV1.4","ZC3HAV1",9.52597788120833e-91,1.7509699943449e-86,-41.406208121949,"4"
"ZNF831.4","ZNF831",1.74977331811835e-90,3.21625833603334e-86,-11.6677543396842,"4"
"CD6.4","CD6",2.31970777426943e-89,4.26385485988464e-85,-2.62520548421026,"4"
"SCML4.4","SCML4",3.43729819273597e-89,6.31809780806799e-85,-1.72156239340685,"4"
"WIPF1.4","WIPF1",3.92697662159266e-89,7.21817572814947e-85,-32.8057301520769,"4"
"STK17B.4","STK17B",5.6733097607776e-89,1.04281106712853e-84,-15.0486704534396,"4"
"LCP2.4","LCP2",9.75656607288748e-89,1.79335440985745e-84,-22.4435880367351,"4"
"NCK2.4","NCK2",1.16636329291033e-88,2.14389236869847e-84,-9.28434313897797,"4"
"CD44.4","CD44",1.34428522272945e-88,2.470930667899e-84,-148.110862707136,"4"
"ARHGAP25.4","ARHGAP25",1.41164516384242e-88,2.59474497565876e-84,-73.1521191134925,"4"
"SLFN5.4","SLFN5",1.89154423374388e-88,3.47684745604462e-84,-28.6973217231015,"4"
"SERINC5.4","SERINC5",7.54293632044547e-88,1.38646712506108e-83,-48.8538744563042,"4"
"EPB41L2.4","EPB41L2",1.58062461298206e-86,2.90534610112232e-82,-166.332131858671,"4"
"MCUB.4","MCUB",3.50492796811409e-86,6.44240809819051e-82,-23.1719617646523,"4"
"IPCEF1.4","IPCEF1",8.69519323057026e-86,1.59826346771112e-81,-74.6370866904773,"4"
"PACS1.4","PACS1",1.31696069005226e-85,2.42070544438505e-81,30.6534438914115,"4"
"SH3D19.4","SH3D19",1.42916053040727e-85,2.62693997094161e-81,-103.908701468391,"4"
"ATM.4","ATM",4.26552033967761e-85,7.84045293636142e-81,-12.8623016394378,"4"
"SLFN12L.4","SLFN12L",9.7422189380332e-85,1.79071726299988e-80,-4.31397930490147,"4"
"STK3.4","STK3",2.74730948808067e-84,5.04982957004107e-80,-35.9329467050756,"4"
"HIVEP2.4","HIVEP2",1.21294137900798e-83,2.22950754875458e-79,-29.9133666065435,"4"
"CARD11.4","CARD11",2.46099093246835e-83,4.52354743297008e-79,-42.7006007462116,"4"
"TXK.4","TXK",3.33847397939439e-83,6.13644902152483e-79,11.802328089953,"4"
"TRAF3IP3.4","TRAF3IP3",1.0807909763334e-82,1.98660189359843e-78,-4.75842146146836,"4"
"TNRC6B.3","TNRC6B",5.68884887327951e-82,1.04566731139751e-77,-6.58337398777417,"4"
"DGKA.4","DGKA",1.29171406430449e-81,2.37429962159808e-77,-3.7839780882022,"4"
"CD2.4","CD2",1.45886634220709e-81,2.68154222361085e-77,7.2309917099174,"4"
"IQGAP2.4","IQGAP2",1.54210924508617e-81,2.83455100339288e-77,-137.92807378307,"4"
"TRBC2.3","TRBC2",1.65142480867421e-81,3.03548394082407e-77,-12.1591698966197,"4"
"CCDC88C.4","CCDC88C",1.92350199291361e-81,3.5355890131745e-77,-2.71997027957506,"4"
"DST.4","DST",2.93813583276505e-81,5.40058747420543e-77,-120.024360650293,"4"
"HLA-B.4","HLA-B",3.28017376021009e-81,6.02928738864217e-77,-83.2932693294103,"4"
"PRKCA.4","PRKCA",4.51763051689302e-81,8.30385665310105e-77,-14.045153894205,"4"
"SARAF.4","SARAF",2.66067707167095e-80,4.89059052543838e-76,1.78207382928766,"4"
"CYTH1.4","CYTH1",5.43047146732774e-80,9.98174960409513e-76,-65.7973456252361,"4"
"CD3E.4","CD3E",8.54799854748548e-79,1.57120761301331e-74,-7.78755551452123,"4"
"ICOS.4","ICOS",4.67337445751268e-78,8.59012959035405e-74,-18.3414409083525,"4"
"SPOCK2.4","SPOCK2",5.09470839667755e-78,9.364583503933e-74,-4.26179428954773,"4"
"RASA2.4","RASA2",6.85806030014308e-78,1.2605800637693e-73,1.72566818893801,"4"
"ITGAL.4","ITGAL",7.74119901351496e-78,1.42290979067418e-73,-6.82429568723511,"4"
"TC2N.4","TC2N",3.09252865470552e-77,5.68437692021422e-73,35.9527762265734,"4"
"CNOT6L.4","CNOT6L",3.94821073821458e-77,7.25720615791222e-73,-22.6774616928299,"4"
"NAALADL2.4","NAALADL2",8.8814245157203e-77,1.63249464023455e-72,-121.866407801369,"4"
"NFIA.4","NFIA",3.53215099174616e-76,6.49244673792862e-72,-88.834402415441,"4"
"SMCHD1.4","SMCHD1",6.68985050203254e-76,1.2296614207786e-71,27.7940736561807,"4"
"MLLT3.4","MLLT3",1.64443146959752e-75,3.0226294842672e-71,-6.83042954668073,"4"
"HLA-E.4","HLA-E",2.36920185920444e-75,4.35482993740368e-71,-31.0263038690142,"4"
"MAML2.3","MAML2",2.48363893409637e-75,4.56517672476253e-71,10.4819113155674,"4"
"TESPA1.4","TESPA1",1.75686598084644e-74,3.22929535939384e-70,-5.36742138980351,"4"
"ARHGDIB.3","ARHGDIB",1.07938593002889e-73,1.9840192779861e-69,-33.2398977107375,"4"
"FCMR.4","FCMR",1.8232386133359e-73,3.35129489517271e-69,-0.528025415488913,"4"
"PIK3CD.4","PIK3CD",1.41947879128524e-72,2.60914396626139e-68,-9.17362398551931,"4"
"IKZF3.4","IKZF3",1.56335274156793e-72,2.87359867427602e-68,-23.7237947523466,"4"
"ZEB2.4","ZEB2",5.7361144229005e-72,1.05435519207334e-67,-210.249942779397,"4"
"CYTIP.4","CYTIP",9.1438492828962e-72,1.68073093668915e-67,-12.600476546815,"4"
"RBL2.4","RBL2",3.22335649642336e-71,5.92485157607577e-67,-3.89661299587899,"4"
"SORL1.4","SORL1",2.08178412892841e-70,3.8265274073833e-66,-9.64864853153827,"4"
"TTC39C.4","TTC39C",3.12652068934131e-70,5.74685767907827e-66,-5.1851563793236,"4"
"EML4.4","EML4",6.05642530522039e-70,1.11323153535256e-65,-121.246027347553,"4"
"STK10.4","STK10",1.7345093551928e-69,3.18820164577989e-65,-38.0699203963778,"4"
"ACTB.4","ACTB",1.72636165866489e-68,3.17322536479193e-64,-580.943070487705,"4"
"CD53.4","CD53",2.89324636094768e-68,5.31807613605792e-64,-10.4125769068473,"4"
"DOCK8.4","DOCK8",1.20521954029832e-67,2.21531403702235e-63,-28.3294729699465,"4"
"IL7R.4","IL7R",2.05202086905254e-67,3.77181955940548e-63,-3.97693612154718,"4"
"RCAN3.3","RCAN3",2.94572238844537e-67,5.41453232220144e-63,-0.744223947984093,"4"
"PYHIN1.4","PYHIN1",5.98165856420795e-67,1.09948866068706e-62,-6.85707312977312,"4"
"PITPNC1.4","PITPNC1",1.26988452869024e-66,2.33417475218554e-62,-98.4045964571347,"4"
"TMSB4X.4","TMSB4X",3.4834101201673e-66,6.40285614187952e-62,-449.667710213791,"4"
"SELL.3","SELL",3.96333106479232e-66,7.28499883019477e-62,-49.9016725337056,"4"
"PRKCB.4","PRKCB",4.84499046216955e-66,8.90557696851384e-62,-86.1519809576231,"4"
"SEPT9.2","SEPT9",4.97335341484213e-66,9.14152091182133e-62,-6.65613469251612,"4"
"SLA.4","SLA",6.57449166440154e-66,1.20845731283365e-61,-114.448611031526,"4"
"NUP210.3","NUP210",8.06727418173438e-66,1.4828456673446e-61,-0.759384488762276,"4"
"PIP4K2A.4","PIP4K2A",3.54795192339979e-65,6.52149043040116e-61,-52.4630844577205,"4"
"UBE2E2.4","UBE2E2",7.8869527437306e-65,1.44970078382512e-60,-103.503972845032,"4"
"HLA-A.4","HLA-A",8.42861672099582e-65,1.54926403948624e-60,-71.565400988084,"4"
"SKAP2.4","SKAP2",2.60958576048974e-64,4.79667958635619e-60,-55.3940460125876,"4"
"STK17A.3","STK17A",7.36018726490979e-64,1.35287602116307e-59,-16.5722987877312,"4"
"ELMO1.3","ELMO1",1.71197942383392e-63,3.14678937894912e-59,-43.5872245942498,"4"
"FRMD4A.4","FRMD4A",2.78791961952486e-63,5.12447505264864e-59,-151.456283028154,"4"
"TRAT1.4","TRAT1",1.99808951780411e-62,3.67268834267574e-58,8.97467202170956,"4"
"TTC28.4","TTC28",3.89276536311307e-62,7.15529201393813e-58,-70.1055195379635,"4"
"PPP2R5C.3","PPP2R5C",8.19706160775326e-62,1.50670189412113e-57,6.14815318664291,"4"
"FNDC3B.4","FNDC3B",2.25340689261054e-61,4.14198720930744e-57,-165.399156195323,"4"
"KAT6A.4","KAT6A",2.79993803440227e-61,5.14656610103482e-57,-1.29978704867036,"4"
"PTPRM.4","PTPRM",8.55790908044606e-61,1.57302926807679e-56,-231.584515371742,"4"
"LRBA.4","LRBA",7.67874832453377e-60,1.41143072953255e-55,-54.1850654819126,"4"
"ANKRD11.3","ANKRD11",1.64555910419712e-58,3.02470218942473e-54,-2.55535407045852,"4"
"LCP1.3","LCP1",3.50589832777161e-58,6.444191716277e-54,-44.3320773996417,"4"
"STIM1.3","STIM1",3.79378819414987e-58,6.97336207966687e-54,-4.19503460479828,"4"
"AKNA.4","AKNA",2.48842043597699e-57,4.57396560336931e-53,-8.24323557925734,"4"
"FNBP1.4","FNBP1",2.724293165202e-57,5.0075232669578e-53,-228.924267571389,"4"
"RPS6.4","RPS6",4.6171293361353e-57,8.48674543275029e-53,-95.3554185368331,"4"
"STAT4.4","STAT4",6.01109198270682e-57,1.10489881734134e-52,-9.71713428471433,"4"
"CCM2.4","CCM2",7.3316825396879e-57,1.34763656762003e-52,11.818061579262,"4"
"UBAC2.4","UBAC2",7.3919693206161e-57,1.35871788082244e-52,-5.43099796215269,"4"
"RPL37.4","RPL37",8.00796030020761e-57,1.47194318278116e-52,-71.2464147490456,"4"
"CEACAM21.4","CEACAM21",1.30135008101943e-56,2.39201158392182e-52,17.2507517648473,"4"
"RPL13.4","RPL13",1.60384632758008e-56,2.94802993472495e-52,-153.345304599865,"4"
"EEF1A1.4","EEF1A1",2.46467445319062e-56,4.53031811240968e-52,-261.992445085141,"4"
"LAPTM5.4","LAPTM5",2.52595341056498e-56,4.64295496395949e-52,-7.23985581779271,"4"
"TOX.3","TOX",3.19440506626235e-56,5.87163595229682e-52,-178.509824131362,"4"
"APOO.4","APOO",6.80598225808558e-56,1.25100759885871e-51,-71.8839924469331,"4"
"RPLP2.4","RPLP2",1.00505483303076e-55,1.84739128859384e-51,-47.2651857816528,"4"
"CD4.3","CD4",1.05761007743968e-55,1.94399308334188e-51,-7.40184938518937,"4"
"CCR7.3","CCR7",1.10162647311084e-55,2.02489962022503e-51,-49.219774334789,"4"
"DIAPH1.4","DIAPH1",1.23853309729595e-55,2.27654768613968e-51,-51.5241728591826,"4"
"ASPH.4","ASPH",3.49696188651069e-55,6.4277656435953e-51,-63.8268086800853,"4"
"RPS29.4","RPS29",4.82403467995918e-55,8.86705814523296e-51,-130.862573463675,"4"
"FAM13A.4","FAM13A",1.18390895210656e-54,2.17614304486706e-50,-452.59696474612,"4"
"CD226.4","CD226",2.37989020928609e-54,4.37447619368875e-50,-25.5705451220667,"4"
"RCSD1.4","RCSD1",3.24366795471119e-54,5.96218606755464e-50,-10.0927090267059,"4"
"CYLD.3","CYLD",3.63437924770444e-54,6.68035249520553e-50,-5.53154512501433,"4"
"RPL4.4","RPL4",6.65037257953553e-54,1.22240498384443e-49,-31.9205058470251,"4"
"LTB.3","LTB",9.1457518925014e-54,1.68108065536068e-49,-74.637185973072,"4"
"LIMA1.4","LIMA1",9.82994962175336e-54,1.80684303997448e-49,-83.2810622944795,"4"
"RPS12.4","RPS12",1.20516262973419e-53,2.21520942971442e-49,-104.865309243638,"4"
"ABCA1.4","ABCA1",2.54259912248384e-53,4.67355144703754e-49,-169.062912262054,"4"
"RPL13A.4","RPL13A",2.75694989590159e-53,5.06754960365671e-49,-77.2155356250117,"4"
"MYH9.4","MYH9",2.84556545554051e-53,5.230433863829e-49,-55.5244369117681,"4"
"RPS27A.4","RPS27A",3.52172537217424e-53,6.47328340659347e-49,-145.936289556513,"4"
"ANK3.4","ANK3",3.74727159904743e-53,6.88785992620909e-49,7.5924518467528,"4"
"PARP8.4","PARP8",9.07849306326008e-53,1.66871780995783e-48,13.633166663445,"4"
"DENND2D.2","DENND2D",9.21300562591233e-53,1.69344256409895e-48,-0.416416404634012,"4"
"TPT1.4","TPT1",9.91071698186456e-53,1.82168888843652e-48,-185.628961746544,"4"
"KIF2A.4","KIF2A",1.79037371914109e-52,3.29088593315323e-48,-281.740063141125,"4"
"SH3KBP1.4","SH3KBP1",1.81705872417472e-52,3.33993564090555e-48,-58.7604922662508,"4"
"RPLP1.4","RPLP1",3.2560905195988e-52,5.98501998407455e-48,-214.877679587059,"4"
"ARHGEF12.4","ARHGEF12",4.37047724541793e-52,8.0333742248027e-48,-24.1109766159281,"4"
"MSI2.4","MSI2",6.41875666379949e-52,1.17983166237298e-47,-30.8292364016888,"4"
"FAM49B.4","FAM49B",9.34132613224737e-52,1.71702915636839e-47,-43.9913538997362,"4"
"RPL34.4","RPL34",1.46169535347166e-51,2.68674222921625e-47,-72.6076903376999,"4"
"ST8SIA4.4","ST8SIA4",1.49692159415881e-51,2.7514915822233e-47,-83.2490632619413,"4"
"RPL32.4","RPL32",1.64620656547611e-51,3.02589228800165e-47,-110.897160037693,"4"
"TMEM131L.3","TMEM131L",2.13814636696896e-51,3.93012683712565e-47,-42.7101966606988,"4"
"RPL27A.4","RPL27A",1.48400360677614e-50,2.72774702961523e-46,-58.3818355299853,"4"
"NLRC5.3","NLRC5",1.48582638805771e-50,2.73109748388887e-46,-2.57556823879342,"4"
"EMB.4","EMB",1.86872990647327e-50,3.43491244108852e-46,-18.7752596104996,"4"
"RPL30.4","RPL30",2.7035678590818e-50,4.96942808177826e-46,-97.797803196603,"4"
"MBP.4","MBP",3.74173181694337e-50,6.87767725272361e-46,-5.17010635559893,"4"
"HFM1.4","HFM1",4.90023574438952e-50,9.00712332176238e-46,-36.0935464445613,"4"
"LDLRAD4.4","LDLRAD4",5.38742798836388e-50,9.90263138541164e-46,-44.340491435596,"4"
"RASA3.4","RASA3",5.59619975367558e-50,1.02863747672311e-45,-3.01603293061082,"4"
"ARL4C.4","ARL4C",7.20920230650846e-50,1.32512347595932e-45,-25.3596258121989,"4"
"RPS20.4","RPS20",7.50227071139338e-50,1.37899237946122e-45,-33.8212158107043,"4"
"RPL28.4","RPL28",1.08248557256822e-49,1.98971673093765e-45,-148.651288544336,"4"
"SBF2.4","SBF2",2.33613375319246e-49,4.29404745174306e-45,-43.8675491699354,"4"
"APBB1IP.4","APBB1IP",2.83819112237144e-49,5.21687910203095e-45,-93.3616355599212,"4"
"RPL11.4","RPL11",4.27181802362147e-49,7.85202870921863e-45,-101.237741707854,"4"
"RPL37A.4","RPL37A",4.99833024538421e-49,9.18743082404071e-45,-41.3248378798663,"4"
"RPS19.4","RPS19",5.85298575588184e-49,1.07583731178864e-44,-133.578921953032,"4"
"BAZ2B.4","BAZ2B",1.12115830642208e-48,2.06080108303442e-44,-39.8824712465135,"4"
"HELB.2","HELB",1.48265815587819e-48,2.72527395631969e-44,-0.486747373012668,"4"
"OOEP.4","OOEP",1.53831427866645e-48,2.8275754756168e-44,-111.61683848539,"4"
"SUCLG2.3","SUCLG2",2.86495703659587e-48,5.26607752896687e-44,6.670124342195,"4"
"XPO6.4","XPO6",2.94298874580779e-48,5.4095076136693e-44,-7.87119603339348,"4"
"AC119396.1.4","AC119396.1",3.05989010157923e-48,5.62438399571279e-44,-1.10900936736953,"4"
"RPS3.4","RPS3",3.13585108775028e-48,5.7640078843938e-44,-88.6265510969219,"4"
"USP15.4","USP15",3.40065568733075e-48,6.25074521888265e-44,-4.01721576724815,"4"
"CD3G.2","CD3G",1.17545504912563e-47,2.16060392579782e-43,-16.9050309081677,"4"
"INPP4A.4","INPP4A",1.43511291126095e-47,2.63788104218875e-43,-73.122403919368,"4"
"GNG2.4","GNG2",2.33230952311548e-47,4.28701813443857e-43,-12.8360706744388,"4"
"TMSB10.4","TMSB10",2.53645075464859e-47,4.66225013211957e-43,-521.790221443093,"4"
"PEAK1.4","PEAK1",5.12181953164285e-47,9.41441648111271e-43,-48.4648100288131,"4"
"ZAP70.2","ZAP70",9.53897397389057e-47,1.75335880614083e-42,0.338003710886008,"4"
"CHST11.4","CHST11",1.22448305040433e-46,2.2507222949482e-42,-71.299746206976,"4"
"INPP5D.4","INPP5D",1.36026108444683e-46,2.50029589932173e-42,-20.90587585308,"4"
"P2RY8.4","P2RY8",2.32701848696126e-46,4.2772926808835e-42,11.6567849564504,"4"
"BACH2.4","BACH2",2.46275921886508e-46,4.52679772019591e-42,-298.25464946155,"4"
"HLA-C.4","HLA-C",4.22595540560679e-46,7.76772863104584e-42,-52.9314224770507,"4"
"RPS18.4","RPS18",4.81444638084705e-46,8.84943389263496e-42,-127.103273872903,"4"
"PTPN12.4","PTPN12",6.04470683742663e-46,1.11107756378739e-41,-41.7416244896025,"4"
"ARHGAP30.4","ARHGAP30",6.53042186792571e-46,1.20035684354342e-41,-0.975323818774121,"4"
"RPS15.4","RPS15",7.38158987545487e-46,1.35681003500736e-41,-97.702215164412,"4"
"RPL29.4","RPL29",7.47024684104535e-46,1.37310607185255e-41,-68.1432449985838,"4"
"RABGAP1L.4","RABGAP1L",1.06649133198844e-45,1.96031771732795e-41,-125.131413884759,"4"
"FER.4","FER",2.45204615417936e-45,4.50710603599709e-41,-54.0607262608149,"4"
"RPS23.4","RPS23",2.54587375386742e-45,4.6795705469837e-41,-104.719502857622,"4"
"NFATC2.4","NFATC2",2.66584024379557e-45,4.90008095212064e-41,-128.026135514076,"4"
"GIMAP7.4","GIMAP7",3.04481597773511e-45,5.59667624867491e-41,-7.39949432153265,"4"
"ARHGEF1.4","ARHGEF1",3.73159241895688e-45,6.85904002528464e-41,0.963375270635474,"4"
"ANKH.3","ANKH",9.00932468482164e-45,1.65600397031707e-40,-73.396029651058,"4"
"RPL41.4","RPL41",1.92516861854732e-44,3.53865243775184e-40,-203.990832505452,"4"
"GIMAP4.4","GIMAP4",2.20093678296611e-44,4.04554190077e-40,-5.24682627904367,"4"
"RPS11.4","RPS11",2.66007416446076e-44,4.88948232169533e-40,-51.2158320393936,"4"
"WWP1.3","WWP1",2.72899643153893e-44,5.01616834081171e-40,-95.8433667909913,"4"
"BTG1.3","BTG1",2.74345569990644e-44,5.04274592199803e-40,-67.7756223678301,"4"
"ST6GAL1.4","ST6GAL1",4.54756866470075e-44,8.35888596258644e-40,-49.6181699952377,"4"
"NELL2.4","NELL2",5.98204489055513e-44,1.09955967133294e-39,-108.211044775701,"4"
"CASK.4","CASK",6.2379274862106e-44,1.14659345124037e-39,-69.2403992465165,"4"
"RPL19.4","RPL19",6.46537549096907e-44,1.18840066899503e-39,-85.2366093227762,"4"
"RPS4X.4","RPS4X",6.49824553683004e-44,1.19444251212473e-39,-136.933724494397,"4"
"FAM107B.3","FAM107B",8.09679790105713e-44,1.48827242219331e-39,-2.81331491895113,"4"
"RASSF3.4","RASSF3",8.80349847079751e-44,1.61817105391729e-39,-15.4934015784642,"4"
"KDM4C.3","KDM4C",1.07151796492621e-43,1.96955717133087e-39,-35.3659599057366,"4"
"UXS1.4","UXS1",2.51441635075157e-43,4.62174869431646e-39,0.439939488930066,"4"
"CDC14A.4","CDC14A",4.65143618325307e-43,8.54980484843747e-39,-14.3557987939966,"4"
"COG5.4","COG5",8.27574955499678e-43,1.52116552570396e-38,-14.011599687373,"4"
"ITGA6.3","ITGA6",8.66095453390368e-43,1.59197005287684e-38,-16.6135022832541,"4"
"RPS27.4","RPS27",1.11673213760475e-42,2.05266534213129e-38,-60.5600943407679,"4"
"ITGB2.3","ITGB2",1.47997708277789e-42,2.72034587585404e-38,-2.95627079083917,"4"
"BIN2.4","BIN2",1.49939453424944e-42,2.7560370934039e-38,-3.73600608656671,"4"
"TTN.3","TTN",2.07087349064583e-42,3.8064725631561e-38,-34.2416348281216,"4"
"RPL36.4","RPL36",2.35664841921911e-42,4.33175545936665e-38,-95.4941250686263,"4"
"FOXN3.3","FOXN3",3.06156520315984e-42,5.6274629999281e-38,-68.8614291434424,"4"
"QKI.4","QKI",3.9678736357419e-42,7.29334852985719e-38,-161.416023278402,"4"
"PTMA.4","PTMA",4.42176726190813e-42,8.12765040411333e-38,-307.189795141252,"4"
"CORO1A.3","CORO1A",4.7143933277593e-42,8.66552637575437e-38,-23.8220111112775,"4"
"PIK3IP1.2","PIK3IP1",7.16624945433513e-42,1.31722831220134e-37,-0.605938161149135,"4"
"ATP10A.4","ATP10A",1.08198065478534e-41,1.98878864156094e-37,-43.4039162176037,"4"
"PIK3R5.4","PIK3R5",1.35857910976487e-41,2.4972042616588e-37,-9.006228411003,"4"
"RPS2.4","RPS2",1.61443255096663e-41,2.96748847193175e-37,-124.40938380456,"4"
"MGAT4A.4","MGAT4A",2.04576396163227e-41,3.76031873787628e-37,-27.9767567247932,"4"
"TNRC6C.4","TNRC6C",3.03075145571437e-41,5.57082425074858e-37,-32.2934340077826,"4"
"RPS17.4","RPS17",4.00384827455739e-41,7.35947351346394e-37,-11.4113433047706,"4"
"BICDL1.4","BICDL1",7.52728635736185e-41,1.38359050534668e-36,-13.8853601993557,"4"
"LBH.3","LBH",9.02201327544888e-41,1.65833626016026e-36,-7.71092856037409,"4"
"TAB2.4","TAB2",1.15485852080507e-40,2.12274544709179e-36,-10.1348740835893,"4"
"SUN2.2","SUN2",1.31481906276292e-40,2.41676891926452e-36,-9.86592264772158,"4"
"RPL35.4","RPL35",1.71205547208629e-40,3.14692916324181e-36,-47.9111323410184,"4"
"GSE1.4","GSE1",2.14197063405719e-40,3.93715622246052e-36,-25.8915330213308,"4"
"CMTM7.4","CMTM7",2.94873683628796e-40,5.4200731787809e-36,-7.276563956707,"4"
"RPS8.4","RPS8",3.48065074534544e-40,6.39778413501946e-36,-90.4921369244582,"4"
"RPS14.4","RPS14",3.55183347397101e-40,6.52862510850612e-36,-74.8278596629603,"4"
