"","gene","p_val","p_val_adj","avg_log2FC","cluster"
"PALD1","PALD1",0,0,15.434446745702,"12"
"GALNT18.1","GALNT18",0,0,15.2479457067316,"12"
"TEK.1","TEK",0,0,15.0575281702336,"12"
"SMAD1.1","SMAD1",0,0,15.0012565561965,"12"
"PARD6G","PARD6G",0,0,12.8834657632542,"12"
"ART4","ART4",0,0,12.7626388933242,"12"
"CGNL1","CGNL1",0,0,12.6496009073035,"12"
"CAVIN2","CAVIN2",0,0,11.7027397220482,"12"
"LMO2","LMO2",0,0,11.5812800488179,"12"
"KANK3.1","KANK3",0,0,11.4350523907604,"12"
"TBX1","TBX1",0,0,11.276680032838,"12"
"KCNN3","KCNN3",0,0,10.4968073334658,"12"
"TMOD1","TMOD1",0,0,9.69513474998346,"12"
"DYNC1I1","DYNC1I1",0,0,9.66721771728816,"12"
"FAT4.2","FAT4",0,0,9.64517768394202,"12"
"ARHGAP29.4","ARHGAP29",0,0,8.19498162262482,"12"
"NR2F1","NR2F1",0,0,8.06917856032434,"12"
"C6orf141","C6orf141",0,0,7.67180884147435,"12"
"DOCK6.2","DOCK6",0,0,7.62639912825373,"12"
"TGM2","TGM2",0,0,6.67408054839823,"12"
"ITGB4.1","ITGB4",0,0,6.56620993066632,"12"
"TIE1.1","TIE1",0,0,5.99641513693013,"12"
"HIF3A.2","HIF3A",0,0,5.78767246045458,"12"
"SCNN1B","SCNN1B",0,0,5.19793672023598,"12"
"AFAP1L1.2","AFAP1L1",0,0,5.13695203431953,"12"
"FLT4","FLT4",0,0,4.85827327700516,"12"
"AC142391.1","AC142391.1",0,0,4.32651201042135,"12"
"RAMP3.1","RAMP3",0,0,4.18697810688981,"12"
"PRKAA2","PRKAA2",0,0,4.13381039703389,"12"
"LRCH2","LRCH2",0,0,3.70046192699689,"12"
"SHE.1","SHE",0,0,3.51007315201815,"12"
"KDR","KDR",0,0,2.65744057524559,"12"
"EPHB4","EPHB4",0,0,2.65067062923147,"12"
"SHANK3.1","SHANK3",0,0,2.56983945669339,"12"
"ROBO4.1","ROBO4",0,0,2.39306948732311,"12"
"HOXD3","HOXD3",0,0,2.28083297673655,"12"
"DKK3","DKK3",0,0,2.10770909098131,"12"
"CFI.1","CFI",0,0,1.86285623097365,"12"
"EFNA1","EFNA1",0,0,1.69803212394681,"12"
"PODXL.1","PODXL",0,0,1.69204834850573,"12"
"SHC2","SHC2",0,0,1.59320394766991,"12"
"MPDZ.4","MPDZ",0,0,1.20486233364467,"12"
"TANC1.2","TANC1",0,0,1.00464832230967,"12"
"RAI14.1","RAI14",0,0,0.974794909454744,"12"
"ARAP3.1","ARAP3",0,0,0.512463613417468,"12"
"CELSR1","CELSR1",0,0,-0.427499483199344,"12"
"CDH13.1","CDH13",0,0,-1.88126777211701,"12"
"PDLIM1.3","PDLIM1",0,0,-2.05118899150651,"12"
"RASIP1.1","RASIP1",0,0,-2.41990450637207,"12"
"SGIP1","SGIP1",0,0,-3.32396281343085,"12"
"STON2.2","STON2",0,0,-3.42026834664112,"12"
"CDH5.1","CDH5",0,0,-3.48944161125342,"12"
"SULF2.1","SULF2",0,0,-4.8123245538234,"12"
"CNTNAP3.1","CNTNAP3",0,0,-7.32776078027953,"12"
"CXorf36.1","CXorf36",0,0,-7.64934406208824,"12"
"FAM171B","FAM171B",0,0,-8.11277406371835,"12"
"TNFRSF11A","TNFRSF11A",0,0,-8.4021496927691,"12"
"P3H2","P3H2",0,0,-9.09425787225876,"12"
"GNA14.2","GNA14",0,0,-9.12092778269684,"12"
"ADGRF5.1","ADGRF5",0,0,-10.1897823003375,"12"
"EPB41L4A.4","EPB41L4A",0,0,-10.5569149767455,"12"
"CD9","CD9",0,0,-10.9776557889973,"12"
"PLXNA2.1","PLXNA2",0,0,-11.0917325659731,"12"
"FGD5.2","FGD5",0,0,-11.6683026374227,"12"
"SEMA6A.1","SEMA6A",0,0,-11.9752370336915,"12"
"RNF152","RNF152",0,0,-14.8657012310692,"12"
"CNKSR3.1","CNKSR3",0,0,-19.184098094079,"12"
"STOX2.2","STOX2",0,0,-19.193584145546,"12"
"FARP1.3","FARP1",0,0,-19.3046474000717,"12"
"RAPGEF4.2","RAPGEF4",0,0,-22.9708295775412,"12"
"PTPRK.5","PTPRK",0,0,-27.8497866492561,"12"
"NXN.1","NXN",0,0,-28.9677930731756,"12"
"NHSL1.3","NHSL1",0,0,-29.2696285333842,"12"
"PDLIM3","PDLIM3",0,0,-32.1487257868775,"12"
"DLGAP2","DLGAP2",0,0,-32.1812176572351,"12"
"BMP6.1","BMP6",0,0,-35.0633191653929,"12"
"EFNB2.1","EFNB2",0,0,-38.1077337850216,"12"
"MRC1.1","MRC1",0,0,-47.9582936539406,"12"
"SNTG2.2","SNTG2",0,0,-48.0488240487038,"12"
"NDST3","NDST3",0,0,-52.0746874501153,"12"
"IGFBP7.2","IGFBP7",0,0,-55.2609842930991,"12"
"EMCN.1","EMCN",0,0,-56.6938038442551,"12"
"MAGI1.4","MAGI1",0,0,-62.4708789431204,"12"
"ANO2.1","ANO2",0,0,-71.1044344630047,"12"
"ERG.1","ERG",0,0,-75.3203796576615,"12"
"IL33.1","IL33",0,0,-78.233722969098,"12"
"FBXL7.3","FBXL7",0,0,-82.6721900619063,"12"
"THSD4","THSD4",0,0,-84.1148762164577,"12"
"COLEC12.2","COLEC12",0,0,-91.8649103614492,"12"
"FAM189A2","FAM189A2",0,0,-108.156289621079,"12"
"PTPRB.1","PTPRB",0,0,-109.900104568156,"12"
"TLL1.1","TLL1",0,0,-128.792614141358,"12"
"CNTNAP3B.2","CNTNAP3B",0,0,-159.131434307476,"12"
"L3MBTL4.3","L3MBTL4",0,0,-221.161200479667,"12"
"RAPGEF5.1","RAPGEF5",0,0,-253.975998395082,"12"
"CD36.4","CD36",0,0,-271.639055599424,"12"
"RELN","RELN",0,0,-542.891908105466,"12"
"BMPR1B","BMPR1B",5.34568765805733e-308,9.82590848427517e-304,47.1395793691153,"12"
"CDH11.1","CDH11",2.08195564292495e-307,3.82684266726036e-303,15.4305814492587,"12"
"SEMA3A.2","SEMA3A",2.86853400115812e-307,5.27265234752873e-303,-4.76533274076253,"12"
"HMCN1.2","HMCN1",8.50781669448847e-306,1.56382178661393e-301,-58.1465579556767,"12"
"CHST15.1","CHST15",1.14243262477427e-305,2.09990540759758e-301,-11.9792624054357,"12"
"ZFPM2.5","ZFPM2",7.01379851372115e-305,1.28920630480708e-300,-36.5058836879931,"12"
"TJP1.3","TJP1",2.7648081744729e-298,5.08199390549864e-294,-54.044457922795,"12"
"SPATA6L.1","SPATA6L",7.66690284532383e-298,1.40925341199897e-293,1.33263784144846,"12"
"PHLDB2.4","PHLDB2",1.69622666558537e-297,3.11783423401248e-293,-14.4234598721854,"12"
"SMAD9.1","SMAD9",1.28719143418484e-296,2.36598657517515e-292,-10.5360666186974,"12"
"WWTR1.4","WWTR1",6.11213091927075e-294,1.12347078427116e-289,-46.7454638569428,"12"
"ABLIM3.1","ABLIM3",2.5725807209836e-293,4.72866062323995e-289,-34.6797824224496,"12"
"TSPAN9.2","TSPAN9",2.17790032156627e-292,4.00319858107097e-288,6.09144386114309,"12"
"ITGA2","ITGA2",2.65841360116024e-292,4.88643004029264e-288,10.1654582189769,"12"
"AFDN.4","AFDN",1.17896918561933e-291,2.16706326008688e-287,-3.07957708523518,"12"
"THSD1","THSD1",1.04301097097082e-285,1.91715846574147e-281,8.46529775876523,"12"
"PTPN3.1","PTPN3",2.32310692497557e-283,4.2701028387976e-279,-14.7598085176211,"12"
"MEIS2.4","MEIS2",7.15717800575649e-275,1.3155608892381e-270,-92.7708050535028,"12"
"MET.2","MET",1.1944546846847e-271,2.19552715591895e-267,22.5698721186246,"12"
"DOK5","DOK5",1.52258525793825e-271,2.79866396261631e-267,110.144390992967,"12"
"BMX.1","BMX",5.35583042480054e-271,9.84455190382588e-267,6.27292472902554,"12"
"LRMDA.12","LRMDA",2.78157871486906e-270,5.11281983580081e-266,-92.9279889401455,"12"
"PLA2G4C.1","PLA2G4C",5.78900035771561e-269,1.06407615575171e-264,8.57775632942342,"12"
"ST8SIA6.1","ST8SIA6",1.1863259494986e-266,2.18058572777337e-262,9.77533113938507,"12"
"NFIB.4","NFIB",5.99799033983141e-266,1.10249060436441e-261,-36.7510385042291,"12"
"DOCK4.4","DOCK4",8.26352304533626e-263,1.51891817096326e-258,-171.912656418525,"12"
"RUNX1T1.4","RUNX1T1",1.58200203791299e-258,2.90787794588786e-254,-102.869892426025,"12"
"NR2F2","NR2F2",1.73203604912711e-257,3.18365546190054e-253,1.0638990431965,"12"
"PLXDC2.4","PLXDC2",2.78752906181152e-255,5.12375716851575e-251,-191.979686411654,"12"
"ARHGAP23.1","ARHGAP23",3.04617855744811e-252,5.59918080644537e-248,2.64743725469143,"12"
"DPYSL3.2","DPYSL3",1.45768785810822e-251,2.67937605198872e-247,-80.8632299111276,"12"
"CRIM1.4","CRIM1",2.5623266060233e-251,4.70981253453143e-247,-301.961836277029,"12"
"DNAJC18.1","DNAJC18",3.70217552407577e-245,6.80496883080367e-241,3.12407421385677,"12"
"NOVA2.1","NOVA2",6.80061344878315e-243,1.25002075802083e-238,1.26112709759606,"12"
"PLA2R1.2","PLA2R1",8.93133850061412e-241,1.64166932979788e-236,-39.6945104994162,"12"
"PLCXD3.1","PLCXD3",2.17985349288523e-238,4.00678870527235e-234,-29.5228110781294,"12"
"DOCK1.5","DOCK1",6.59279875176522e-238,1.21182233856197e-233,-4.9161132575988,"12"
"ZBTB46.2","ZBTB46",2.02818072343907e-237,3.72799898775335e-233,-2.69039039845726,"12"
"ELN.2","ELN",3.79070052042477e-237,6.96768662659277e-233,-108.115182549597,"12"
"TLE1.3","TLE1",4.00932942402635e-236,7.36954841430284e-232,-1.75554454452437,"12"
"CAV1.3","CAV1",1.35517270650755e-234,2.49094295183153e-230,5.31574015173044,"12"
"USP31","USP31",2.14704357558139e-234,3.94648079627615e-230,7.73972624308284,"12"
"GLIS3.3","GLIS3",2.27218001530506e-231,4.17649408613223e-227,9.66450392857014,"12"
"CALCRL.3","CALCRL",1.49283195166605e-229,2.74397441035736e-225,-134.609211533614,"12"
"TGFA","TGFA",1.32064854795322e-228,2.42748409599282e-224,5.27609611348264,"12"
"PAPLN.1","PAPLN",8.47258900423174e-227,1.55734658486784e-222,-20.5405830991783,"12"
"CADPS2.3","CADPS2",1.41417229580221e-226,2.59939009691404e-222,-65.3329717551511,"12"
"TEAD1.4","TEAD1",2.63543366624789e-226,4.84419062193024e-222,-88.5047021844921,"12"
"FZD6.2","FZD6",2.9058423107903e-222,5.34122875146366e-218,7.5979363117066,"12"
"CDC42BPA.4","CDC42BPA",1.27872701377731e-215,2.35042812402406e-211,-46.5647277449872,"12"
"PARD3.4","PARD3",7.52162945699651e-214,1.38255071049053e-209,18.2982822139114,"12"
"GNG12.3","GNG12",3.80479109810563e-212,6.99358651742796e-208,-24.5144226364647,"12"
"GIPC2.1","GIPC2",1.42496737900751e-210,2.6192325393537e-206,-9.93825086081929,"12"
"ZNF423.3","ZNF423",2.0665062725537e-210,3.79844517958096e-206,-1.91859108553867,"12"
"A4GALT","A4GALT",3.76257155418377e-210,6.9159827737452e-206,1.28037344633138,"12"
"TCF4.11","TCF4",4.85663780408879e-210,8.9269859476956e-206,-88.4332815757503,"12"
"MSRB3.4","MSRB3",8.81156579627371e-209,1.61965390901307e-204,-51.3597479801554,"12"
"CYP4X1.1","CYP4X1",7.20642459173465e-206,1.32461290420675e-201,38.4867439772959,"12"
"F8","F8",4.87379760006764e-205,8.95852736868433e-201,8.65336632070273,"12"
"LAMA4.4","LAMA4",5.37328444859307e-205,9.87663414495892e-201,-151.851415530148,"12"
"SETBP1.6","SETBP1",8.03232948355296e-205,1.47642248237187e-200,8.76520319485942,"12"
"RPS6KA2.3","RPS6KA2",9.84784883709577e-205,1.81013309474657e-200,13.9563502010175,"12"
"PIEZO2","PIEZO2",2.52403324514004e-203,4.63942550789191e-199,60.0088341103528,"12"
"SSH1.3","SSH1",8.8784067147461e-203,1.63193993823748e-198,13.3582518442565,"12"
"CPNE8.3","CPNE8",3.73929258465153e-201,6.87319369984797e-197,12.4064738674873,"12"
"ALDH1A2.1","ALDH1A2",6.80637134699524e-201,1.2510791172912e-196,-37.9485782675246,"12"
"LRP5.2","LRP5",9.4424881328839e-198,1.73562374370539e-193,2.33634895339558,"12"
"WARS.1","WARS",3.13478260972359e-197,5.76204391493293e-193,-85.5291380753662,"12"
"GRB10.3","GRB10",1.64821707528813e-196,3.02958780608712e-192,6.77307513209249,"12"
"PDGFC.3","PDGFC",2.36534934583389e-195,4.34774863257728e-191,-1.95493554606321,"12"
"ADAMTS9.2","ADAMTS9",2.84073732813905e-195,5.22155928285238e-191,-288.907464176826,"12"
"PALM.2","PALM",1.47833147881765e-194,2.71732109121473e-190,-3.19340827397907,"12"
"TRPM3","TRPM3",5.41662749253746e-194,9.95630299403311e-190,11.7002833470942,"12"
"VAV3.2","VAV3",2.47792493088842e-192,4.55467381546601e-188,-63.4615169430058,"12"
"LIFR.3","LIFR",1.34471245485076e-191,2.47171596326119e-187,3.85372552354517,"12"
"CEP112.4","CEP112",1.26674440111253e-190,2.32840288368495e-186,-5.27440893323253,"12"
"NR6A1.2","NR6A1",9.16065431900417e-190,1.68381987037616e-185,-39.3912599824213,"12"
"DNMBP.3","DNMBP",9.43076625222355e-188,1.73346914482121e-183,-7.96926393066016,"12"
"CALD1.3","CALD1",1.77196279507972e-187,3.25704481363603e-183,-100.182409887741,"12"
"ABI3BP.1","ABI3BP",2.68685341263182e-187,4.93870525775856e-183,-110.083383108982,"12"
"PPP1R13L","PPP1R13L",2.84995075744089e-187,5.2384944872521e-183,1.42135665141076,"12"
"TLR4.1","TLR4",7.10031592047923e-187,1.30510906934329e-182,-15.9378899745411,"12"
"PLA2G4A.1","PLA2G4A",2.05950488400411e-185,3.78557592728795e-181,9.65012516228683,"12"
"PLD1.5","PLD1",4.72793263330877e-183,8.69041297328485e-179,-103.262824736983,"12"
"LHFPL6.5","LHFPL6",6.15638340909782e-182,1.13160483442627e-177,-244.254033440685,"12"
"ST5.1","ST5",1.86653212580663e-180,3.43087270044516e-176,17.303482891388,"12"
"PECAM1.2","PECAM1",2.06823378027643e-180,3.8016205115261e-176,-29.2789625938102,"12"
"PARD3B.12","PARD3B",2.40005769248938e-180,4.41154604456473e-176,-91.328360304321,"12"
"PREX2.3","PREX2",3.70696081672995e-180,6.81376467723132e-176,-57.9616241827593,"12"
"PTPRM.12","PTPRM",1.46004863228165e-179,2.6837153909969e-175,-120.182439156747,"12"
"UACA.5","UACA",1.15573717437388e-178,2.12436050021663e-174,-47.5300083016061,"12"
"ICA1.1","ICA1",2.4853412172916e-177,4.5683056915037e-173,-24.6710176219132,"12"
"RADIL.1","RADIL",1.93252965479019e-176,3.55218275846984e-172,6.39042579539028,"12"
"OPHN1.4","OPHN1",2.46257463839941e-176,4.52645844284195e-172,-3.81247415230006,"12"
"TDRP","TDRP",2.20817588824196e-175,4.05884810017754e-171,-2.96111804255435,"12"
"STARD9.3","STARD9",2.31843556699007e-175,4.26151641568445e-171,2.5395372451118,"12"
"RASAL2.6","RASAL2",6.92290467690528e-175,1.27249910866196e-170,-112.958846966198,"12"
"LAMC1.4","LAMC1",1.71960376131626e-173,3.16080367367541e-169,28.4153280861424,"12"
"FAM198B.1","FAM198B",2.06945749158288e-173,3.8038698152785e-169,-3.67902158797831,"12"
"MEF2C.4","MEF2C",3.01898609951723e-171,5.54919834952263e-167,-83.3017840346555,"12"
"FRMD6.1","FRMD6",1.37172204893767e-170,2.52136229815232e-166,-38.9695393316701,"12"
"CD59.1","CD59",7.13886372421969e-168,1.31219454114882e-163,-0.776164407558994,"12"
"SORBS1.3","SORBS1",2.5819806619716e-166,4.74593865477e-162,-179.149472665747,"12"
"CREB5.2","CREB5",1.10769843033876e-164,2.03606048480567e-160,-183.660842923978,"12"
"TIMP3.4","TIMP3",6.0239468268685e-164,1.1072616662467e-159,-105.828848064885,"12"
"PPP1R13B.2","PPP1R13B",3.00620523203567e-163,5.52570583700476e-159,-7.35150985514745,"12"
"HDGFL3.1","HDGFL3",2.34653299657949e-161,4.31316230101276e-157,-20.3412489256969,"12"
"ARHGAP15.12","ARHGAP15",6.11942289601568e-161,1.12481112251664e-156,-131.751307779326,"12"
"TUBB6.4","TUBB6",8.67498110518684e-161,1.59454827694439e-156,-6.31813424240774,"12"
"BCAR3.4","BCAR3",6.12938447348171e-159,1.12664216007067e-154,-136.051896480875,"12"
"NFIA.12","NFIA",6.13752209847822e-159,1.12813793692128e-154,-24.9932548106844,"12"
"YAP1.4","YAP1",1.09850399526449e-158,2.01916019369566e-154,-39.7595346574136,"12"
"NIPAL2.1","NIPAL2",4.63623933041463e-158,8.52187151323514e-154,-3.27179712516666,"12"
"GATA6","GATA6",5.00437302558807e-157,9.19853805833343e-153,-16.1098020023227,"12"
"RUNX1.12","RUNX1",2.04709525198403e-156,3.76276578267185e-152,-81.1464195362733,"12"
"SH3D19.10","SH3D19",4.06245870326603e-156,7.46720534247329e-152,-74.9333563344188,"12"
"APBB1IP.12","APBB1IP",1.01849446125255e-155,1.87209466922832e-151,-116.507528159007,"12"
"MGST2.2","MGST2",3.1316651503401e-155,5.75631371284013e-151,2.2706692437261,"12"
"PTPRC.11","PTPRC",4.9031855359389e-155,9.01254533360928e-151,-119.710762153638,"12"
"CTNNA1.4","CTNNA1",3.80494674988179e-154,6.99387262095772e-150,-0.897477006543291,"12"
"PPARG.5","PPARG",1.32609149051924e-153,2.43748876872342e-149,-238.455537382504,"12"
"ANKRD44.12","ANKRD44",6.98655504654871e-153,1.28419868310612e-148,-66.4544306754251,"12"
"TSPAN5.12","TSPAN5",1.78183244796239e-152,3.27518622259967e-148,62.879547437649,"12"
"CTDSPL.2","CTDSPL",6.68124188442684e-152,1.2280790707765e-147,12.3513509080976,"12"
"PIK3C2G","PIK3C2G",8.22389016348778e-152,1.51163325095069e-147,48.5527885136,"12"
"EXOC6.7","EXOC6",2.95581831266752e-151,5.43308964051416e-147,-56.7813660178458,"12"
"LYN.3","LYN",5.98760641222932e-151,1.10058193463187e-146,-60.0410337070232,"12"
"TNXB.1","TNXB",1.10599960591587e-150,2.03293787563397e-146,-92.7622031420698,"12"
"ASAP2.4","ASAP2",1.58755074598162e-150,2.91807702618881e-146,-31.1971712823036,"12"
"SASH1.4","SASH1",1.65341570318266e-150,3.03914340402005e-146,-46.5214890710404,"12"
"RBMS2.4","RBMS2",8.42781749229727e-150,1.54911713325916e-145,-9.92594154857334,"12"
"PLCB4.1","PLCB4",1.69092073662686e-149,3.10808140599382e-145,-71.0076872422949,"12"
"NEDD4.2","NEDD4",1.97256079366303e-149,3.62576399483201e-145,5.30856496482001,"12"
"CCDC149.1","CCDC149",1.67099430852317e-148,3.07145463849644e-144,3.04662174076282,"12"
"TMTC1.4","TMTC1",4.21488645005211e-148,7.74738278384078e-144,-108.196221642874,"12"
"PEAK1.11","PEAK1",1.83506695419057e-147,3.37303656849769e-143,-6.18307164886026,"12"
"CTBP2.4","CTBP2",1.8367936688702e-147,3.37621044275031e-143,-0.471095318963938,"12"
"STK17B.12","STK17B",1.94533972485795e-146,3.5757289482614e-142,-37.2474588347415,"12"
"IKZF1.11","IKZF1",2.93297811369034e-146,5.39110707077422e-142,-66.5684730372342,"12"
"ADGRL2.4","ADGRL2",1.21538430283246e-144,2.23399788703635e-140,-14.7573552147104,"12"
"LAMB1.2","LAMB1",2.08529001848655e-144,3.83297158298013e-140,-17.0068643865326,"12"
"MICAL2","MICAL2",3.92513235806001e-144,7.2147857873501e-140,11.2318389857242,"12"
"STX3","STX3",8.33824433018033e-144,1.53265269033045e-139,-5.06267040819358,"12"
"TCF7L1.4","TCF7L1",3.34105257758754e-143,6.14118874286365e-139,-17.3707500087806,"12"
"KIF26B","KIF26B",4.36458097053595e-143,8.02253628194213e-139,-297.619427044424,"12"
"ANXA4.4","ANXA4",1.93346660606485e-142,3.5539049686078e-138,31.0058574962906,"12"
"TDRD10","TDRD10",3.54251817814445e-142,6.51150266324732e-138,1.81269727311317,"12"
"FMNL2.4","FMNL2",2.57688731705485e-141,4.73657657747852e-137,-257.237805773117,"12"
"OSMR.2","OSMR",3.05412642383436e-140,5.61378977964994e-136,-134.606352922591,"12"
"WDFY3.5","WDFY3",3.15961259274081e-140,5.80768390671688e-136,-118.295456632193,"12"
"AGAP1.5","AGAP1",1.55377905282363e-139,2.85600127699512e-135,-30.7338568827332,"12"
"GAB1.5","GAB1",2.5927464298033e-139,4.76572721262145e-135,-65.3501519632691,"12"
"APP.8","APP",4.66511932715867e-139,8.57495583525035e-135,28.3769967160419,"12"
"SAMD4A.6","SAMD4A",2.28874716835066e-138,4.20694617014536e-134,-114.411480961464,"12"
"FYB1.11","FYB1",2.69368267986346e-138,4.95125813385703e-134,-186.515995879495,"12"
"CLU","CLU",1.02085011566473e-137,1.87642459760333e-133,-202.41324851937,"12"
"EPB41L2.11","EPB41L2",1.61621420746415e-137,2.97076333473986e-133,-134.426003544385,"12"
"HSPG2.4","HSPG2",2.52445313014564e-137,4.6401972985207e-133,-41.6200058435051,"12"
"BMP2K.12","BMP2K",2.71846728654694e-137,4.99681471940194e-133,-189.43162262417,"12"
"CNN3.3","CNN3",1.58534924724929e-136,2.91403045136893e-132,-8.99939328264285,"12"
"RIPOR2.12","RIPOR2",2.32729981879469e-136,4.27780979692653e-132,-80.780948749026,"12"
"TRIO.12","TRIO",1.25163420816062e-135,2.30062883802004e-131,-299.830423776943,"12"
"PARVA.4","PARVA",4.3020210878728e-135,7.907544961619e-131,-9.52943385303029,"12"
"RALGAPA2.10","RALGAPA2",2.10565042354545e-134,3.87039604351889e-130,-98.5418355116849,"12"
"ATP9A.3","ATP9A",7.64016444522646e-134,1.40433862667708e-129,-6.35890834056059,"12"
"SGSM1","SGSM1",2.58706530124597e-133,4.75528473022022e-129,3.85760701820624,"12"
"SKAP1.12","SKAP1",2.61282373152938e-133,4.80263130092415e-129,-90.0616297101236,"12"
"CD44.12","CD44",2.68178772962455e-133,4.92939402582288e-129,-167.75609082139,"12"
"ZNF462.3","ZNF462",5.5363876396357e-133,1.01764341204144e-128,-8.19170017879265,"12"
"PDE7A.12","PDE7A",4.37055573539751e-132,8.03351849723417e-128,-66.8024859161518,"12"
"CTNNAL1.2","CTNNAL1",1.75988785991332e-131,3.23484987530667e-127,-8.93941847790253,"12"
"GULP1.4","GULP1",2.06651364448003e-131,3.79845872991874e-127,25.5290874870321,"12"
"CACNA2D1.4","CACNA2D1",3.8090395515909e-131,7.00139559977923e-127,-53.8182973281591,"12"
"DOCK10.12","DOCK10",5.40321752667468e-131,9.93165413578072e-127,-193.748686901146,"12"
"ARHGEF12.10","ARHGEF12",7.66416874146461e-131,1.40875085636861e-126,-1.88734508723262,"12"
"DOCK2.12","DOCK2",7.67855494867406e-131,1.41139518511578e-126,-63.6075540695288,"12"
"MEGF6","MEGF6",2.15549003901377e-130,3.9620062407112e-126,3.10771664610927,"12"
"MCU.11","MCU",5.38234573586229e-130,9.89328969708848e-126,20.2104684910978,"12"
"RIN2.4","RIN2",7.40261080425104e-130,1.36067389192938e-125,-20.6460277537026,"12"
"RASSF8.3","RASSF8",1.00999845068823e-129,1.85647815221003e-125,-15.4529605361472,"12"
"TNFAIP8.10","TNFAIP8",1.07051588075994e-129,1.96771524042485e-125,-56.4563761823789,"12"
"CD96.12","CD96",2.03395551336908e-129,3.73861362912371e-125,-73.9361500727488,"12"
"YBX3.3","YBX3",5.29360760366125e-129,9.73018013628974e-125,26.4331511602223,"12"
"LIMS2.1","LIMS2",1.43409591068086e-128,2.63601169342249e-124,1.94786258628659,"12"
"PDE7B.2","PDE7B",1.67813221576079e-128,3.08457482578991e-124,-32.177863611794,"12"
"NUDT4.1","NUDT4",3.87807040135697e-128,7.12828120473425e-124,8.32495725632547,"12"
"WSB1.12","WSB1",5.12672315072662e-128,9.42342982335061e-124,1.00413456032408,"12"
"LRRC1.1","LRRC1",5.48581035680298e-128,1.00834680168395e-123,-2.86074337906044,"12"
"RHOH.12","RHOH",7.68039145451823e-128,1.411732753255e-123,-95.2650988423858,"12"
"ATM.11","ATM",2.61893732247089e-127,4.81386869243374e-123,-25.1537429893907,"12"
"NCKAP1.4","NCKAP1",1.34904507890992e-126,2.47967975954432e-122,-3.73346701168357,"12"
"HECTD2.4","HECTD2",1.35983789937103e-126,2.4995180428339e-122,7.61443648049875,"12"
"TANC2.10","TANC2",1.92171195619324e-126,3.5322987466788e-122,35.628409269814,"12"
"BCL11B.12","BCL11B",8.1739748021508e-125,1.50245830838334e-120,-28.7230939844084,"12"
"IL7.1","IL7",1.8046681532312e-124,3.31716053245427e-120,-91.1414239429894,"12"
"FCHO2.5","FCHO2",1.74876444370222e-123,3.21440392396905e-119,-51.1035211331442,"12"
"THSD7A.2","THSD7A",5.14691741964949e-123,9.46054890905772e-119,-30.7614177162905,"12"
"NPAS3.5","NPAS3",8.24976048428417e-122,1.51638847461627e-117,-55.2609186225479,"12"
"PDE3B.12","PDE3B",1.15169392567855e-121,2.11692860478975e-117,-477.970440656699,"12"
"CAMK4.12","CAMK4",1.16103998331056e-121,2.13410759332313e-117,-72.2300983719185,"12"
