"","gene","p_val","p_val_adj","avg_log2FC","cluster"
"GUCY1A3.2","GUCY1A3",1.35318331073352e-241,2.48728624345928e-237,-87.5877550625906,"15"
"CALD1.5","CALD1",1.91044889565082e-240,3.51159611509578e-236,-44.1692291078367,"15"
"PLCB4.3","PLCB4",2.8461752650914e-238,5.23155475476451e-234,-55.7403091059481,"15"
"NTRK3.1","NTRK3",1.02124700365483e-236,1.87715411741794e-232,-17.1592419614265,"15"
"PDLIM3.1","PDLIM3",1.60390369928437e-234,2.94813538965461e-230,-13.900145046212,"15"
"PDGFRB.2","PDGFRB",1.17301168425843e-231,2.15611277683543e-227,10.9374208067013,"15"
"COL14A1.2","COL14A1",7.42375807115852e-228,1.36456097105965e-223,-26.4124055791635,"15"
"MAP1B.1","MAP1B",1.54674422858088e-223,2.84307056655451e-219,-1.50300907207073,"15"
"RCAN2.1","RCAN2",2.21746542004573e-223,4.07592318858606e-219,32.2612177658642,"15"
"ADGRL3.1","ADGRL3",9.1880429205144e-220,1.68885416921975e-215,99.8895544727376,"15"
"ANKS1B.2","ANKS1B",4.76182759762053e-218,8.75271530718629e-214,-44.5398750404104,"15"
"SYNPO2.2","SYNPO2",2.90220030103123e-216,5.3345343733255e-212,95.5612919245023,"15"
"RBPMS.6","RBPMS",4.52546610317046e-216,8.31825924423762e-212,-45.1874811476947,"15"
"AKAP6","AKAP6",8.68251263754974e-215,1.59593264790802e-210,6.29873946498829,"15"
"PDLIM7.1","PDLIM7",1.84815817436019e-214,3.39709954029146e-210,2.90964226728726,"15"
"SHROOM3","SHROOM3",6.6160437210509e-207,1.21609499636637e-202,13.511028919407,"15"
"ST5.3","ST5",3.60061905762634e-206,6.61829788982297e-202,-6.76458721297805,"15"
"DPY19L2","DPY19L2",5.66813915214369e-204,1.04186065755553e-199,14.2501757511941,"15"
"ACTA2.1","ACTA2",4.39183848295125e-203,8.07263831551269e-199,6.29773176865994,"15"
"RNF180.2","RNF180",1.37680932941282e-201,2.53071322839371e-197,-19.2329877445596,"15"
"TTLL7.1","TTLL7",1.73611541122896e-199,3.19115373737996e-195,16.5051806773475,"15"
"RERG.1","RERG",5.70817843198418e-199,1.04922027758301e-194,-5.6835339141157,"15"
"EBF2.2","EBF2",2.39623773221651e-198,4.40452457558718e-194,-85.8432737403054,"15"
"MSRB3.6","MSRB3",2.46915063778533e-198,4.53854578731321e-194,-48.2788589177359,"15"
"PAWR.3","PAWR",1.03778506187514e-197,1.90755272223269e-193,-51.1232782645628,"15"
"CACNB2","CACNB2",2.01949078845873e-197,3.712026018266e-193,24.8694707844072,"15"
"RNF152.1","RNF152",2.97609603938919e-197,5.47036213000128e-193,26.4954623783492,"15"
"HES4","HES4",1.83170896153315e-196,3.36686424219408e-192,3.34483679484411,"15"
"ANTXR1.2","ANTXR1",1.90832832674511e-194,3.50769829739018e-190,-58.6236641752632,"15"
"SORBS2.1","SORBS2",7.57912345497398e-190,1.39311868225877e-185,60.936252771854,"15"
"ARHGEF17","ARHGEF17",2.99416141720843e-188,5.50356810097082e-184,0.429054108776395,"15"
"FRY.1","FRY",5.0033318412425e-187,9.19662425738783e-183,61.0410010491015,"15"
"CCDC3","CCDC3",3.14075295637233e-180,5.77301800910798e-176,-34.7901810539459,"15"
"PLS3.5","PLS3",4.37515285914966e-178,8.041968470403e-174,-15.5290923244685,"15"
"GALNT17","GALNT17",5.01986104064058e-172,9.22700657880144e-168,-10.9263770192146,"15"
"NEXN","NEXN",2.69907131723517e-169,4.96116298820996e-165,43.8034480354936,"15"
"PRDM16.1","PRDM16",5.68837703309418e-168,1.04558058245304e-163,4.80355894775519,"15"
"ZBTB7C.1","ZBTB7C",3.31155230855164e-166,6.08696429834877e-162,-9.07416141163724,"15"
"TACC2.3","TACC2",7.23525161960319e-166,1.32991160019926e-161,5.71885180314054,"15"
"SPARCL1.1","SPARCL1",5.15920340646966e-165,9.48313178143188e-161,-129.315779687223,"15"
"PDE5A.3","PDE5A",1.53879809078853e-164,2.8284647706784e-160,20.7245625398646,"15"
"FAM13C.1","FAM13C",3.54515092806784e-164,6.5163419208815e-160,-1.13554923377679,"15"
"GARNL3.2","GARNL3",1.72912719588534e-163,3.17830869875684e-159,17.1807823009102,"15"
"FILIP1.2","FILIP1",3.47701776699256e-163,6.39110635750902e-159,-31.2125165777704,"15"
"PALLD.4","PALLD",9.43068052236128e-162,1.73345338681523e-157,-84.5922338610424,"15"
"MYH11","MYH11",8.67569590279915e-161,1.59467966389351e-156,108.466273032877,"15"
"MCAM.1","MCAM",1.58871209186032e-160,2.92021169604845e-156,-2.46793081152217,"15"
"PTPRG.6","PTPRG",2.07477693266926e-153,3.81364747993937e-149,-111.001643823536,"15"
"CACNA1A","CACNA1A",1.71789454237775e-152,3.15766195834454e-148,50.8550710931645,"15"
"SLIT3.4","SLIT3",3.8630578650322e-152,7.1006866617157e-148,-42.6867875052914,"15"
"COL4A2.6","COL4A2",4.26159322593083e-151,7.83323450858345e-147,-71.8089100147655,"15"
"ARHGEF10L.2","ARHGEF10L",4.43629609887007e-151,8.15435585933308e-147,3.89780521587879,"15"
"TINAGL1.1","TINAGL1",8.27688825529546e-150,1.52137483020586e-145,3.6169792361971,"15"
"TNS1.7","TNS1",1.04023562160186e-149,1.91205709606637e-145,-25.6976230169471,"15"
"TPM2","TPM2",3.823459688397e-149,7.02790125324253e-145,5.14681079299348,"15"
"MARK1.4","MARK1",1.06012856469634e-148,1.94862231476834e-144,-10.0477124681536,"15"
"FAM189A2.1","FAM189A2",1.83183217199708e-148,3.36709071534783e-144,-21.113652061928,"15"
"CSRP1","CSRP1",2.2964416297611e-148,4.22108935966387e-144,7.76645593545793,"15"
"CACNA2D1.6","CACNA2D1",1.30207350924944e-147,2.39334131735139e-143,-58.6201574965299,"15"
"MYOF.3","MYOF",1.74376378086178e-147,3.20521220560203e-143,-43.6335019426917,"15"
"HS6ST3","HS6ST3",8.50132851072644e-146,1.56262919355663e-141,18.0216480434042,"15"
"UNC5C.1","UNC5C",1.15756910800391e-144,2.12772777742199e-140,-16.7855666990774,"15"
"PPARGC1A.1","PPARGC1A",2.18293387844095e-144,4.01245076196231e-140,-6.6958776756869,"15"
"ABCC9.1","ABCC9",1.0248989392102e-143,1.88386674016226e-139,18.822746802249,"15"
"LTBP1.3","LTBP1",1.22054132011072e-140,2.24347700049551e-136,-41.4895335913912,"15"
"ITGA1.4","ITGA1",1.62660027257518e-137,2.98985396102044e-133,20.8636206634145,"15"
"ACOT11","ACOT11",5.24335300110703e-136,9.63780715133482e-132,5.10111333684777,"15"
"SLC24A3.1","SLC24A3",8.10425400476623e-135,1.48964292861608e-130,-19.6079089426138,"15"
"GRID1.2","GRID1",2.47329725030229e-131,4.54616767578065e-127,-3.03059026357062,"15"
"FAT1","FAT1",2.04462714077054e-129,3.75822914745033e-125,-23.936049721312,"15"
"HMCN2.1","HMCN2",2.3105704528493e-128,4.2470595493823e-124,-0.912316001547929,"15"
"DAAM2.2","DAAM2",7.83511468408409e-128,1.4401724300815e-123,-1.41644626411509,"15"
"MAP2.1","MAP2",1.68964379845176e-127,3.10573426593417e-123,4.36231202078825,"15"
"SLC8A1.3","SLC8A1",1.91727291775895e-127,3.52413935013272e-123,32.2673794178544,"15"
"YAP1.6","YAP1",3.08367944178395e-126,5.66811118194307e-122,14.9323939022645,"15"
"PDE1C.2","PDE1C",5.94296074543079e-126,1.09237561461763e-121,-6.5034502303886,"15"
"COL6A2.3","COL6A2",3.75436162481371e-125,6.90089210257008e-121,-133.483535193165,"15"
"ITGA7.2","ITGA7",4.42633563675537e-124,8.13604753392004e-120,-5.10158293415974,"15"
"SORBS1.4","SORBS1",3.2035288320925e-123,5.88840634626922e-119,-113.43620458815,"15"
"DMD.6","DMD",3.10850567455277e-122,5.71374428039545e-118,-312.538506794565,"15"
"PBX1.6","PBX1",4.31665725922268e-122,7.93444770817721e-118,-84.4122222311717,"15"
"IGFBP5.2","IGFBP5",1.00140273621098e-121,1.8406783694294e-117,-263.776090467439,"15"
"RASAL2.7","RASAL2",1.73218050596406e-121,3.18392098801255e-117,-107.492068274254,"15"
"MYOM1.2","MYOM1",2.21591228659486e-121,4.07306837399002e-117,-5.40982611303186,"15"
"KALRN.5","KALRN",6.07307291769233e-121,1.11629153300103e-116,-50.9761845578544,"15"
"PRKAA2.1","PRKAA2",9.7598119872424e-121,1.79395104137502e-116,7.2006819984513,"15"
"ADCY5.3","ADCY5",9.10227478206438e-120,1.67308912769125e-115,-4.77770465188615,"15"
"FARP1.5","FARP1",2.9991848533653e-119,5.51280167897077e-115,-14.0390662266051,"15"
"EPHA3.1","EPHA3",1.62638766643193e-118,2.98946316966854e-114,-49.9602456394482,"15"
"FERMT2.6","FERMT2",3.33082114445204e-118,6.1223823456173e-114,-22.1265532897809,"15"
"PDZRN3.4","PDZRN3",1.06985836952268e-117,1.96650666901963e-113,-48.5248519764532,"15"
"ROR1.2","ROR1",1.7173163268632e-115,3.15659914040724e-111,-59.8443041020935,"15"
"COL18A1.1","COL18A1",1.39667866938054e-114,2.56723506218836e-110,10.9014596477182,"15"
"KANK2.2","KANK2",1.5995296852644e-114,2.9400955144845e-110,-3.53132842020044,"15"
"NFIB.6","NFIB",1.68172513256656e-114,3.0911789661706e-110,-80.8941950144158,"15"
"MAGI1.6","MAGI1",4.33966407515543e-114,7.9767365365432e-110,-96.1336161481376,"15"
"IQCJ-SCHIP1.2","IQCJ-SCHIP1",1.00862997432126e-113,1.8539627557999e-109,-55.7286445710149,"15"
"TMOD1.1","TMOD1",3.74671334204737e-113,6.88683379401727e-109,-10.475985236145,"15"
"CPE.3","CPE",3.42384509666778e-112,6.29336967218505e-108,-26.8747146647448,"15"
"TAGLN","TAGLN",1.64576855666706e-111,3.02508718400973e-107,43.1356324056988,"15"
"FHL1.4","FHL1",2.52634128585455e-111,4.64366791752926e-107,-2.36230431658445,"15"
"MPPED2.1","MPPED2",4.02834552430141e-111,7.40450190821843e-107,18.6869824313637,"15"
"FRAS1","FRAS1",7.23665153496548e-111,1.33016891864201e-106,10.6993421074112,"15"
"KIF13A.7","KIF13A",8.22677162704755e-110,1.51216289276761e-105,-39.746896496268,"15"
"PGM5.4","PGM5",1.01565995199941e-109,1.86688455777012e-105,-38.6509752389515,"15"
"SOX6.2","SOX6",1.42986137203366e-109,2.62822818793507e-105,-18.3084686595489,"15"
"LARGE1.8","LARGE1",2.96073539405435e-109,5.44212772781129e-105,-59.4639943020425,"15"
"CLMN.1","CLMN",1.14041365669785e-108,2.09619434237632e-104,-0.978815025437853,"15"
"COL4A1.5","COL4A1",4.53711422735011e-108,8.33966966129224e-104,-49.6191055691039,"15"
"NTN1.1","NTN1",4.68713821222555e-108,8.61542874789179e-104,-33.9996481306389,"15"
"ITGA3","ITGA3",6.77883277803469e-108,1.24601725293056e-103,2.11926410344869,"15"
"TBX18.3","TBX18",8.6243579717866e-108,1.5852432387941e-103,3.9346500983693,"15"
"VCL.7","VCL",1.08703955309987e-107,1.99808740255288e-103,-110.560743397402,"15"
"PRRX1.2","PRRX1",4.31003221698929e-107,7.92227021804801e-103,-60.5073071643784,"15"
"PARD3.6","PARD3",6.34500220857501e-107,1.16627485595817e-102,-21.1138314591968,"15"
"SOX5.4","SOX5",2.66366734221706e-106,4.89608694172918e-102,-120.645642134044,"15"
"ENAH.4","ENAH",3.98609747017942e-106,7.32684575993679e-102,-2.35861646146768,"15"
"PCDH7.1","PCDH7",6.0775479883009e-106,1.11711409572959e-101,-12.4310961517669,"15"
"FBXL7.5","FBXL7",6.67269077959923e-106,1.22650729219813e-101,-285.112480662425,"15"
"SORT1.2","SORT1",5.68526456490605e-104,1.04500847967538e-99,-10.5137982552466,"15"
"TCF7L1.6","TCF7L1",4.63519869656002e-103,8.51995872414698e-99,-10.8833058364198,"15"
"DSTN.5","DSTN",1.05932556804739e-102,1.94714632662791e-98,11.8659501484047,"15"
"WTIP","WTIP",1.14086804436676e-102,2.09702955235054e-98,7.49851978560008,"15"
"DYNC1I1.1","DYNC1I1",1.79480257721114e-102,3.29902661717179e-98,-6.69485722571202,"15"
"NTRK2.3","NTRK2",8.04600304393535e-102,1.47893581950576e-97,17.8348977586991,"15"
"COBLL1.6","COBLL1",1.61898624397939e-101,2.97585861505852e-97,-54.2925806243527,"15"
"ANGPTL1.1","ANGPTL1",3.26155615017919e-101,5.99506635964437e-97,8.25534605598281,"15"
"NID2","NID2",1.41688655875246e-100,2.60437918364289e-96,-1.67629911366644,"15"
"APBB2.6","APBB2",2.99771071767869e-100,5.51009207016519e-96,-49.9837933381527,"15"
"ITIH5.4","ITIH5",3.37505654733254e-99,6.20369143965194e-95,-53.632695553612,"15"
"GALNT18.2","GALNT18",5.97394124684392e-99,1.09807014058238e-94,-3.80147985178226,"15"
"COL8A1.1","COL8A1",1.57524031191194e-98,2.89544921732533e-94,-81.6804841104978,"15"
"MAPK10.4","MAPK10",3.16574926279963e-98,5.81896371995199e-94,-68.6511770763525,"15"
"MAP3K20.6","MAP3K20",2.73322120855241e-97,5.02393390344019e-93,-23.9556127637216,"15"
"NR2F2.2","NR2F2",1.44230989995149e-96,2.65110982710083e-92,-6.22747727466952,"15"
"PARD3B.15","PARD3B",7.52841288362596e-95,1.38379757213929e-90,-143.742242732435,"15"
"ZFHX3.6","ZFHX3",8.84966456161069e-94,1.62665684306966e-89,71.205007935717,"15"
"DDAH1.1","DDAH1",1.1540932656973e-93,2.12133883167821e-89,10.1142842272097,"15"
"ANK2.4","ANK2",1.24421006279999e-93,2.28698251643267e-89,-68.7211364218903,"15"
"TANC1.4","TANC1",1.97069527887835e-93,3.6223349921063e-89,-30.2769757942755,"15"
"NHS.4","NHS",4.33164923671631e-93,7.96200446200825e-89,-21.1136794560823,"15"
"PHLDB2.5","PHLDB2",6.26842722241207e-93,1.15219960775156e-88,-19.2289608694536,"15"
"DLC1.6","DLC1",8.38566993502924e-93,1.54136999075772e-88,-49.5248578408526,"15"
"SPECC1.4","SPECC1",1.20216662594903e-91,2.20970247515691e-87,-61.6862572926214,"15"
"NXN.3","NXN",3.45812852218221e-90,6.35638603662313e-86,21.7090126131455,"15"
"MEOX2.2","MEOX2",2.59444262743434e-89,4.76884499348705e-85,-76.0350301425063,"15"
"RGL3","RGL3",1.64623988817723e-87,3.02595353845857e-83,9.51742652521542,"15"
"RUSC2.3","RUSC2",2.80386836582218e-87,5.15379044321775e-83,5.24524191318867,"15"
"LHFPL6.7","LHFPL6",2.84947362218807e-87,5.2376174649439e-83,-238.959222667629,"15"
"APBB1IP.14","APBB1IP",4.56025542483885e-87,8.38220549639628e-83,-114.498086936742,"15"
"MAGI2.6","MAGI2",4.70361800064335e-86,8.64572024698255e-82,-68.7225695078009,"15"
"AEBP1.1","AEBP1",1.15643963108592e-85,2.12565168589903e-81,7.28862183207773,"15"
"GNG12.4","GNG12",2.49002106008084e-85,4.57690771053458e-81,-21.0786076695385,"15"
"CLIC4.5","CLIC4",6.11218609756517e-85,1.12348092659345e-80,-53.840408393254,"15"
"RNF150.4","RNF150",7.24949654949407e-85,1.3325299607625e-80,-74.3071027865853,"15"
"ZFPM2.7","ZFPM2",2.0227289779863e-84,3.71797813443661e-80,-80.2641568050403,"15"
"PDLIM5.15","PDLIM5",5.45549269315225e-84,1.00277411192831e-79,-44.1969507479014,"15"
"MIPOL1.5","MIPOL1",1.22437042865709e-83,2.2505152849146e-79,-4.42589236355444,"15"
"STK33","STK33",1.73155385072128e-83,3.18276913301079e-79,-8.08004316588549,"15"
"PTPRC.13","PTPRC",2.24913256910175e-83,4.13413057526594e-79,-81.7105930218645,"15"
"C9orf3.13","C9orf3",5.50577926115242e-83,1.01201728599243e-78,-49.9557252583438,"15"
"CPED1.4","CPED1",6.74133239690353e-83,1.23912430787484e-78,-2.3586179277997,"15"
"CRIM1.6","CRIM1",1.39169139763253e-82,2.55806795798836e-78,-339.947939920238,"15"
"BOC.1","BOC",1.61764556122464e-82,2.973394306087e-78,-11.228977717662,"15"
"PTPRK.7","PTPRK",2.43924020873678e-82,4.48356742767908e-78,-70.0535918378119,"15"
"SETBP1.8","SETBP1",4.23791868073519e-82,7.78971832705935e-78,-36.6665578133337,"15"
"WDFY3.7","WDFY3",5.02557647818749e-82,9.23751212455642e-78,-117.69827678486,"15"
"MEF2C.5","MEF2C",9.45936390897936e-82,1.7387256801095e-77,-81.0461014471755,"15"
"MT-CYB.14","MT-CYB",1.03927278834462e-81,1.91028731225624e-77,-289.209893657167,"15"
"MT-CO2.14","MT-CO2",4.52601662857202e-81,8.31927116497823e-77,-614.061313867292,"15"
"MT-ATP6.14","MT-ATP6",8.73648457021236e-81,1.60585322885073e-76,-425.068263510838,"15"
"MT-RNR2.14","MT-RNR2",1.00526428372136e-80,1.84777627990824e-76,-Inf,"15"
"MT-RNR1.15","MT-RNR1",1.53600424401872e-80,2.8233294009308e-76,-398.097965619268,"15"
"MT-ND2.13","MT-ND2",3.042529474025e-80,5.59247342620536e-76,-148.069426213617,"15"
"MT-ND4.15","MT-ND4",4.20776997129838e-80,7.73430198424356e-76,-254.830248466452,"15"
"MITF.6","MITF",4.7370581801939e-80,8.7071866410144e-76,-276.932891493779,"15"
"MT-ND3.14","MT-ND3",5.96082466230304e-80,1.09565918117792e-75,-394.954786064274,"15"
"BMPR1A.14","BMPR1A",3.30910363173644e-79,6.08246338549476e-75,23.08458432315,"15"
"MT-CO3.15","MT-CO3",3.56636492060995e-79,6.55533536057314e-75,-596.748973376605,"15"
"CDC42SE2.14","CDC42SE2",5.19497543731766e-79,9.54888435133359e-75,-75.9360338141355,"15"
"EPAS1.4","EPAS1",1.42177200431824e-78,2.61335912113736e-74,-75.1394401307766,"15"
"MT-CO1.14","MT-CO1",2.00311059228516e-78,3.68191757967936e-74,-706.393772388524,"15"
"MT-ND1.14","MT-ND1",8.6664187858109e-78,1.5929744370199e-73,-165.383818073942,"15"
"ZBTB16.5","ZBTB16",9.50938240664834e-78,1.74791958016603e-73,-29.7649504818156,"15"
"IFT81","IFT81",1.73365150835623e-77,3.18662483750958e-73,2.10043240310782,"15"
"CDC42BPA.6","CDC42BPA",5.12406656865369e-77,9.41854675984234e-73,-41.3078067703996,"15"
"STK17B.15","STK17B",5.48996204301079e-77,1.00910992312581e-72,-41.0003405433489,"15"
"IKZF1.13","IKZF1",7.27438344206994e-77,1.33710442048688e-72,-62.970501312888,"15"
"DST.14","DST",1.25013535834914e-76,2.29787380218156e-72,-62.9553765886462,"15"
"CLTCL1","CLTCL1",3.87162065018741e-76,7.11642591710948e-72,2.15838799578452,"15"
"FYB1.13","FYB1",4.40519452527558e-76,8.09718805690905e-72,-192.322976499915,"15"
"ARHGAP15.14","ARHGAP15",4.79107761763483e-76,8.80647976897459e-72,-150.973991989981,"15"
"MYO1D.3","MYO1D",2.03383307617367e-75,3.73838857731482e-71,-28.2242099197028,"15"
"LAMC1.6","LAMC1",1.19278230021078e-74,2.19245314601744e-70,-91.7755417037464,"15"
"RUNX1T1.6","RUNX1T1",1.81766108846997e-74,3.34104284671666e-70,-145.811590023042,"15"
"CFAP69.1","CFAP69",1.87527547416743e-74,3.44694384906716e-70,-11.5509222929588,"15"
"ARHGAP44.1","ARHGAP44",5.12276434815325e-74,9.41615314834049e-70,-2.83827850557686,"15"
"MACROD2.4","MACROD2",5.18788180664801e-74,9.53584554879971e-70,-14.917147948307,"15"
"DOCK1.7","DOCK1",5.34298432919934e-74,9.8209394955013e-70,-13.4006418435689,"15"
"NCALD.3","NCALD",8.79813988452259e-74,1.6171860921741e-69,-59.8734704077736,"15"
"MT-ND5.13","MT-ND5",1.13916507688405e-73,2.09389932782057e-69,-47.5415646420193,"15"
"PRKCH.14","PRKCH",3.82935571783128e-73,7.03873874494567e-69,-231.289969236936,"15"
"DOCK2.14","DOCK2",1.50794091303367e-72,2.77174619224718e-68,-67.6131017074515,"15"
"HSPG2.6","HSPG2",6.36509658816741e-72,1.16996840387105e-67,-45.1687072470817,"15"
"B2M.15","B2M",1.17728975936042e-71,2.16397630668039e-67,-456.990672822475,"15"
"SKAP1.15","SKAP1",1.1945204306823e-70,2.19564800363714e-66,-103.448116131156,"15"
"UGGT2.7","UGGT2",1.70952150887632e-70,3.14227148546557e-66,-3.86378625668544,"15"
"TJP1.5","TJP1",2.15384601734013e-70,3.9589843644729e-66,-18.2020727883215,"15"
"PPP1R12B.14","PPP1R12B",4.18816087333816e-70,7.69825850128287e-66,-5.24402474834651,"15"
"DLG2.15","DLG2",5.27837161682684e-70,9.70217486888942e-66,-130.762046665786,"15"
"HLA-B.14","HLA-B",7.04351554860666e-70,1.29466859298939e-65,-136.142461867666,"15"
"BCL11B.14","BCL11B",1.27191057760972e-69,2.33789883270443e-65,-31.2222136476997,"15"
"NCKAP1.6","NCKAP1",3.13780944595991e-69,5.76760754261891e-65,-4.85678670801844,"15"
"ARHGAP10.14","ARHGAP10",3.39340773811061e-69,6.23742276342112e-65,-142.116752653701,"15"
"MAML3.14","MAML3",3.49251206254826e-69,6.41958642216996e-65,-32.0523489823552,"15"
"RIPOR2.14","RIPOR2",1.77487505931328e-68,3.26239784652375e-64,-94.363258932068,"15"
"PDE1A.3","PDE1A",3.37708301949182e-68,6.20741629812791e-64,-93.2725698143018,"15"
"CLEC2D.15","CLEC2D",3.94011756339369e-68,7.24233009327394e-64,-58.3733842898363,"15"
"MPDZ.5","MPDZ",5.94844243715601e-68,1.09338320437365e-63,-6.22690916925373,"15"
"SH3RF1.5","SH3RF1",7.19622316237406e-68,1.32273777947598e-63,29.1926128191393,"15"
"HYDIN","HYDIN",7.85606902373178e-68,1.44402404725214e-63,-6.29998124017062,"15"
"UACA.7","UACA",1.67409952939715e-67,3.0771623449849e-63,-39.7984211299466,"15"
"PARVA.6","PARVA",2.58556044915301e-67,4.75251866158815e-63,-9.81395024701776,"15"
"SOBP.3","SOBP",2.67698846055987e-67,4.9205724893551e-63,-28.2903697323909,"15"
"IL1RAPL1","IL1RAPL1",2.85556169179233e-67,5.24880794568348e-63,-7.94302089515828,"15"
"STK4.15","STK4",2.98752084201524e-67,5.49136205970821e-63,-88.2724347514017,"15"
"RUNX1.14","RUNX1",6.22404661154159e-67,1.14404200766746e-62,-38.4259926126711,"15"
"PRICKLE2.5","PRICKLE2",1.05963658568027e-66,1.9477180081389e-62,-26.7835565142553,"15"
"ANKRD44.14","ANKRD44",1.23443855670234e-66,2.26902151107457e-62,-56.8328742854252,"15"
"PKNOX2.2","PKNOX2",1.6136940584788e-65,2.96613104888989e-61,-6.02691959696844,"15"
"EGFR.4","EGFR",1.71531186490715e-65,3.15291473888583e-61,-53.7682562748457,"15"
"MYO1E.6","MYO1E",5.77361854925543e-65,1.06124882553864e-60,14.9537239602961,"15"
"DOCK8.14","DOCK8",1.45333832052129e-64,2.67138116695018e-60,-39.623670650297,"15"
"NFIA.15","NFIA",2.50762414601982e-64,4.60926394279904e-60,-32.6840559638069,"15"
"FLI1.13","FLI1",2.92296590350087e-64,5.37270362722495e-60,-41.780756739739,"15"
"ENOX1.3","ENOX1",4.32421291001041e-64,7.94833574989013e-60,-113.442563019749,"15"
"EBF1.15","EBF1",5.05223846576865e-64,9.28651952392935e-60,-481.269399995734,"15"
"RHOH.14","RHOH",5.60527599592446e-64,1.03030578081087e-59,-91.2124984779137,"15"
"SLC22A3.3","SLC22A3",6.22224356946947e-64,1.14371059050418e-59,-93.245407949513,"15"
"CD247.15","CD247",6.42712203907387e-64,1.18136930200217e-59,-49.897603994389,"15"
"PPM1L.3","PPM1L",6.89731034270084e-64,1.26779461409184e-59,-8.31773207032935,"15"
"CD96.14","CD96",1.15283250818059e-63,2.11902143328673e-59,-73.022000507995,"15"
"SOGA1.4","SOGA1",1.15721975660632e-63,2.12708563461807e-59,0.411451937963217,"15"
"MICAL3.7","MICAL3",1.68759502486315e-63,3.10196841520095e-59,4.02847119959353,"15"
"EPS8.6","EPS8",4.16320539408187e-63,7.65238783486188e-59,-57.1519255782131,"15"
"ATM.14","ATM",6.05764133850901e-63,1.11345505443134e-58,-35.6383114358178,"15"
"LPP.15","LPP",6.53073095150039e-63,1.20041365619529e-58,-277.912876589828,"15"
"ERBB4","ERBB4",7.30635574510878e-63,1.34298124950844e-58,-97.0729572965021,"15"
"TTC39C.14","TTC39C",9.29647388914811e-63,1.70878486556431e-58,-25.458621952687,"15"
"ITK.14","ITK",5.60730098210533e-62,1.03067799352078e-57,-41.2070718052509,"15"
"KIRREL1.4","KIRREL1",5.6755992126802e-62,1.04323189128275e-57,-3.89900783787768,"15"
