"","gene","p_val","p_val_adj","avg_log2FC","cluster"
"COBLL1.1","COBLL1",9.68510809650119e-279,1.78021971921788e-274,-69.7669707126405,"8"
"CABLES1","CABLES1",1.15797517857681e-278,2.12847417574203e-274,-40.1296121151062,"8"
"MAGI1.1","MAGI1",1.57027424095472e-278,2.88632108229887e-274,-131.055652944851,"8"
"ATM.8","ATM",7.99876908118639e-278,1.47025374481287e-273,-32.6387003422971,"8"
"BCL6.1","BCL6",1.43263215810055e-276,2.63332116980462e-272,-27.8668289937404,"8"
"DOCK10.8","DOCK10",4.23783191780833e-275,7.7895588481235e-271,-203.188422173735,"8"
"TNRC6B.7","TNRC6B",4.7864684019758e-271,8.79800756967173e-267,-26.7547196742811,"8"
"FOXP1.7","FOXP1",2.80344118054511e-269,5.15300523395997e-265,-67.6485535282039,"8"
"STK4.8","STK4",1.10008230418497e-267,2.0220612833224e-263,-85.8974805197281,"8"
"MT-ND3.7","MT-ND3",1.77932560401067e-267,3.27057839273202e-263,-439.945842524165,"8"
"CECR2","CECR2",2.94203749554816e-267,5.40775912056707e-263,-13.7026976976959,"8"
"FYN.8","FYN",1.02468464620254e-264,1.88347284818488e-260,-153.255571400152,"8"
"ASPH.8","ASPH",3.53257740030959e-264,6.49323051950905e-260,-47.4771009366898,"8"
"PNPLA2","PNPLA2",3.71166791230084e-264,6.82241678960017e-260,-12.4137600101382,"8"
"KLF12.8","KLF12",1.23198552626556e-263,2.26451259582872e-259,-69.9898469003563,"8"
"MT-RNR2.7","MT-RNR2",1.23952023043702e-263,2.27836213556629e-259,-Inf,"8"
"FERMT2.1","FERMT2",9.33258493510992e-263,1.71542243692255e-258,-40.9154045055548,"8"
"STARD13.2","STARD13",1.53438513921255e-262,2.82035332438659e-258,-63.6770078272912,"8"
"FGF13.1","FGF13",3.47791338803005e-262,6.39275259853803e-258,-68.8305585818809,"8"
"PDE7A.8","PDE7A",7.09500156701321e-262,1.3041322380327e-257,-76.0232362636879,"8"
"PC","PC",1.31278226276381e-260,2.41302507718616e-256,-7.17813723099093,"8"
"HLA-B.8","HLA-B",1.99295072585798e-260,3.66324272919956e-256,-131.041280082488,"8"
"B2M.8","B2M",3.63759049763193e-260,6.68625509369724e-256,-494.795558757896,"8"
"WIPF1.7","WIPF1",7.07120072065724e-259,1.29975740446401e-254,-43.0443355147781,"8"
"AKAP13.6","AKAP13",1.57807491737479e-258,2.9006595056266e-254,-114.723131632914,"8"
"AAK1.8","AAK1",6.99075032610832e-257,1.28496981744197e-252,-88.2445848595919,"8"
"IKZF1.8","IKZF1",9.32722111113118e-257,1.71443651243702e-252,-58.9444158518954,"8"
"CLEC2D.8","CLEC2D",8.07708288696598e-256,1.48464860545322e-251,-59.6456941041597,"8"
"FYB1.7","FYB1",3.7544991022686e-255,6.9011447998799e-251,-194.43713761408,"8"
"MT-CO1.7","MT-CO1",2.65712569470084e-254,4.88406273942962e-250,-738.43029831764,"8"
"RORB","RORB",6.66959387903557e-254,1.22593805090553e-249,-29.7959152565096,"8"
"MT-ND4.8","MT-ND4",1.19848245285269e-252,2.20293059658853e-248,-285.865389478082,"8"
"RABGAP1L.8","RABGAP1L",4.37104845877381e-252,8.03442417207214e-248,-229.005820678014,"8"
"MT-ATP6.8","MT-ATP6",7.6777180332389e-252,1.41124135168964e-247,-489.783226494534,"8"
"ETS1.8","ETS1",1.15013194103207e-251,2.11405752081104e-247,-37.2378810264098,"8"
"CD44.8","CD44",3.43649740626732e-251,6.31662588245996e-247,-164.2372986952,"8"
"MT-CO2.7","MT-CO2",3.84798071759243e-251,7.07297335700665e-247,-724.003160821562,"8"
"RIPOR2.8","RIPOR2",6.11506653188987e-251,1.12401037922668e-246,-64.6950416156264,"8"
"MT-CO3.8","MT-CO3",2.1807369430516e-250,4.00841257502314e-246,-643.212248006425,"8"
"MT-ND2.7","MT-ND2",2.60256210163283e-250,4.7837693990113e-246,-163.755555872366,"8"
"MT-CYB.8","MT-CYB",2.88704406498921e-250,5.30667569585667e-246,-317.804505887724,"8"
"MT-RNR1.8","MT-RNR1",8.39537045045728e-250,1.54315304249855e-245,-243.585899712077,"8"
"MT-ND1.8","MT-ND1",1.99749288463015e-248,3.67159167123869e-244,-195.973847105414,"8"
"MBNL1.8","MBNL1",5.09774443396593e-247,9.37016404407278e-243,-320.048733618409,"8"
"CACNA2D1.1","CACNA2D1",3.61278465119979e-246,6.64065946737033e-242,-86.7710481694668,"8"
"STK17B.8","STK17B",1.89436816522686e-244,3.48203812450349e-240,-33.8544347380612,"8"
"CACHD1.1","CACHD1",1.01779535599919e-243,1.87080964386212e-239,-86.0301914672608,"8"
"ME1.1","ME1",2.25089486184292e-243,4.13736984555347e-239,-72.3615957478564,"8"
"SKAP1.8","SKAP1",8.52305230259696e-243,1.56662224374035e-238,-80.3155475553656,"8"
"CYTH1.7","CYTH1",9.96512710023313e-243,1.83169001229385e-238,-93.8004634924046,"8"
"CCND3.8","CCND3",1.725489322366e-242,3.17162192344094e-238,-61.5266090221782,"8"
"ABCA1.8","ABCA1",4.63550159634078e-242,8.52051548423399e-238,-153.974143755863,"8"
"NTRK2.1","NTRK2",6.88464666059556e-242,1.26546690268407e-237,-42.0776403040465,"8"
"ENOX1","ENOX1",1.72182545421374e-241,3.16488736739027e-237,-159.884524339563,"8"
"SMCHD1.8","SMCHD1",5.85300371410077e-241,1.07584061268886e-236,-103.640724018035,"8"
"FMO2.1","FMO2",3.34159850235781e-240,6.14219220718389e-236,-45.8152712464832,"8"
"C10orf10","C10orf10",5.45027903276519e-240,1.00181578901257e-235,-12.5608487210836,"8"
"RUNX1.8","RUNX1",7.00770478074401e-240,1.28808621574856e-235,-83.5384269512231,"8"
"GBE1.8","GBE1",8.34721864068125e-240,1.53430225834362e-235,-101.742944253107,"8"
"PLSCR4.1","PLSCR4",4.15734451627872e-238,7.64161495537192e-234,-138.035514011013,"8"
"DOCK2.8","DOCK2",5.12820349845087e-238,9.42615085050254e-234,-66.5565137791904,"8"
"EMP1.1","EMP1",8.6519419252578e-238,1.59031344528164e-233,-124.83999206319,"8"
"ACO1.1","ACO1",1.30873431600267e-237,2.40558454624452e-233,-52.1881852220726,"8"
"EVL.8","EVL",4.67027620233705e-237,8.58443468751572e-233,-23.9736219616385,"8"
"NRP1.2","NRP1",1.13809851113249e-236,2.09193887331263e-232,-297.893414390607,"8"
"INPP4B.8","INPP4B",3.60796224248705e-236,6.63179539791544e-232,-108.415299940176,"8"
"SEPT6.8","SEPT6",8.20331899657872e-236,1.50785206476113e-231,-21.4506379349402,"8"
"IRS2","IRS2",4.9303779695468e-234,9.06252774582396e-230,-23.0702512463006,"8"
"PIP4K2A.7","PIP4K2A",7.78453199968645e-233,1.43087482686237e-228,-60.3669632873952,"8"
"HLA-A.8","HLA-A",3.68481541582101e-232,6.7730592158206e-228,-114.241988791676,"8"
"RASA2.8","RASA2",1.08937752050951e-230,2.00238482044853e-226,-21.5103149564774,"8"
"SLC38A1.8","SLC38A1",2.82531591367633e-230,5.19321318092846e-226,-17.9872030884962,"8"
"AKT3.6","AKT3",3.89088955889538e-230,7.1518440982056e-226,-47.3847772770765,"8"
"BCL11B.8","BCL11B",6.35594985448593e-230,1.16828714275306e-225,-18.5436779946243,"8"
"MT-ND5.7","MT-ND5",4.00727699976734e-228,7.36577585327234e-224,-65.7282958129451,"8"
"ARHGEF26","ARHGEF26",1.62688496271866e-227,2.99037724997317e-223,-19.4954817626068,"8"
"PRKCB.7","PRKCB",1.72487295325859e-227,3.17048897538462e-223,-124.935502952744,"8"
"SDC2.1","SDC2",5.48072298675632e-226,1.00741169219568e-221,-83.2446078970598,"8"
"PACS1.8","PACS1",1.02255148174314e-225,1.87955187859207e-221,-63.2490191641545,"8"
"ECHDC3","ECHDC3",2.87499586652078e-225,5.28452990225185e-221,-4.43062117742305,"8"
"CPED1.2","CPED1",6.733811997249e-225,1.23774198321434e-220,-47.6141505052101,"8"
"ZC3HAV1.8","ZC3HAV1",4.31080297328139e-224,7.92368694518852e-220,-59.0323582535103,"8"
"LRBA.8","LRBA",4.31881853706684e-224,7.93842035298255e-220,-51.7079429955562,"8"
"CEP85L.8","CEP85L",7.04571539287444e-224,1.29507294636425e-219,-37.234761148532,"8"
"BNC2.1","BNC2",1.44118407190708e-223,2.6490404425724e-219,-65.8285292538405,"8"
"PDE8B","PDE8B",1.64834197935349e-222,3.02981739224965e-218,-57.3928993842408,"8"
"LIMA1.8","LIMA1",1.6822597366654e-222,3.09216162196467e-218,-78.9154798276134,"8"
"ST6GAL1.8","ST6GAL1",3.69158851220079e-222,6.78550884427628e-218,-66.142747460491,"8"
"KIF13A.2","KIF13A",1.66315163902349e-221,3.05703902768908e-217,-49.6990912445224,"8"
"SIK3.8","SIK3",1.52055854242449e-219,2.79493865683045e-215,-87.8339924559011,"8"
"ARHGAP24.2","ARHGAP24",1.66268842314533e-219,3.05618759058343e-215,-120.953030517045,"8"
"EGFR.1","EGFR",5.75103005743464e-218,1.05709683485706e-213,-63.3593532509744,"8"
"HLA-E.8","HLA-E",7.22166800689187e-218,1.32741479634679e-213,-43.6201627748063,"8"
"KIAA1551.8","KIAA1551",1.15469469868958e-217,2.12244432566132e-213,-24.421967761782,"8"
"DAPK2","DAPK2",1.8817870596762e-217,3.45891279439082e-213,-40.0722013730869,"8"
"ITGA7","ITGA7",4.74485491981905e-217,8.72151782811939e-213,-9.03073791145099,"8"
"MREG","MREG",5.21867878489601e-217,9.59245347451735e-213,-99.6220710861282,"8"
"CADM2","CADM2",4.56579357247202e-216,8.39238516556081e-212,-190.198755486447,"8"
"HLA-C.8","HLA-C",1.5177529677681e-214,2.78978173005455e-210,-78.9135498333501,"8"
"ACTB.8","ACTB",3.46410995559139e-214,6.36738050937254e-210,-642.979297910636,"8"
"CNOT6L.8","CNOT6L",8.87538801976273e-214,1.63138507191259e-209,-89.1499803008976,"8"
"NIPSNAP3B","NIPSNAP3B",1.22214704629896e-212,2.24642848580212e-208,-20.5605585076612,"8"
"LDLRAD4.7","LDLRAD4",5.40394806124988e-212,9.9329969313834e-208,-161.776053124669,"8"
"TNIK.7","TNIK",5.9382503517553e-212,1.09150979715614e-207,-61.5397115737492,"8"
"CAMK4.8","CAMK4",7.13029763493225e-212,1.3106200082769e-207,-61.7952116050905,"8"
"SMOC1","SMOC1",1.11271989721024e-211,2.04529044306215e-207,-19.5137377496304,"8"
"STK10.8","STK10",2.38917844255389e-211,4.3915488952583e-207,-49.1294391639891,"8"
"PITPNC1.8","PITPNC1",2.92712153712283e-211,5.38034209738548e-207,-108.424504652475,"8"
"ITK.8","ITK",7.84943484747024e-211,1.4428046193135e-206,-35.7880296658816,"8"
"RHOH.8","RHOH",5.21071823148379e-210,9.57782118129036e-206,-93.0275158298619,"8"
"GPAT3","GPAT3",1.03706324729372e-209,1.90622595485059e-205,-240.690023023177,"8"
"RNF213.7","RNF213",1.10674185167708e-208,2.03430219756764e-204,-41.5051659104629,"8"
"IQGAP2.8","IQGAP2",1.12763652340874e-208,2.0727086936776e-204,-164.131629582706,"8"
"MYH9.8","MYH9",5.59721832139476e-208,1.02882469965557e-203,-66.2804362473946,"8"
"TMSB4X.8","TMSB4X",9.64667950706991e-207,1.77315616019452e-202,-510.480322361664,"8"
"MOCS1","MOCS1",7.62463806540472e-206,1.40148472280204e-201,-6.15293904768236,"8"
"CD247.8","CD247",3.37558489012144e-205,6.20466258653223e-201,-47.2053159945252,"8"
"CAT.2","CAT",4.37047981872917e-205,8.03337895480608e-201,-32.0334068044787,"8"
"SP100.8","SP100",4.47034565292622e-205,8.21694234464368e-201,-40.5628916327052,"8"
"CRIM1.1","CRIM1",5.86912257213692e-205,1.07880341998449e-200,-397.946953799562,"8"
"NET1","NET1",4.51380925513283e-203,8.29683279185965e-199,-23.154546349966,"8"
"BACH2.8","BACH2",8.46916509244649e-203,1.55671723564259e-198,-406.540318021546,"8"
"ARID4B.7","ARID4B",1.06300853865011e-202,1.95391599489277e-198,-21.1250480419324,"8"
"USP15.7","USP15",7.89167031484013e-202,1.45056792057076e-197,-39.0669719427741,"8"
"PARP8.7","PARP8",8.75669319358881e-202,1.60956777591356e-197,-42.8662995464008,"8"
"ALDH2","ALDH2",2.19982180037943e-201,4.04349245127744e-197,-9.42889464059156,"8"
"COL5A2.1","COL5A2",2.24973176638446e-201,4.13523195979128e-197,-56.1199175652643,"8"
"SARAF.8","SARAF",2.49017869826649e-201,4.57719746528364e-197,-28.4740715431126,"8"
"TRIO.8","TRIO",5.2829799164769e-201,9.71064538447619e-197,-316.017088487419,"8"
"EEF1A1.8","EEF1A1",7.32782570785149e-200,1.34692764336018e-195,-290.147059289376,"8"
"GLS.5","GLS",1.20535468292841e-199,2.21556244269072e-195,-95.0840353805039,"8"
"CHST11.8","CHST11",1.60955097911374e-199,2.95851565470897e-195,-110.830446809199,"8"
"CTIF.1","CTIF",4.59458320377039e-199,8.44530338685035e-195,-11.4662663434583,"8"
"SH3D19.7","SH3D19",7.36892378656844e-199,1.35448188120915e-194,-73.3474515756572,"8"
"ARHGEF28","ARHGEF28",2.18518441967095e-198,4.01658748179717e-194,-31.3244957272659,"8"
"LIPE","LIPE",3.10150479909032e-198,5.70087597120793e-194,-17.1524835959943,"8"
"DOCK8.8","DOCK8",1.75393181012917e-197,3.22390206019842e-193,-46.3631189782369,"8"
"RPL13.8","RPL13",1.99560263459943e-197,3.66811720265721e-193,-185.82460999986,"8"
"ZBTB16.1","ZBTB16",7.54911436735408e-197,1.38760271186335e-192,-35.1882263567485,"8"
"PPP2R5C.7","PPP2R5C",1.52306999431483e-196,2.79955495655009e-192,-41.6839397037759,"8"
"CRLS1","CRLS1",4.19347102755653e-196,7.70801909575165e-192,-27.2652816759004,"8"
"FLI1.7","FLI1",1.99770835732774e-195,3.67198773160411e-191,-41.4297245894821,"8"
"GAB1.2","GAB1",1.12023875949931e-194,2.05911086383568e-190,-91.6307152372845,"8"
"PAG1.8","PAG1",1.5031018882356e-194,2.76285158076586e-190,-76.6426993976985,"8"
"MCUB.8","MCUB",1.51623716483862e-194,2.78699553268986e-190,-33.9905999143271,"8"
"ANO6.8","ANO6",6.91466330478917e-194,1.2709842620533e-189,-64.732586495338,"8"
"TENM4","TENM4",9.08233445868587e-194,1.66942389685105e-189,-49.2005139869084,"8"
"TPRG1.1","TPRG1",1.34227186059755e-192,2.46722990696436e-188,-142.045304942549,"8"
"AKAP12.1","AKAP12",1.7419407529006e-192,3.2018612979066e-188,-37.6470656061969,"8"
"MT-ND4L.7","MT-ND4L",1.8644435779193e-192,3.42703374057346e-188,-17.2395816000021,"8"
"TMC8.8","TMC8",9.86982484880563e-192,1.81417250545896e-187,-12.8542378992962,"8"
"OXNAD1.8","OXNAD1",3.39183210181484e-191,6.23452658634586e-187,-21.1308585419156,"8"
"ACADL","ACADL",3.42638893953445e-191,6.29804550975827e-187,-10.4050603961173,"8"
"EML4.8","EML4",3.86251989344164e-191,7.09969781613508e-187,-155.581476083675,"8"
"SEMA3C.1","SEMA3C",1.06638576682453e-189,1.96012367800018e-185,-242.142846872287,"8"
"LCP1.6","LCP1",1.72472457432658e-189,3.17021624006968e-185,-63.1895717633398,"8"
"ZFP36L2.7","ZFP36L2",3.45487536057222e-189,6.3504064002678e-185,-62.7039405773357,"8"
"PABPC1.8","PABPC1",1.08239679860294e-188,1.98955355551207e-184,-49.6858720876558,"8"
"RPL10.8","RPL10",1.80934404446379e-188,3.3257552881289e-184,-311.228331698232,"8"
"LEF1.8","LEF1",2.927519074395e-188,5.38107281064545e-184,-78.8176170745411,"8"
"ERBIN.7","ERBIN",2.41847559391758e-187,4.44539998917991e-183,-43.3185781797203,"8"
"CD47.8","CD47",3.47165933342797e-187,6.38125702077396e-183,-8.45370874659809,"8"
"DDX5.6","DDX5",1.53082829800578e-186,2.81381549456442e-182,-27.4654304134236,"8"
"TRAF3IP3.8","TRAF3IP3",2.56774266397673e-186,4.71976779065563e-182,-16.2625517825632,"8"
"CCM2.8","CCM2",1.16738027825629e-185,2.14576168946288e-181,-27.9261073292252,"8"
"ITPKB.8","ITPKB",2.80378487913747e-185,5.15363698634258e-181,-26.1953580855328,"8"
"PRKCQ.8","PRKCQ",7.1909410964074e-185,1.32176688293064e-180,-28.008699484083,"8"
"SESTD1.3","SESTD1",1.33900411937313e-184,2.46122347181974e-180,-31.5048344008395,"8"
"TC2N.8","TC2N",1.65981069734757e-184,3.05089804279457e-180,-57.4410561937707,"8"
"SEMA4D.8","SEMA4D",1.76845718988115e-184,3.25060116072053e-180,-21.1341472212103,"8"
"SLC4A4.1","SLC4A4",3.46831769702996e-184,6.37511475891078e-180,-197.38943816312,"8"
"MBP.8","MBP",3.54236218103247e-184,6.51121592495579e-180,-23.9223150116611,"8"
"ARHGAP25.8","ARHGAP25",9.49004526142968e-184,1.74436521950339e-179,-91.574046330561,"8"
"PRKCA.8","PRKCA",1.32417576418784e-183,2.43396747215367e-179,-77.3780627922819,"8"
"CARD11.8","CARD11",1.63242647621804e-183,3.00056310593637e-179,-55.4953961325226,"8"
"THEMIS.7","THEMIS",1.7155517549121e-182,3.15335568070394e-178,-56.2100600588498,"8"
"PLOD2.1","PLOD2",2.49949817966463e-182,4.59432760404156e-178,-58.9168008489217,"8"
"NCK2.8","NCK2",4.20472550947065e-182,7.72870595895801e-178,-14.0701228333604,"8"
"IL7R.8","IL7R",6.40161762579729e-182,1.1766813357978e-177,-37.3218911568633,"8"
"CCDC88C.8","CCDC88C",9.9063728187659e-182,1.82089038781736e-177,-9.43082798724085,"8"
"LEPR.1","LEPR",6.12611766959026e-181,1.12604168884738e-176,-273.787434333196,"8"
"RPS29.8","RPS29",5.78344306816415e-180,1.06305467035925e-175,-159.962340335991,"8"
"TWIST2.1","TWIST2",1.05363362456765e-179,1.93668396531779e-175,-47.0359348995796,"8"
"KAT6A.8","KAT6A",2.5443758900954e-179,4.67681732358436e-175,-16.3894562678037,"8"
"NLRC5.7","NLRC5",2.60518093767315e-179,4.78858308153702e-175,-12.7861202752598,"8"
"STK17A.7","STK17A",2.6243819104145e-179,4.8238763895329e-175,-30.8586107834637,"8"
"ANK2.1","ANK2",2.96438484256944e-179,5.44883577912689e-175,-105.213115411701,"8"
"SEPT9.5","SEPT9",7.3248194604451e-179,1.34637506502441e-174,-16.5271042924476,"8"
"NCOA3.6","NCOA3",1.49419335776151e-178,2.74647681090142e-174,-54.4397617757118,"8"
"RPS2.8","RPS2",1.82619495777604e-178,3.35672895188815e-174,-139.356733376073,"8"
"TCF7.8","TCF7",4.09878489027108e-178,7.53397650680728e-174,-20.455244548493,"8"
"DIAPH1.8","DIAPH1",4.29351480002959e-178,7.89190955393439e-174,-65.9985987180128,"8"
"RPS19.8","RPS19",5.61909673752e-178,1.03284617132355e-173,-149.271179962938,"8"
"LCP2.7","LCP2",6.57275387601845e-178,1.20813788995095e-173,-32.1409875784486,"8"
"INPP5D.8","INPP5D",1.50776260123355e-177,2.77141843732739e-173,-35.2705591016544,"8"
"PRRC2C.7","PRRC2C",2.52084193198709e-177,4.63355955518547e-173,-64.1475632964721,"8"
"ANKRD12.7","ANKRD12",2.99629133508279e-177,5.50748310301567e-173,-27.6927147705329,"8"
"CD53.8","CD53",1.35333945993521e-176,2.48757326130692e-172,-15.9761414637865,"8"
