"","gene","p_val","p_val_adj","avg_log2FC","cluster"
"NR5A2","NR5A2",0,0,25.1920243832256,"10"
"HDGFL3","HDGFL3",0,0,24.036153554264,"10"
"AL365273.2","AL365273.2",0,0,22.9591409094781,"10"
"PREX2.2","PREX2",0,0,22.230707395321,"10"
"SELP","SELP",0,0,21.0153413753357,"10"
"SEMA3E","SEMA3E",0,0,20.4977138339932,"10"
"RIN2.3","RIN2",0,0,20.4360670066024,"10"
"GIPC2","GIPC2",0,0,19.9665152182668,"10"
"GNA14.1","GNA14",0,0,19.4627222288079,"10"
"CPXM2.1","CPXM2",0,0,18.9734962769891,"10"
"NUAK1.2","NUAK1",0,0,18.9688152973292,"10"
"DNM3","DNM3",0,0,17.993717055863,"10"
"CXorf36","CXorf36",0,0,17.9911273369914,"10"
"CNTNAP3","CNTNAP3",0,0,17.6177791702864,"10"
"FGD5.1","FGD5",0,0,17.3963135457857,"10"
"PLCB4","PLCB4",0,0,16.5526363525993,"10"
"FLT1","FLT1",0,0,15.5604646379504,"10"
"PALMD.2","PALMD",0,0,14.5135249929062,"10"
"FAM198B","FAM198B",0,0,13.062200458212,"10"
"LRRC1","LRRC1",0,0,13.0555963895202,"10"
"CDH5","CDH5",0,0,12.4897909369088,"10"
"CDH13","CDH13",0,0,12.2231149743829,"10"
"AFDN.3","AFDN",0,0,12.0747199489984,"10"
"ZNF423.2","ZNF423",0,0,11.0725503714283,"10"
"RASIP1","RASIP1",0,0,9.47645586803842,"10"
"ANXA3","ANXA3",0,0,9.24442843374085,"10"
"PODXL","PODXL",0,0,8.6479692187501,"10"
"CD93","CD93",0,0,8.47812928003807,"10"
"CLEC1A","CLEC1A",0,0,8.33868067253068,"10"
"NTN4.1","NTN4",0,0,7.96080976947433,"10"
"ADGRF5","ADGRF5",0,0,7.90495219210595,"10"
"SHANK3","SHANK3",0,0,7.74180916196929,"10"
"STARD9.2","STARD9",0,0,7.72785191323495,"10"
"MYO5C","MYO5C",0,0,7.63778765123422,"10"
"PLVAP","PLVAP",0,0,7.28287107716136,"10"
"MLPH","MLPH",0,0,7.17509267337728,"10"
"MYCT1","MYCT1",0,0,6.90919682543056,"10"
"ARAP3","ARAP3",0,0,6.90455746152787,"10"
"DOCK1.4","DOCK1",0,0,6.6455599023287,"10"
"LIFR.2","LIFR",0,0,6.48812167452191,"10"
"TINAGL1","TINAGL1",0,0,6.37835424950372,"10"
"TRABD2B","TRABD2B",0,0,6.06820381852199,"10"
"CFI","CFI",0,0,5.95818248022082,"10"
"MAP2","MAP2",0,0,5.83756304700223,"10"
"ADAM15","ADAM15",0,0,5.59407153425776,"10"
"SPNS2","SPNS2",0,0,5.3360233610623,"10"
"TMTC1.3","TMTC1",0,0,5.01321264721,"10"
"SHE","SHE",0,0,4.80986671562528,"10"
"CCDC68","CCDC68",0,0,4.71226806377615,"10"
"KITLG","KITLG",0,0,4.41358690778389,"10"
"HIF3A.1","HIF3A",0,0,4.41198149034119,"10"
"JCAD","JCAD",0,0,4.32153667976374,"10"
"LIMS2","LIMS2",0,0,4.31136191827423,"10"
"RAMP3","RAMP3",0,0,4.28079185905396,"10"
"DOC2B","DOC2B",0,0,4.2334745058731,"10"
"RAPGEF3","RAPGEF3",0,0,3.97689451608128,"10"
"ADCY4","ADCY4",0,0,3.94416191165228,"10"
"GRB10.2","GRB10",0,0,3.56876627064273,"10"
"ARHGEF28.2","ARHGEF28",0,0,3.5584790339904,"10"
"MEF2C.2","MEF2C",0,0,3.11446264419443,"10"
"DAB2IP","DAB2IP",0,0,2.75718098603259,"10"
"ARHGEF15","ARHGEF15",0,0,2.67563916976127,"10"
"NOVA2","NOVA2",0,0,2.48307921190122,"10"
"TSPAN9.1","TSPAN9",0,0,2.32505876762283,"10"
"ROBO4","ROBO4",0,0,2.27337141637784,"10"
"ITGB4","ITGB4",0,0,2.1678622463566,"10"
"ARHGAP29.3","ARHGAP29",0,0,2.11711741666645,"10"
"GFOD1.1","GFOD1",0,0,1.94035766088835,"10"
"PDE2A","PDE2A",0,0,1.69968025557115,"10"
"GNB4.1","GNB4",0,0,1.41662405500789,"10"
"TIE1","TIE1",0,0,1.0503109603985,"10"
"FAT4.1","FAT4",0,0,0.696375941955466,"10"
"ST8SIA6","ST8SIA6",0,0,0.566505393738943,"10"
"MPDZ.3","MPDZ",0,0,-0.3661717158617,"10"
"TPD52L1.1","TPD52L1",0,0,-0.738327336451604,"10"
"PLXNA2","PLXNA2",0,0,-1.62108484526302,"10"
"EPB41L4A.3","EPB41L4A",0,0,-2.71447923360482,"10"
"MYO1E.2","MYO1E",0,0,-3.64653047538829,"10"
"SEMA6A","SEMA6A",0,0,-3.64757771462723,"10"
"SMAD1","SMAD1",0,0,-4.66303609383209,"10"
"TEK","TEK",0,0,-4.71674178277754,"10"
"CCDC85A","CCDC85A",0,0,-5.08418854836524,"10"
"KALRN.2","KALRN",0,0,-5.29530742782293,"10"
"PTPRM.10","PTPRM",0,0,-7.97461559805521,"10"
"GALNT18","GALNT18",0,0,-7.97593049277924,"10"
"MYO10","MYO10",0,0,-9.40965484095509,"10"
"CD34.1","CD34",0,0,-9.54816104398633,"10"
"PGM5.1","PGM5",0,0,-9.64459859222756,"10"
"EGFL7","EGFL7",0,0,-10.3699499514855,"10"
"NXN","NXN",0,0,-10.8515714038623,"10"
"MET.1","MET",0,0,-12.2280249810861,"10"
"SMAD9","SMAD9",0,0,-14.6737535255423,"10"
"GULP1.3","GULP1",0,0,-15.1875793765324,"10"
"ID1","ID1",0,0,-19.4800005360575,"10"
"NFIB.3","NFIB",0,0,-19.7610875398373,"10"
"ICA1","ICA1",0,0,-20.1597678143927,"10"
"RASSF9","RASSF9",0,0,-20.5166469899191,"10"
"APBB2.3","APBB2",0,0,-20.5294270202978,"10"
"LAMA3","LAMA3",0,0,-20.9588297589224,"10"
"LDB2.1","LDB2",0,0,-22.4015660069047,"10"
"ZNF521.3","ZNF521",0,0,-23.3254242725171,"10"
"CHN1","CHN1",0,0,-23.4774188479552,"10"
"VWF","VWF",0,0,-23.8442577864663,"10"
"TANC1.1","TANC1",0,0,-23.8827115235328,"10"
"ANKRD29","ANKRD29",0,0,-26.865160106198,"10"
"ZNF366","ZNF366",0,0,-27.6192727382022,"10"
"MAGI1.3","MAGI1",0,0,-29.6150319054685,"10"
"SASH1.3","SASH1",0,0,-32.0414058845208,"10"
"TCF4.9","TCF4",0,0,-36.3765271113923,"10"
"MYOF.1","MYOF",0,0,-44.5894852543243,"10"
"PTPN14.2","PTPN14",0,0,-46.7210773424517,"10"
"SORBS2","SORBS2",0,0,-49.6296502300049,"10"
"ITGA9.2","ITGA9",0,0,-51.2220100865539,"10"
"IL33","IL33",0,0,-57.022673945382,"10"
"CCSER1.1","CCSER1",0,0,-67.1237632301316,"10"
"CALCRL.2","CALCRL",0,0,-70.0104990733471,"10"
"SNCAIP","SNCAIP",0,0,-73.8692283454935,"10"
"FGD4.4","FGD4",0,0,-75.7715854178905,"10"
"ST6GALNAC3","ST6GALNAC3",0,0,-87.2032950542499,"10"
"RASAL2.5","RASAL2",0,0,-98.3519811951424,"10"
"PLSCR4.3","PLSCR4",0,0,-101.549588208848,"10"
"CNTNAP3B.1","CNTNAP3B",0,0,-111.848174652547,"10"
"LRMDA.10","LRMDA",0,0,-113.446820750159,"10"
"RHOJ.1","RHOJ",0,0,-139.258519525838,"10"
"DOCK4.3","DOCK4",0,0,-155.127952525154,"10"
"RAPGEF5","RAPGEF5",0,0,-162.342960877914,"10"
"TPO","TPO",0,0,-170.929058487342,"10"
"FBXL7.2","FBXL7",0,0,-181.098020482759,"10"
"PLXDC2.3","PLXDC2",0,0,-181.508371453737,"10"
"CEP112.3","CEP112",2.3760269708621e-307,4.36737517514162e-303,4.06568706351817,"10"
"RBMS2.3","RBMS2",1.16998299970931e-305,2.15054575176568e-301,15.6922663575686,"10"
"MMRN2","MMRN2",2.58171735152812e-303,4.74545466384383e-299,5.8710625207044,"10"
"FLNB.2","FLNB",3.31831007181702e-303,6.09938574300687e-299,67.014637491711,"10"
"BACE2","BACE2",3.7884688421548e-299,6.96358457876474e-295,-32.8831378666359,"10"
"NRP1.4","NRP1",4.45678727006752e-299,8.19202068111111e-295,221.168407114833,"10"
"ARHGAP31.4","ARHGAP31",2.18706166716196e-298,4.0200380504104e-294,7.54276912922346,"10"
"CPNE8.2","CPNE8",3.67782512846723e-297,6.76021036863562e-293,-2.06498743178745,"10"
"TUSC3","TUSC3",1.70532720352867e-296,3.13456193280605e-292,48.0750207472203,"10"
"A2M","A2M",1.99315604400009e-295,3.66362012447657e-291,-12.3026733580522,"10"
"ELN.1","ELN",1.87135247202466e-294,3.43973297882852e-290,-46.9273818644138,"10"
"WWTR1.3","WWTR1",2.40778232764734e-291,4.42574469644858e-287,-5.07953717348536,"10"
"PDLIM1.1","PDLIM1",1.82150781352622e-290,3.34811351204254e-286,12.3917109409911,"10"
"FRMPD4","FRMPD4",5.73318269128887e-290,1.05381631048581e-285,-185.234445692369,"10"
"MKL2.6","MKL2",6.47493958553852e-290,1.19015864521784e-285,92.9467473997249,"10"
"PLEKHG1.1","PLEKHG1",8.59766641200928e-286,1.58033706319143e-281,3.66645784869917,"10"
"HIP1.3","HIP1",4.65949090822239e-284,8.56461023840357e-280,-6.53951872817781,"10"
"ZNF385D.1","ZNF385D",9.93374336246574e-284,1.82592136745483e-279,16.5512000970573,"10"
"PDLIM5.10","PDLIM5",1.92562101403121e-279,3.53948398589076e-275,52.4356357389496,"10"
"CAV1.2","CAV1",2.3441855414458e-274,4.30884744373153e-270,5.02605913522639,"10"
"PTPRG.4","PTPRG",5.3023902451642e-274,9.74632350963632e-270,-13.7440807934783,"10"
"SH3BGRL2","SH3BGRL2",6.60314611091889e-274,1.213724286648e-269,8.82080887449979,"10"
"FNBP1L.1","FNBP1L",4.20580227214677e-273,7.73068515643298e-269,9.71661420727368,"10"
"KIF13A.4","KIF13A",7.15788678983132e-273,1.3156911708389e-268,14.0771681645172,"10"
"IRAK3.3","IRAK3",1.25767734546332e-271,2.31173672869613e-267,2.10870243589754,"10"
"CTTNBP2NL","CTTNBP2NL",4.1865103600979e-270,7.69522469289595e-266,9.17109869220799,"10"
"HMCN1.1","HMCN1",5.38472145786386e-270,9.89765651169955e-266,43.7563782010209,"10"
"CNKSR3","CNKSR3",1.46368561877356e-269,2.69040053586768e-265,17.9934079890212,"10"
"SNTG2.1","SNTG2",3.87622724331146e-263,7.12489329593079e-259,58.3906712509697,"10"
"PTGIS.1","PTGIS",6.48750077923093e-263,1.19246751823044e-258,-9.42382207834924,"10"
"RAI14","RAI14",2.91531843620398e-262,5.35864681758654e-258,-0.648135822925596,"10"
"PDIA5","PDIA5",2.021663657303e-259,3.71601996848865e-255,7.8558274229898,"10"
"MMP28","MMP28",7.06369320992103e-259,1.29837744891558e-254,6.74712804767457,"10"
"KANK3","KANK3",1.82958865605642e-256,3.36296690869731e-252,-2.01880440497825,"10"
"BMPR2.10","BMPR2",3.87498423866459e-256,7.12260852908938e-252,66.4093391352027,"10"
"LIMCH1.4","LIMCH1",9.37402147597153e-256,1.72303888749833e-251,-243.13439109153,"10"
"PDE7B.1","PDE7B",1.45997175704815e-253,2.68357408663021e-249,33.8599689289984,"10"
"SLC1A1","SLC1A1",2.1375417486317e-253,3.92901548815994e-249,7.61964521653838,"10"
"TFPI.2","TFPI",2.24143009944287e-253,4.11997266578594e-249,-49.8067825133831,"10"
"PLCB1.10","PLCB1",2.44338000946506e-252,4.49117679539773e-248,-6.54309282078751,"10"
"ENTPD1.1","ENTPD1",2.71035382094517e-252,4.98190135827932e-248,-44.0419469346963,"10"
"HEG1.1","HEG1",4.41350388357196e-251,8.11246148839361e-247,37.6338322040307,"10"
"ETS2","ETS2",2.50049836889265e-248,4.59616605186159e-244,2.34872769812423,"10"
"PPFIBP1.2","PPFIBP1",2.25360536613171e-246,4.14235202348669e-242,-86.4001727904519,"10"
"RALGAPA2.8","RALGAPA2",3.98503806205135e-246,7.32489846185658e-242,108.883682713951,"10"
"CALD1.2","CALD1",5.09278791641267e-244,9.36105346915814e-240,-29.9503103911517,"10"
"ATP8B1.2","ATP8B1",5.88967597479513e-244,1.08258134092709e-239,79.3932551930081,"10"
"ARHGEF12.9","ARHGEF12",4.58461585764797e-243,8.42698240794273e-239,-2.22854792772964,"10"
"CTBP2.3","CTBP2",9.49002356141083e-243,1.74436123082292e-238,2.34329424409336,"10"
"NEDD4.1","NEDD4",1.38059247762359e-241,2.53766703311993e-237,4.98153614781791,"10"
"ARHGAP15.10","ARHGAP15",4.53357408265411e-239,8.33316252132651e-235,-152.271606119608,"10"
"ASAP2.3","ASAP2",2.23490442718988e-235,4.10797782761772e-231,-25.9420629152991,"10"
"ZFPM2.4","ZFPM2",1.14312777937284e-231,2.10118317126521e-227,-58.0169613840016,"10"
"SWAP70.3","SWAP70",2.37957627332718e-231,4.37389914800269e-227,-72.8844745261769,"10"
"PLAT","PLAT",4.31136160213084e-231,7.92471376087669e-227,-140.15095759926,"10"
"ENG","ENG",3.93730300883752e-228,7.23715666054425e-224,16.5523289916395,"10"
"PTK2.9","PTK2",1.75954546250913e-227,3.23422051463803e-223,17.9869545114876,"10"
"FBN1.3","FBN1",5.00830622507059e-227,9.20576767230225e-223,-312.383269221884,"10"
"SSFA2.2","SSFA2",5.12223667963623e-227,9.41518324083936e-223,5.14621803132702,"10"
"AGMO.2","AGMO",3.50867769317033e-226,6.44930046781637e-222,-20.7458033220603,"10"
"CD109","CD109",8.57236311773773e-223,1.57568606467137e-218,-66.0108794100148,"10"
"TCF7L1.3","TCF7L1",1.43410921624743e-222,2.6360361503844e-218,-3.51100539752345,"10"
"FCHO2.4","FCHO2",2.37768711756067e-222,4.37042669078827e-218,-44.3062056695935,"10"
"PTPRC.10","PTPRC",5.50347187361666e-219,1.01159316508948e-214,-124.809295559374,"10"
"PTPRK.3","PTPRK",1.84168632055122e-218,3.38520362580519e-214,-42.5988220982975,"10"
"DPYSL3.1","DPYSL3",2.13449721569902e-218,3.92341933217637e-214,-80.1055942317373,"10"
"CC2D2B","CC2D2B",6.48840728364065e-218,1.19263414280599e-213,17.9920477744261,"10"
"RUNX1.10","RUNX1",1.68472264703043e-217,3.09668869750663e-213,-78.4827028536345,"10"
"APBB1IP.10","APBB1IP",1.28866037653403e-215,2.36868663810721e-211,-115.836278227254,"10"
"SEMA6D.1","SEMA6D",4.50831784896138e-213,8.2867390381759e-209,40.3126635567665,"10"
"FAM171A1.1","FAM171A1",6.25091813761505e-213,1.14898126287502e-208,13.5720102496119,"10"
"PLS3.2","PLS3",3.82003985486199e-211,7.02161525722182e-207,26.836276417517,"10"
"TTC28.10","TTC28",7.06414957726555e-211,1.29846133379718e-206,19.3611897570171,"10"
"NCKAP1.3","NCKAP1",3.44470276058502e-210,6.33170814423132e-206,2.70615014571668,"10"
"SULF2","SULF2",5.63084428586702e-209,1.03500548818522e-204,-13.9292986030719,"10"
"RAPH1.2","RAPH1",8.62170630355345e-209,1.58475583565616e-204,-91.6244499770303,"10"
"ADGRL2.3","ADGRL2",6.78083943953578e-207,1.24638609738107e-202,-15.5323021820297,"10"
"INPP1","INPP1",3.86659241371367e-206,7.10718351564709e-202,5.38760585439026,"10"
"CD44.10","CD44",8.86483352928146e-206,1.62944505101722e-201,-179.765169325788,"10"
"TACC1.9","TACC1",1.59517346870509e-205,2.93208835282683e-201,86.9036833409271,"10"
"NREP.1","NREP",2.84074172282896e-205,5.22156736073191e-201,29.3875896458255,"10"
"DOCK8.9","DOCK8",9.39181697157005e-202,1.72630987754429e-197,-38.2269137041662,"10"
"TRIO.10","TRIO",1.126350632307e-201,2.07034509724349e-197,-290.731964342284,"10"
"ANKRD44.10","ANKRD44",6.16517620978589e-201,1.13322103912075e-196,-77.0671984161787,"10"
"DOCK10.10","DOCK10",1.08676905153258e-198,1.99759019362204e-194,-206.958845361664,"10"
"FZD6.1","FZD6",1.66463097030032e-198,3.05975818650902e-194,1.46035831063641,"10"
"ZBTB46.1","ZBTB46",9.79347176594963e-198,1.8001380452992e-193,-1.19004863397581,"10"
"CTNND1.2","CTNND1",4.03355769766722e-197,7.41408240408212e-193,-2.21577473501824,"10"
"FRY","FRY",3.04675475003855e-196,5.60023990604587e-192,-49.8043982207095,"10"
"PDE10A.1","PDE10A",3.32129320840779e-196,6.10486904637436e-192,-16.557242895465,"10"
"ZNF462.2","ZNF462",2.76931928537354e-195,5.0902857784451e-191,4.95554345941322,"10"
"CD59","CD59",5.11647792469684e-194,9.40459807338527e-190,10.8903812197618,"10"
"ARHGAP23","ARHGAP23",2.22151743645081e-193,4.08337119994023e-189,1.42486197123591,"10"
"RBPMS.3","RBPMS",2.70627718088914e-193,4.97440808619232e-189,-110.180647837006,"10"
"FYB1.9","FYB1",3.43008728597748e-193,6.30484344035521e-189,-196.879948157082,"10"
"PBX1.3","PBX1",9.31295480871e-192,1.71181422338898e-187,-43.5953276377716,"10"
"IKZF1.10","IKZF1",1.75557034238927e-191,3.22691384634571e-187,-67.5094324631058,"10"
"STK17B.10","STK17B",1.95611133090227e-191,3.59552823733146e-187,-36.2003343231658,"10"
"PLXND1.1","PLXND1",2.7379989740109e-191,5.03271591412943e-187,-0.580221434419975,"10"
"FRMD4B.1","FRMD4B",2.74956572084052e-191,5.05397675147696e-187,-206.064821333094,"10"
"PDE7A.10","PDE7A",5.91464249867877e-190,1.08717043768214e-185,-84.8807536126003,"10"
"SKAP1.10","SKAP1",1.50725322239526e-188,2.77048214808473e-184,-101.866244477962,"10"
"EML1.1","EML1",1.85882756355274e-188,3.4167109445663e-184,2.41214648033269,"10"
"GRASP","GRASP",3.14584095235054e-188,5.78237025451553e-184,5.47901980669836,"10"
"IFI44L","IFI44L",9.27704267140969e-187,1.70521321343182e-182,-3.64653047216643,"10"
"NFIA.10","NFIA",9.1293492625304e-186,1.67806568794571e-181,-5.10710614564172,"10"
"FNIP2.3","FNIP2",1.63526573114627e-185,3.00578194041995e-181,-161.890077639273,"10"
"HRH1.1","HRH1",2.12123781744558e-184,3.89904723224672e-180,-12.2006790997982,"10"
"PTPN12.9","PTPN12",2.32989149041559e-182,4.2825735485329e-178,-28.8694936318498,"10"
"FZD4.1","FZD4",3.62761018936453e-182,6.66791028907094e-178,-0.826608930823786,"10"
"APP.7","APP",1.3020781358034e-181,2.39334982142023e-177,-18.0617733083139,"10"
"OSBPL10.1","OSBPL10",1.62178605918017e-181,2.98100495537908e-177,-69.1420335718289,"10"
"MEOX1","MEOX1",7.5171046702098e-181,1.38171900943126e-176,7.44622042249623,"10"
"EVA1C.7","EVA1C",2.48288999126705e-180,4.56380009294796e-176,15.1086139511692,"10"
"BMX","BMX",3.06441219393664e-180,5.63269605367493e-176,4.06517372074831,"10"
"DOCK2.10","DOCK2",1.46945818676649e-179,2.70101109309548e-175,-66.0085472585676,"10"
"NRP2.1","NRP2",1.19062908301269e-178,2.18849531748563e-174,-118.92863450574,"10"
"EBF3.2","EBF3",2.9288683170906e-178,5.38355285364423e-174,-55.5835515035024,"10"
"TEAD1.3","TEAD1",1.90015312459374e-177,3.49267145831576e-173,-81.6109920643535,"10"
"GUCY1A3","GUCY1A3",2.39096893170786e-177,4.39483999337221e-173,-49.8091967073364,"10"
"DNAJC18","DNAJC18",1.84830927033058e-176,3.39737726979463e-172,5.68458454321322,"10"
"PARP8.9","PARP8",5.32592921205559e-176,9.78959048467938e-172,-50.9114420960143,"10"
"NECTIN2.1","NECTIN2",4.65597994957153e-175,8.55815674530743e-171,1.54604542253264,"10"
"RIPOR2.10","RIPOR2",1.46776958270001e-174,2.69790726996088e-170,-88.704478091163,"10"
"LHFPL2.1","LHFPL2",6.49777102797291e-174,1.1943552926517e-169,-28.1748767136198,"10"
"TNFAIP8.9","TNFAIP8",8.02976222476546e-174,1.47595059453414e-169,-61.1522075905496,"10"
"CD96.10","CD96",8.13360681005742e-174,1.49503826775665e-169,-68.5429053339447,"10"
"BCL11B.10","BCL11B",3.01960080882353e-173,5.55032824669853e-169,-33.1337446173966,"10"
"ABLIM1.10","ABLIM1",6.05724539844012e-173,1.11338227668728e-168,29.5341416746066,"10"
"CNTLN.3","CNTLN",1.83273987123296e-172,3.3687591573133e-168,-45.0890961998488,"10"
"PRKCB.9","PRKCB",3.2068787056728e-172,5.89456374889717e-168,-128.439964602209,"10"
"DOCK6.1","DOCK6",1.00605031690896e-171,1.84922108751035e-167,2.15402380585829,"10"
"TMCC3.1","TMCC3",2.04323930265513e-171,3.7556781622104e-167,-88.7652620212047,"10"
"PPP1R13B.1","PPP1R13B",6.83719931503068e-171,1.25674560609579e-166,-6.86822242047287,"10"
"MCF2L","MCF2L",2.48945809471084e-170,4.57587292388799e-166,9.448080514327,"10"
"ZNF608.1","ZNF608",2.93740216264265e-168,5.39923891515345e-164,26.8419858110835,"10"
"TNIK.9","TNIK",8.25292702881892e-168,1.51697051716721e-163,-57.1844568647659,"10"
"KLF8.1","KLF8",1.01943438665985e-167,1.87382234611947e-163,2.65721428684628,"10"
"LYST.7","LYST",1.9302826759919e-166,3.54805258674071e-162,-26.7300847071764,"10"
"ITK.10","ITK",3.29699830351459e-166,6.06021258169016e-162,-41.5773404995485,"10"
"CFH.1","CFH",5.49200937542963e-165,1.00948624329772e-160,-45.4845074023095,"10"
"EMP2.1","EMP2",1.31072056280253e-164,2.40923546648733e-160,3.54415121266502,"10"
"CD36.3","CD36",1.465849206953e-164,2.6943774273003e-160,-35.3858213749455,"10"
"BAZ2B.10","BAZ2B",1.50396041871455e-164,2.76442964563921e-160,4.43842761203745,"10"
"KIAA1671.1","KIAA1671",1.36143779321188e-163,2.50245880770276e-159,10.3490660161371,"10"
"EXOC6.5","EXOC6",4.42328357894439e-163,8.13043754645768e-159,67.1232095010276,"10"
"KLF7.8","KLF7",4.50238951899537e-163,8.2758421748654e-159,29.5246316131715,"10"
"CRYBG3.3","CRYBG3",5.22306312490284e-163,9.60051232988392e-159,-17.2264485898185,"10"
"PDE3B.10","PDE3B",1.64225952362332e-161,3.01863723037202e-157,-479.735897680657,"10"
"MGST2.1","MGST2",8.66669918084777e-161,1.59302597643163e-156,1.46756154154727,"10"
"INPP4B.10","INPP4B",1.98987303859035e-160,3.65758563223293e-156,-123.117974923948,"10"
"EMB.9","EMB",2.11316408390453e-160,3.88420690262492e-156,-35.097525485433,"10"
"CAMK4.10","CAMK4",2.80313774817336e-160,5.15244749491746e-156,-75.6083361349172,"10"
"FKBP9.2","FKBP9",8.49043553852854e-160,1.56062695633693e-155,1.65463398927516,"10"
"RFTN2.2","RFTN2",2.16890563830742e-159,3.98666545377287e-155,0.787360046403641,"10"
"PARVB.1","PARVB",5.33207272391059e-159,9.80088287382006e-155,-1.59203763664076,"10"
"CD247.10","CD247",7.660961565438e-159,1.40816134534316e-154,-51.2951584228217,"10"
"WDFY3.4","WDFY3",1.11494766673892e-158,2.04938530623282e-154,55.5038995017025,"10"
"RHOH.10","RHOH",7.24848724332001e-158,1.33234444019465e-153,-81.5250184033254,"10"
"CDC42BPB.3","CDC42BPB",3.35757092887131e-157,6.17155112435835e-153,4.5964530742607,"10"
"MBP.10","MBP",5.9256567829645e-157,1.0891949732767e-152,-11.3870225817187,"10"
"CLEC2D.10","CLEC2D",1.45957132090605e-155,2.68283804495741e-151,-57.9838345911733,"10"
"TMEM131L.9","TMEM131L",3.16924318725323e-155,5.82538590249016e-151,-64.7342680653495,"10"
"ACACB.10","ACACB",9.77353902363594e-154,1.79647420793452e-149,-261.436040112886,"10"
"IQGAP2.10","IQGAP2",1.75865416344179e-153,3.23258221782235e-149,-169.493393761536,"10"
"YBX3.2","YBX3",7.7086964974552e-153,1.41693550319724e-148,-16.1097797579901,"10"
"SH3D19.9","SH3D19",1.40560535625212e-152,2.58364320532702e-148,-71.8014232406701,"10"
"MTUS1.3","MTUS1",4.22453099663383e-152,7.76511042491263e-148,2.93937764597246,"10"
"FAM189A1","FAM189A1",2.80443652053047e-151,5.15483476838705e-147,20.7332894567905,"10"
"SEPT6.10","SEPT6",2.08336013650961e-150,3.8294242669183e-146,-32.5244803762184,"10"
"COBLL1.3","COBLL1",5.92075807662437e-150,1.08829454206432e-145,30.8334429518891,"10"
"RPGR","RPGR",7.76630668290794e-150,1.42752483138531e-145,27.9859481165537,"10"
"TMTC2.1","TMTC2",4.57534591049034e-149,8.40994331807229e-145,19.6816272463216,"10"
"TC2N.10","TC2N",6.89820656499927e-149,1.26795934871252e-144,-65.3108533527343,"10"
