"","gene","p_val","p_val_adj","avg_log2FC","cluster"
"ESR2.1","ESR2",0,0,81.098653645664,"9"
"MEST.1","MEST",0,0,80.6045942136622,"9"
"CALCRL.1","CALCRL",0,0,79.6607160018534,"9"
"TCF7L2.9","TCF7L2",0,0,79.2180218234888,"9"
"EHBP1.9","EHBP1",0,0,78.2180236342246,"9"
"GBE1.9","GBE1",0,0,76.7050510255901,"9"
"C6.1","C6",0,0,76.5814872612732,"9"
"PPP2R1B.2","PPP2R1B",0,0,76.2929542069773,"9"
"MGST1.2","MGST1",0,0,75.3360159975739,"9"
"AQP7.1","AQP7",0,0,75.2011583696863,"9"
"CADM2.1","CADM2",0,0,74.8806930790367,"9"
"PRKAG2.5","PRKAG2",0,0,72.4472440853363,"9"
"GPD2.9","GPD2",0,0,72.3495435365038,"9"
"ACVR1C.1","ACVR1C",0,0,71.421639116301,"9"
"TRHDE.1","TRHDE",0,0,70.9779552205578,"9"
"ANO6.9","ANO6",0,0,66.1067507482245,"9"
"TEAD1.2","TEAD1",0,0,65.303877184121,"9"
"ANGPTL4.1","ANGPTL4",0,0,63.7848516516479,"9"
"PLIN1.1","PLIN1",0,0,63.7703918250339,"9"
"LIMA1.9","LIMA1",0,0,63.7606195644081,"9"
"GPAM.1","GPAM",0,0,62.2720302661923,"9"
"PRKAR2B.1","PRKAR2B",0,0,60.9056808968805,"9"
"MAPK10.2","MAPK10",0,0,59.462742142775,"9"
"DLC1.2","DLC1",0,0,58.5683522677701,"9"
"GYG2.1","GYG2",0,0,58.2195539392312,"9"
"ACO1.2","ACO1",0,0,57.7273923919249,"9"
"COBL","COBL",0,0,57.01249217589,"9"
"CACNA2D1.2","CACNA2D1",0,0,56.118390280508,"9"
"ABHD5.1","ABHD5",0,0,55.3599883817081,"9"
"PDZRN3.2","PDZRN3",0,0,55.0647781762981,"9"
"VKORC1L1.9","VKORC1L1",0,0,54.6182191092107,"9"
"IMMP2L.9","IMMP2L",0,0,54.1441495882057,"9"
"GNAI1.1","GNAI1",0,0,53.6926524232817,"9"
"ARHGAP24.3","ARHGAP24",0,0,52.065886215359,"9"
"FIGN.2","FIGN",0,0,51.7925322673666,"9"
"CACHD1.2","CACHD1",0,0,50.8068928814832,"9"
"SPTBN1.7","SPTBN1",0,0,50.7660448146005,"9"
"NWD2","NWD2",0,0,50.4102780641844,"9"
"PECR.1","PECR",0,0,50.1362593429304,"9"
"AP000311.1","AP000311.1",0,0,49.3641111998713,"9"
"DIRC3.1","DIRC3",0,0,49.3506982728738,"9"
"TMEM135.8","TMEM135",0,0,49.334995047263,"9"
"ZNF117.1","ZNF117",0,0,48.5341582551495,"9"
"PLXNA4.1","PLXNA4",0,0,47.8513314965722,"9"
"F3.1","F3",0,0,46.8239339548192,"9"
"ALPK3.1","ALPK3",0,0,46.4688685712093,"9"
"PLIN5.1","PLIN5",0,0,46.0486723669046,"9"
"MCCC1.6","MCCC1",0,0,45.9835013646506,"9"
"ACSS2.1","ACSS2",0,0,45.0601467364574,"9"
"ACSL1.2","ACSL1",0,0,45.0438122271509,"9"
"LPL.1","LPL",0,0,45.0360383038542,"9"
"LPIN1.5","LPIN1",0,0,44.8564843857773,"9"
"THRB.3","THRB",0,0,44.7984797188698,"9"
"LYPLAL1.9","LYPLAL1",0,0,44.6523008747644,"9"
"AIG1.2","AIG1",0,0,43.773754338382,"9"
"ADIPOQ.1","ADIPOQ",0,0,43.616936237358,"9"
"PFKFB1.1","PFKFB1",0,0,43.4776297399204,"9"
"FAM126B.7","FAM126B",0,0,43.4467557818736,"9"
"SPATA9","SPATA9",0,0,43.3159624200798,"9"
"PTPRS.2","PTPRS",0,0,43.1988103849472,"9"
"TNRC6A.6","TNRC6A",0,0,42.4135771960288,"9"
"SCP2.7","SCP2",0,0,42.4122239638922,"9"
"PPP2R5A.6","PPP2R5A",0,0,41.4458129729668,"9"
"KCTD8","KCTD8",0,0,40.7077510426555,"9"
"LVRN.2","LVRN",0,0,40.7006724984316,"9"
"MAGI1.2","MAGI1",0,0,39.2652488338264,"9"
"POLN","POLN",0,0,39.2253067222309,"9"
"ELMOD3.1","ELMOD3",0,0,39.1500065232791,"9"
"ASPH.9","ASPH",0,0,38.543443230181,"9"
"PCOLCE2.2","PCOLCE2",0,0,37.7512137350957,"9"
"HPSE2","HPSE2",0,0,37.5978979993158,"9"
"CAT.3","CAT",0,0,36.8076979139997,"9"
"CRLS1.1","CRLS1",0,0,36.462562760636,"9"
"RNF150.2","RNF150",0,0,36.3798646335457,"9"
"IGF1.3","IGF1",0,0,36.3798024974472,"9"
"PPARA.2","PPARA",0,0,36.3750987871846,"9"
"SKAP2.9","SKAP2",0,0,36.3558378139366,"9"
"AUH.7","AUH",0,0,36.2906145123614,"9"
"PCCA.9","PCCA",0,0,36.1780664078873,"9"
"NEDD4L.2","NEDD4L",0,0,36.137072790997,"9"
"TBC1D4.9","TBC1D4",0,0,35.7575157594624,"9"
"CELF2.7","CELF2",0,0,34.9371730131415,"9"
"EMC3.1","EMC3",0,0,34.9224865022941,"9"
"BCL6.2","BCL6",0,0,34.6704354297348,"9"
"EYS.1","EYS",0,0,34.4665397229303,"9"
"SGCG","SGCG",0,0,33.8221945717951,"9"
"MAOA.1","MAOA",0,0,33.4752025708072,"9"
"EPB41L4B.1","EPB41L4B",0,0,33.3858111125065,"9"
"TNS1.3","TNS1",0,0,32.6955556710213,"9"
"ALDH3A2.1","ALDH3A2",0,0,31.3426580221314,"9"
"MTURN.2","MTURN",0,0,31.0960893571558,"9"
"GRK3.2","GRK3",0,0,30.6056909926324,"9"
"EYA4.1","EYA4",0,0,30.59321191667,"9"
"AGMO.1","AGMO",0,0,30.394209892474,"9"
"COQ8A.1","COQ8A",0,0,30.1119267991378,"9"
"ZNF704.2","ZNF704",0,0,30.0857753692924,"9"
"ANO10.2","ANO10",0,0,29.9752111066137,"9"
"PCK1","PCK1",0,0,29.3116500150286,"9"
"NFIB.2","NFIB",0,0,29.2277675564599,"9"
"SOX6.1","SOX6",0,0,29.1976234291089,"9"
"AL845331.2.1","AL845331.2",0,0,28.8480797897344,"9"
"MARC1.1","MARC1",0,0,28.3729934980778,"9"
"HELZ.2","HELZ",0,0,28.0096073267444,"9"
"ORC2.6","ORC2",0,0,27.9686939537666,"9"
"NTRK3","NTRK3",0,0,27.8251905070206,"9"
"PFKFB3.6","PFKFB3",0,0,27.7480117758411,"9"
"COL4A2.2","COL4A2",0,0,27.7298795220857,"9"
"FHOD3.2","FHOD3",0,0,27.7235755104914,"9"
"TBL1Y.1","TBL1Y",0,0,27.7198850733616,"9"
"PRICKLE2.2","PRICKLE2",0,0,27.6995795112515,"9"
"ABCD2.8","ABCD2",0,0,27.6563710749643,"9"
"LGR4.2","LGR4",0,0,27.6537912051547,"9"
"ADRA1A.1","ADRA1A",0,0,27.4813906876355,"9"
"YWHAG.2","YWHAG",0,0,27.3929279250305,"9"
"ETFA.8","ETFA",0,0,27.3607500477998,"9"
"RTN3.9","RTN3",0,0,27.3222650183439,"9"
"PRKN.8","PRKN",0,0,27.2503492460541,"9"
"NAALAD2","NAALAD2",0,0,27.2264343491924,"9"
"NIPSNAP3B.1","NIPSNAP3B",0,0,27.1971643506931,"9"
"ADIPOR2.4","ADIPOR2",0,0,27.1157444808415,"9"
"ECHDC2.9","ECHDC2",0,0,26.5580824148656,"9"
"PLIN4.1","PLIN4",0,0,26.4443794183711,"9"
"BNIP3L.7","BNIP3L",0,0,26.3955361677058,"9"
"FAM214A.5","FAM214A",0,0,26.2848138199501,"9"
"MAOB.1","MAOB",0,0,26.281004252551,"9"
"SLC7A6.7","SLC7A6",0,0,26.2778763074939,"9"
"CIDEC","CIDEC",0,0,26.2465191104605,"9"
"IRS2.1","IRS2",0,0,26.1810686730325,"9"
"LIPE.1","LIPE",0,0,26.1625668141139,"9"
"TBC1D2B.4","TBC1D2B",0,0,26.0686395747901,"9"
"GREB1L.2","GREB1L",0,0,25.8280603703506,"9"
"PALM2-AKAP2.1","PALM2-AKAP2",0,0,25.4066521118852,"9"
"GABRE.2","GABRE",0,0,25.3294277401062,"9"
"CLIC6","CLIC6",0,0,25.2875816123379,"9"
"TJP2.1","TJP2",0,0,25.0984548519815,"9"
"SYBU","SYBU",0,0,25.0525163692339,"9"
"GLYAT","GLYAT",0,0,24.8672694015418,"9"
"LRIG1.5","LRIG1",0,0,24.8486064914656,"9"
"EEPD1.2","EEPD1",0,0,24.8483388328346,"9"
"CIDEA.1","CIDEA",0,0,24.7660280011129,"9"
"PDK4.3","PDK4",0,0,24.6648773417924,"9"
"ABCA5.8","ABCA5",0,0,24.4613636328438,"9"
"PLA2G16.1","PLA2G16",0,0,24.3064650156399,"9"
"CYB5A.1","CYB5A",0,0,24.238472757753,"9"
"BAG4","BAG4",0,0,23.8472006872609,"9"
"COX14.2","COX14",0,0,23.647127265583,"9"
"TWIST1","TWIST1",0,0,23.5566821967424,"9"
"RORB.1","RORB",0,0,23.4063771004841,"9"
"LURAP1L","LURAP1L",0,0,23.3938499644523,"9"
"HACD2.1","HACD2",0,0,23.355790670338,"9"
"NR3C1.3","NR3C1",0,0,23.2356952389154,"9"
"HIBCH.8","HIBCH",0,0,23.1233845255784,"9"
"KCNIP2.1","KCNIP2",0,0,23.0568708821338,"9"
"MME.2","MME",0,0,22.9401119391822,"9"
"SESTD1.4","SESTD1",0,0,22.3584822413376,"9"
"ETFDH.2","ETFDH",0,0,22.0172824441329,"9"
"RBPMS.2","RBPMS",0,0,21.952908261526,"9"
"NHS.2","NHS",0,0,21.9516380890656,"9"
"DIP2C.8","DIP2C",0,0,21.9501303471264,"9"
"SHISA6","SHISA6",0,0,21.772791065052,"9"
"SLC25A16.7","SLC25A16",0,0,21.6450241446771,"9"
"PNPLA2.1","PNPLA2",0,0,21.6024020777371,"9"
"KLB.1","KLB",0,0,21.5903821414812,"9"
"USP33.8","USP33",0,0,21.5281191014871,"9"
"EYA1.1","EYA1",0,0,21.4302775811485,"9"
"CECR2.1","CECR2",0,0,21.1477414009048,"9"
"SLTM.5","SLTM",0,0,21.0211715649982,"9"
"C2CD2.2","C2CD2",0,0,20.5109094265309,"9"
"APOL6.9","APOL6",0,0,20.4167104334675,"9"
"PTPRF.1","PTPRF",0,0,20.1212233867153,"9"
"CFAP69","CFAP69",0,0,19.9751130285993,"9"
"MNAT1.8","MNAT1",0,0,19.5147008570272,"9"
"SORT1.1","SORT1",0,0,19.4542897908409,"9"
"DHRS3.8","DHRS3",0,0,19.0840776318827,"9"
"PLAGL1.3","PLAGL1",0,0,19.0540844577424,"9"
"PGM1","PGM1",0,0,18.9841280077926,"9"
"MDFIC.5","MDFIC",0,0,18.8832469967865,"9"
"ZFAND5.3","ZFAND5",0,0,18.8442068974048,"9"
"GTF2I.4","GTF2I",0,0,18.7352615765332,"9"
"COL4A1.2","COL4A1",0,0,18.6681212552731,"9"
"TBX15.1","TBX15",0,0,18.6452755845103,"9"
"STRADB","STRADB",0,0,18.6429010900382,"9"
"STOX1","STOX1",0,0,18.5986859811029,"9"
"LGALS12","LGALS12",0,0,18.4002368468218,"9"
"HSDL2.3","HSDL2",0,0,18.4000567712125,"9"
"HOOK2.1","HOOK2",0,0,18.1970144375282,"9"
"USP40.5","USP40",0,0,18.1300382912912,"9"
"PPM1L.2","PPM1L",0,0,17.9719016797728,"9"
"ITGB1BP1.2","ITGB1BP1",0,0,17.7851220492929,"9"
"FASN","FASN",0,0,17.746188817881,"9"
"GSDMB.1","GSDMB",0,0,17.6519536094979,"9"
"PPARGC1A","PPARGC1A",0,0,17.6328424322724,"9"
"SH3D19.8","SH3D19",0,0,17.6248238247125,"9"
"ELL2.2","ELL2",0,0,17.6243487780836,"9"
"PXDN.2","PXDN",0,0,17.5494248605972,"9"
"ANKEF1","ANKEF1",0,0,17.1519037777599,"9"
"MKX","MKX",0,0,16.9907251368033,"9"
"CTIF.2","CTIF",0,0,16.8997130579654,"9"
"MAP7D3","MAP7D3",0,0,16.8651269913922,"9"
"MLXIPL.1","MLXIPL",0,0,16.8083051186821,"9"
"GPD1.1","GPD1",0,0,16.6034144732873,"9"
"ACADM.2","ACADM",0,0,16.4141324027474,"9"
"MYOM1.1","MYOM1",0,0,16.3479446363403,"9"
"PARVA.2","PARVA",0,0,16.3065210028479,"9"
"PDHX.6","PDHX",0,0,16.2748890139858,"9"
"SLC1A3.2","SLC1A3",0,0,16.1927695034968,"9"
"RGS17","RGS17",0,0,16.1765936592239,"9"
"COL5A3","COL5A3",0,0,16.1250440822384,"9"
"PPP1R12B.9","PPP1R12B",0,0,16.1073726807664,"9"
"ATP9A.2","ATP9A",0,0,16.010061353637,"9"
"MAP4K3.8","MAP4K3",0,0,15.9994551043581,"9"
"THSD7B.1","THSD7B",0,0,15.9855341394718,"9"
"LRRIQ3","LRRIQ3",0,0,15.8573344359276,"9"
"ACADL.1","ACADL",0,0,15.8425735369038,"9"
"TFDP2.7","TFDP2",0,0,15.8369915756442,"9"
"STXBP1.2","STXBP1",0,0,15.7776995335897,"9"
"KATNAL2","KATNAL2",0,0,15.762772959044,"9"
"WASF3.1","WASF3",0,0,15.7596841799194,"9"
"PHLDB2.2","PHLDB2",0,0,15.7358449272102,"9"
"GOLGA4.7","GOLGA4",0,0,15.7284610398729,"9"
"GOLGA8M.2","GOLGA8M",0,0,15.690219631547,"9"
"CSAD.3","CSAD",0,0,15.6678251049567,"9"
"BPHL.1","BPHL",0,0,15.3584689227829,"9"
"RNF130.3","RNF130",0,0,15.1903688853086,"9"
"PQLC2L","PQLC2L",0,0,15.1713486220674,"9"
"SYNE3.2","SYNE3",0,0,15.1047186408427,"9"
"ADCY5.1","ADCY5",0,0,15.065051324631,"9"
"FREM1.2","FREM1",0,0,15.0015121909884,"9"
"DNAH9","DNAH9",0,0,14.8397028509052,"9"
"GCLC","GCLC",0,0,14.7394330770291,"9"
"CDC14B.2","CDC14B",0,0,14.735244014929,"9"
"UTY.4","UTY",0,0,14.6334180051426,"9"
"FGF10.1","FGF10",0,0,14.5590677768187,"9"
"ITGA7.1","ITGA7",0,0,14.1075794239189,"9"
"TSPAN3.1","TSPAN3",0,0,14.0066309794179,"9"
"PC.1","PC",0,0,13.9165486507972,"9"
"CHRDL1.2","CHRDL1",0,0,13.9082990309852,"9"
"GSE1.9","GSE1",0,0,13.5884842922636,"9"
"ABCC6","ABCC6",0,0,13.5635403960559,"9"
"UBR3.7","UBR3",0,0,13.5353515082643,"9"
"ACER3.3","ACER3",0,0,13.4467143072619,"9"
"EHHADH","EHHADH",0,0,13.3085228543372,"9"
"CPED1.3","CPED1",0,0,13.2967487998826,"9"
"IDH1","IDH1",0,0,13.2481885770335,"9"
"CHP1","CHP1",0,0,12.7472533429364,"9"
"GLYCTK","GLYCTK",0,0,12.6046150104832,"9"
"IFNGR2.8","IFNGR2",0,0,12.3440182494415,"9"
"EPB41L4A.2","EPB41L4A",0,0,12.3224088684781,"9"
"MOCS1.1","MOCS1",0,0,12.1391416164343,"9"
"DTWD1.2","DTWD1",0,0,12.0436258173204,"9"
"ECM2.2","ECM2",0,0,11.8502565529529,"9"
"CDO1","CDO1",0,0,11.8418341321981,"9"
"NET1.1","NET1",0,0,11.8282149271252,"9"
"IRS1","IRS1",0,0,11.7795490772203,"9"
"HK2","HK2",0,0,11.6208547994199,"9"
"CRYBG3.2","CRYBG3",0,0,11.4349010295474,"9"
"FERMT2.2","FERMT2",0,0,11.4116294329165,"9"
"WDR19.1","WDR19",0,0,11.3417429596377,"9"
"C14orf39","C14orf39",0,0,11.2188037416255,"9"
"CAPS2.1","CAPS2",0,0,11.0407931564169,"9"
"CLMN","CLMN",0,0,10.9056011268134,"9"
"TLE1.1","TLE1",0,0,10.8328581230878,"9"
"ADHFE1.1","ADHFE1",0,0,10.7945652931531,"9"
"TMEM232","TMEM232",0,0,10.7621582700396,"9"
"RHBDL2","RHBDL2",0,0,10.5486269104563,"9"
"AKR1C1","AKR1C1",0,0,10.4353638112695,"9"
"DCUN1D4.2","DCUN1D4",0,0,10.4237561307143,"9"
"ADAMTS12.2","ADAMTS12",0,0,10.4133979618052,"9"
"OSBPL1A.3","OSBPL1A",0,0,10.411429722065,"9"
"SOS1.3","SOS1",0,0,10.4113573225609,"9"
"MACROD2.1","MACROD2",0,0,10.4108645799436,"9"
"SMOC1.1","SMOC1",0,0,10.4041736685094,"9"
"RETSAT.1","RETSAT",0,0,10.3580371814588,"9"
"KCTD3.1","KCTD3",0,0,10.3570622595965,"9"
"NFIA.9","NFIA",0,0,10.3387409931919,"9"
"RAD23B.6","RAD23B",0,0,10.259167912323,"9"
"ECHDC3.1","ECHDC3",0,0,10.2069210642457,"9"
"ADCY2","ADCY2",0,0,10.1977560776076,"9"
"GPR180","GPR180",0,0,10.1703918223551,"9"
"DENND5B.3","DENND5B",0,0,10.0675096235488,"9"
"SETD7.2","SETD7",0,0,10.0231070976172,"9"
"MICU3.2","MICU3",0,0,9.94592893770653,"9"
"ALDH1L1.1","ALDH1L1",0,0,9.92564851534934,"9"
"AASS.2","AASS",0,0,9.89294380766061,"9"
"AKAP1","AKAP1",0,0,9.62254827319812,"9"
"CEPT1.7","CEPT1",0,0,9.59030637533655,"9"
"PER3.3","PER3",0,0,9.57007438862238,"9"
"TTPA","TTPA",0,0,9.50030640812154,"9"
"SGK2","SGK2",0,0,9.28825220457925,"9"
"L2HGDH","L2HGDH",0,0,9.22728634962494,"9"
"BET1L","BET1L",0,0,9.2267133634183,"9"
"ZFHX4.2","ZFHX4",0,0,9.03337299025985,"9"
"KIF21A.1","KIF21A",0,0,9.03034575415845,"9"
"PDZD2.2","PDZD2",0,0,8.99769472913535,"9"
"COL5A2.2","COL5A2",0,0,8.99492013867084,"9"
"HRASLS5","HRASLS5",0,0,8.81825039460364,"9"
"CCDC36","CCDC36",0,0,8.70347707775926,"9"
"PRDM5.1","PRDM5",0,0,8.63401171155818,"9"
"TTC7B.3","TTC7B",0,0,8.61522467944723,"9"
"PYGL.1","PYGL",0,0,8.60319497429841,"9"
"PHKA2","PHKA2",0,0,8.55981690848419,"9"
"ADGRA3.1","ADGRA3",0,0,8.54641702006991,"9"
"TCAF1.1","TCAF1",0,0,8.41787255680503,"9"
"LIN7A","LIN7A",0,0,8.15438801012299,"9"
"LSS","LSS",0,0,7.9748502246299,"9"
"GPLD1","GPLD1",0,0,7.86070500387878,"9"
"INTU","INTU",0,0,7.77725595385602,"9"
"ARHGEF26.1","ARHGEF26",0,0,7.7185769681262,"9"
"MPDZ.2","MPDZ",0,0,7.67417315549916,"9"
"KIRREL1.2","KIRREL1",0,0,7.67114832078688,"9"
"ACER2.1","ACER2",0,0,7.6623241894192,"9"
"C5orf30","C5orf30",0,0,7.61616215510791,"9"
"PNPLA7.1","PNPLA7",0,0,7.60761829246482,"9"
"TNS2.1","TNS2",0,0,7.59749301603011,"9"
"KIAA1958","KIAA1958",0,0,7.59306765750624,"9"
"MGST3.2","MGST3",0,0,7.55278101940755,"9"
"C5","C5",0,0,7.53279481025209,"9"
"FZD4","FZD4",0,0,7.49603010189249,"9"
"TET1.1","TET1",0,0,7.41636438811372,"9"
"AIFM2","AIFM2",0,0,7.28155188080901,"9"
"ACOX1","ACOX1",0,0,7.27828354927855,"9"
"PDXK.1","PDXK",0,0,7.19767634558888,"9"
"SHMT1","SHMT1",0,0,7.19503639362148,"9"
"AMOTL2","AMOTL2",0,0,7.07675451934558,"9"
"C4orf19","C4orf19",0,0,7.05978194908079,"9"
"PGM3","PGM3",0,0,7.03159606887454,"9"
"WDR86","WDR86",0,0,7.00135707235655,"9"
"PTGR1.1","PTGR1",0,0,6.97791252239502,"9"
"CDKL5","CDKL5",0,0,6.93387493331368,"9"
"FBXO17","FBXO17",0,0,6.91739324799443,"9"
"GDPD5.1","GDPD5",0,0,6.91316222182633,"9"
"SLC27A1.3","SLC27A1",0,0,6.90369696124237,"9"
"ALG14","ALG14",0,0,6.88042092538648,"9"
"ATP6AP1L","ATP6AP1L",0,0,6.85703806088731,"9"
"AK4","AK4",0,0,6.82899993503438,"9"
"CFAP70","CFAP70",0,0,6.72692493581394,"9"
"RUFY2.8","RUFY2",0,0,6.69828665434647,"9"
"POLI","POLI",0,0,6.68499722512535,"9"
"MOGAT1","MOGAT1",0,0,6.6185726388512,"9"
"FAM89A","FAM89A",0,0,6.6174648760883,"9"
"VSIG10.1","VSIG10",0,0,6.5403343116186,"9"
"EPHX1.1","EPHX1",0,0,6.50277704279429,"9"
"AGPAT2","AGPAT2",0,0,6.38352390146143,"9"
"NOD1.1","NOD1",0,0,6.36296695888293,"9"
"CAV2","CAV2",0,0,6.28348958145062,"9"
"SNX16","SNX16",0,0,6.23343568329298,"9"
"MRAS","MRAS",0,0,6.20594785775279,"9"
"EIF4EBP2.1","EIF4EBP2",0,0,6.1786509904077,"9"
"MARK1.2","MARK1",0,0,6.0937305645655,"9"
"ARHGEF28.1","ARHGEF28",0,0,6.09173766653148,"9"
"MAPT","MAPT",0,0,6.07994771942342,"9"
"MYO1C","MYO1C",0,0,6.06182999929793,"9"
"GPT2","GPT2",0,0,6.0036763455667,"9"
"ARRB1.3","ARRB1",0,0,5.97101679317763,"9"
"ST7.3","ST7",0,0,5.93719333574977,"9"
"TRIQK","TRIQK",0,0,5.89603383720102,"9"
"APCDD1","APCDD1",0,0,5.82073900701242,"9"
"DAAM2","DAAM2",0,0,5.78580556202813,"9"
"GSTA4","GSTA4",0,0,5.77436044747989,"9"
"GLIS1","GLIS1",0,0,5.76719399103801,"9"
"HOXA3","HOXA3",0,0,5.72163502678538,"9"
"HADH.1","HADH",0,0,5.60738416421503,"9"
"PEX11A","PEX11A",0,0,5.60232006112087,"9"
"CEP112.2","CEP112",0,0,5.58031335231255,"9"
"EHD2.1","EHD2",0,0,5.56159313360215,"9"
"FAM213A.1","FAM213A",0,0,5.55095919780444,"9"
"MOCOS","MOCOS",0,0,5.4533516916671,"9"
"BNIP3","BNIP3",0,0,5.41779643599211,"9"
"VSTM4","VSTM4",0,0,5.40415321967038,"9"
"SLC25A27.1","SLC25A27",0,0,5.39937195283182,"9"
"PCDH18.1","PCDH18",0,0,5.36127987616579,"9"
"TTC38","TTC38",0,0,5.35901318218173,"9"
"CBR4.9","CBR4",0,0,5.29516819340745,"9"
"NT5DC3","NT5DC3",0,0,5.28276452850175,"9"
"USP30","USP30",0,0,5.26872840065534,"9"
"PTPN21.1","PTPN21",0,0,5.25033860021369,"9"
"SMIM3","SMIM3",0,0,5.21717679801965,"9"
"SNX21.1","SNX21",0,0,5.16686766211012,"9"
"LEP","LEP",0,0,5.13149812465201,"9"
"TACC2.2","TACC2",0,0,5.11231068397107,"9"
"ALDH2.1","ALDH2",0,0,5.09537837987232,"9"
"ADCY6.1","ADCY6",0,0,4.95007232860629,"9"
"GLRB","GLRB",0,0,4.82817316684274,"9"
"DGAT1","DGAT1",0,0,4.8185198992887,"9"
"VEGFA.1","VEGFA",0,0,4.81337716745968,"9"
"SAV1","SAV1",0,0,4.79145675460148,"9"
"BEND7","BEND7",0,0,4.77363682148885,"9"
"TBC1D16.1","TBC1D16",0,0,4.74307075209627,"9"
"PPFIA2","PPFIA2",0,0,4.73351920797488,"9"
"GXYLT2.1","GXYLT2",0,0,4.73053226931143,"9"
"GPR135","GPR135",0,0,4.64493968612891,"9"
"ESR1.3","ESR1",0,0,4.64058724779207,"9"
"PBX1.2","PBX1",0,0,4.64039931419062,"9"
"PGRMC2","PGRMC2",0,0,4.62061007190406,"9"
"RASSF8.1","RASSF8",0,0,4.57676343972496,"9"
"KIAA1841","KIAA1841",0,0,4.55760459156453,"9"
"C1QTNF7","C1QTNF7",0,0,4.55449263886982,"9"
"NDRG4","NDRG4",0,0,4.51257209564282,"9"
"CRY2","CRY2",0,0,4.50955284815992,"9"
"MIPOL1.2","MIPOL1",0,0,4.42648804289971,"9"
"MTHFD1","MTHFD1",0,0,4.36616438026419,"9"
"ASS1","ASS1",0,0,4.33948436122716,"9"
"PGD","PGD",0,0,4.33255595637174,"9"
"KLF8","KLF8",0,0,4.17067100885285,"9"
"TMEM220","TMEM220",0,0,4.15195966861378,"9"
"ZNF618.1","ZNF618",0,0,4.07458752892925,"9"
"SELENBP1","SELENBP1",0,0,4.06876342271183,"9"
"SCRN2","SCRN2",0,0,4.02958478303997,"9"
"TUSC5","TUSC5",0,0,4.00319091812436,"9"
"GOLGA8N","GOLGA8N",0,0,3.93607594081245,"9"
"SLC27A2","SLC27A2",0,0,3.87514203818769,"9"
"AC010542.3","AC010542.3",0,0,3.83760034194991,"9"
"AFAP1L1","AFAP1L1",0,0,3.77544683343751,"9"
"AR.1","AR",0,0,3.73761820452783,"9"
"LRP5","LRP5",0,0,3.65814617305029,"9"
"OTUD7B.1","OTUD7B",0,0,3.60545384375262,"9"
"SPATA7","SPATA7",0,0,3.54933140822167,"9"
"TSPAN15","TSPAN15",0,0,3.5154218594131,"9"
"NCKAP1.2","NCKAP1",0,0,3.46149285895536,"9"
"EFCAB6","EFCAB6",0,0,3.4400419336629,"9"
"PLCXD1","PLCXD1",0,0,3.41385094840146,"9"
"RTN4RL1","RTN4RL1",0,0,3.37783641097172,"9"
"LRP11","LRP11",0,0,3.33956359649115,"9"
"ACSM5","ACSM5",0,0,3.32437471463774,"9"
"GATM","GATM",0,0,3.29344268482246,"9"
"CABLES1.1","CABLES1",0,0,3.19926174076055,"9"
"DMGDH","DMGDH",0,0,3.19833994732443,"9"
"TMEM144","TMEM144",0,0,3.17943520989661,"9"
"ANGPTL2","ANGPTL2",0,0,3.15154955449303,"9"
"NMNAT3","NMNAT3",0,0,3.12725492459434,"9"
"ALDH6A1","ALDH6A1",0,0,3.06712720879069,"9"
